document_id,text
the-witch-of-fife,"Then they repeated the magic words, and, hey, presto!"
the-witch-of-fife,they were up the lum and away before the old man could draw his breath.
the-witch-of-fife,"""I can do that, too,"" he said to himself; and he crawled out of his hiding-place and ran to the fire."
the-witch-of-fife,"He put his foot on the crook and repeated the words, and up the chimney he went, and flew through the air after his wife and her companions, as if he had been a Warlock born."
the-witch-of-fife,"And, as Witches are not in the habit of looking over their shoulders, they never noticed that he was following them, until they reached the Bishop's Palace and went down into his cellar, then, when they found that he was among them, they were not too well pleased."
the-witch-of-fife,"However, there was no help for it, and they settled down to enjoy themselves."
the-witch-of-fife,"They tapped this cask of wine, and they tapped that, drinking a little of each, but not too much; for they were cautious old women, and they knew that if they wanted to get home before cock-crow it behoved them to keep their heads clear."
the-witch-of-fife,"But the old man was not so wise, for he sipped, and he sipped, until at last he became quite drowsy, and lay down on the floor and fell fast asleep."
the-witch-of-fife,"And his wife, seeing this, thought that she would teach him a lesson not to be so curious in the future."
the-witch-of-fife,"So, when she and her four friends thought that it was time to be gone, she departed without waking him."
the-witch-of-fife,"He slept peacefully for some hours, until two of the Bishop's servants, coming down to the cellar to draw wine for their Master's table, almost fell over him in the darkness."
the-witch-of-fife,"Greatly astonished at his presence there, for the cellar door was fast locked, they dragged him up to the light and shook him, and cuffed him, and asked him how he came to be there."
the-witch-of-fife,"And the poor old man was so confused at being awakened in this rough way, and his head seemed to whirl round so fast, that all he could stammer out was, ""that he came from Fife, and that he had travelled on the midnight wind."""
the-witch-of-fife,"As soon as they heard that, the men servants cried out that he was a Warlock, and they dragged him before the Bishop, and, as Bishops in those days had a holy horror of Warlocks and Witches, he ordered him to be burned alive."
the-witch-of-fife,"When the sentence was pronounced, you may be very sure that the poor old man wished with all his heart that he had stayed quietly at home in bed, and never hankered after the Bishop's wine."
the-witch-of-fife,"But it was too late to wish that now, for the servants dragged him out into the courtyard, and put a chain round his waist, and fastened it to a great iron stake, and they piled faggots of wood round his feet and set them alight."
the-witch-of-fife,"As the first tiny little tongue of flame crept up, the poor old man thought that his last hour had come."
the-witch-of-fife,"But when he thought that, he forgot completely that his wife was a Witch."
the-witch-of-fife,"For, just as the little tongue of flame began to singe his breeches, there was a swish and a flutter in the air, and a great Grey Bird, with outstretched wings, appeared in the sky, and swooped down suddenly, and perched for a moment on the old man's shoulder."
the-witch-of-fife,"And in this Grey Bird's mouth was a little red pirnie, which, to everyone's amazement, it popped on to the prisoner's head."
the-witch-of-fife,"Then it gave one fierce croak, and flew away again, but to the old man's ears that croak was the sweetest music that he had ever heard."
the-witch-of-fife,"For to him it was the croak of no earthly bird, but the voice of his wife whispering words of magic to him."
the-witch-of-fife,"And when he heard them he jumped for joy, for he knew that they were words of deliverance, and he shouted them aloud, and his chains fell off, and he mounted in the air--up and up--while the onlookers watched him in awestruck silence."
the-witch-of-fife,"He flew right away to the Kingdom of Fife, without as much as saying good-bye to them; and when he found himself once more safely at home, you may be very sure that he never tried to find out his wife's secrets again, but left her alone to her own devices."
