document_id,text
the-war-of-the-wolf-and-the-fox,"The fox sent word to the wolf to meet him at a certain place, and the three set forth to encounter him and his friends."
the-war-of-the-wolf-and-the-fox,"The wolf, the bear, and the wild boar arrived on the spot first, and when they had waited some time for the fox, the dog, and the cat, the bear said, 'I'll climb up into the oak tree, and look if I can see them coming.'"
the-war-of-the-wolf-and-the-fox,"The first time he looked round he said, 'I can see nothing.'"
the-war-of-the-wolf-and-the-fox,"The second time he looked round he said, 'I can still see nothing.'"
the-war-of-the-wolf-and-the-fox,"But the third time he said, 'I see a mighty army in the distance, and one of the warriors has the biggest lance you ever saw!'"
the-war-of-the-wolf-and-the-fox,"This was the cat, who was marching along with her tail erect."
the-war-of-the-wolf-and-the-fox,"And so they laughed and jeered, and it was so hot that the bear said, 'The enemy won't be here at this rate for many hours to come. I'll just curl myself up in the fork of the tree and have a little sleep.'"
the-war-of-the-wolf-and-the-fox,"And the wolf lay down under the oak, and the wild boar buried himself in some straw, so that nothing was seen of him but one ear."
the-war-of-the-wolf-and-the-fox,"And while they were lying there, the fox, the cat and the dog arrived."
the-war-of-the-wolf-and-the-fox,"When the cat saw the wild boar's ear, she pounced upon it, thinking it was a mouse in the straw."
the-war-of-the-wolf-and-the-fox,"The wild boar got up in a dreadful fright, gave one loud grunt and disappeared into the wood."
the-war-of-the-wolf-and-the-fox,"But the cat was even more startled than the boar, and, spitting with terror, she scrambled up into the fork of the tree, and as it happened right into the bear's face."
the-war-of-the-wolf-and-the-fox,"Now it was the bear's turn to be alarmed, and with a mighty growl he jumped down from the oak and fell right on the top of the wolf and killed him as dead as a stone."
the-war-of-the-wolf-and-the-fox,"On their way home from the war the fox caught score of mice, and when they reached Simon's cottage he put them all on the stove and said to the cat, 'Now go and fetch one mouse after the other, and lay them down before your master.'"
the-war-of-the-wolf-and-the-fox,"'All right,' said the cat, and did exactly as the fox told her."
the-war-of-the-wolf-and-the-fox,"When Susan saw this she said to her husband, 'Just look, here is our old cat back again, and see what a lot of mice she has caught.'"
the-war-of-the-wolf-and-the-fox,"'Wonders will never cease,' cried Simon."
the-war-of-the-wolf-and-the-fox,'I certainly never thought the old cat would ever catch another mouse.'
the-war-of-the-wolf-and-the-fox,"But Susan answered, 'There, you see, I always said our cat was a most excellent creature--but you men always think you know best.'"
the-war-of-the-wolf-and-the-fox,"In the meantime the fox said to the dog, 'Our friend Simon has just killed a pig. When it gets a little darker, you must go into the courtyard and bark with all your might.'"
the-war-of-the-wolf-and-the-fox,"'All right,' said the dog, and as soon as it grew dusk he began to bark loudly."
the-war-of-the-wolf-and-the-fox,"Susan, who heard him first, said to her husband, 'Our dog must have come back, for I hear him barking lustily. Do go out and see what's the matter. Perhaps thieves may be stealing our sausages.'"
the-war-of-the-wolf-and-the-fox,"But Simon answered, 'The foolish brute is as deaf as a post and is always barking at nothing,' and he refused to get up."
the-war-of-the-wolf-and-the-fox,"The next morning Susan got up early to go to church at the neighbouring town, and she thought she would take some sausages to her aunt who lived there."
the-war-of-the-wolf-and-the-fox,"But when she went to her larder, she found all the sausages gone, and a great hole in the floor."
the-war-of-the-wolf-and-the-fox,"She called out to her husband, 'I was perfectly right. Thieves have been here last night, and they have not left a single sausage. Oh! if you had only got up when I asked you to!'"
the-war-of-the-wolf-and-the-fox,"Then Simon scratched his head and said, 'I can't understand it at all. I certainly never believed the old dog was so quick at hearing.'"
the-war-of-the-wolf-and-the-fox,"But Susan replied, 'I always told you our old dog was the best dog in the world--but as usual you thought you knew so much better. Men are the same all the world over.'"
the-war-of-the-wolf-and-the-fox,"And the fox scored a point too, for he had carried away the sausages himself!"
