question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
17,local,3,action,,What did each fish carry?,explicit,phosphorescent lantern,,,explicit,a phosphorescent lantern,,
18,local,3,causal relationship,,Why was the wedding ceremony so grand?,implicit,It was the King's wedding.,The King wanted a grand wedding.,,implicit,Rin Jin was finally getting married,,
19,local,4,action,,What did the bridegroom take delight in day after day?,explicit,showing his wife all the wonders and treasures of his coral Palace,,,explicit,took delight in showing his bride all the wonders and treasures of his coral Palace,,
20,local,4,outcome resolution,,What happened because the Dragon Queen fell ill?,explicit,was obliged to stay in bed,,,explicit,she was obliged to stay in bed,,
21,local,4,feeling,,How did the King feel when his wife became ill?,explicit,troubled,,,explicit,sorely troubled,,
22,local,4,action,,What did the King do when his wife fell ill?,explicit,sent for the fish doctor to come and give her some medicine,,,explicit,sent for the fish doctor to come and giver her some medicine,,
23,local,4,prediction,feeling,How will the King feel when the Queen does not get better?,implicit,worried,upset,anxious,implicit,Sad,Desperate,Angry
24,local,4,causal relationship,,Why did the King give special orders to the servants to nurse the Queen carefully?,implicit,He loved the Queen.,He wanted the Queen to get better.,,implicit,So that she will recover quickly,Because he was very concerned about her health,
25,local,5,character,,Who was blamed for not curing the Queen?,explicit,the doctor,,,explicit,The doctor,,
26,local,5,causal relationship,,Why was the liver of a live monkey difficult to get?,implicit,They are under water.,Monkeys do not live under water.,,explicit,It was impossible to find it in the sea,,
27,local,5,feeling,,How did the doctor feel when he was blamed by the King?,explicit,alarmed,,,explicit,Alarmed,,
28,local,5,outcome resolution,,"What would happen if they could obtain a liver from a monkey, according to the doctor?",explicit,Her Majesty would soon recover.,,,explicit,Her Majesty would soon recover,,
29,local,6,setting,,Where was the Monkey Island?,explicit,some distance south,,,explicit,Some distance to the south,,
30,local,6,character,,Who did the King go to to consult the matter?,explicit,his chief steward,,,explicit,His chief steward,,
31,local,7,character,,Who did the chief steward suggest shoud get the monkey?,explicit,the kurage,the jelly fish,,explicit,The kurage (jelly fish),,
32,local,7,action,,What was the jelly fish able to do?,explicit,walk on land with his four legs like a tortoise,,,explicit,Walk on land with his four legs like a tortoise,,
33,local,7,causal relationship,,Why was the jelly fish troubled by the mission?,explicit,He had never been to the island.,He had never had any experience in catching monkeys.,He was afraid he would not be able to get one.,explicit,He had never been to the island in question,,
34,local,8,action,,What must the jelly fish do to catch a monkey?,explicit,play a trick,,,explicit,Play a trick on one,,
35,local,8,action,,How did the chief steward suggest the jelly fish trick a monkey?,implicit,invite a monkey to the Palace,make the monkey curious to see the grandeur of the Palace,,explicit,invite him to come and visit you and see the Dragon King's Palace,,
36,local,8,action,,What did the jelly fish see on one of the branches?,explicit,a live monkey,,,explicit,a live monkey,,
37,local,9,causal relationship,,Why did the monkey ask the jelly fish for his name?,explicit,He had never seen him in this part of the world before.,,,explicit,He never seen him in this part of the world before,,
38,summary,"8,10",prediction,outcome resolution,What will happen because the monkey grew interested in the Sea King's Palace?,implicit,He will go to the Palace.,The jelly fish will take him to the palace.,He will want to see the Palace.,implicit,He will want to visit the palace,He will be used as medince,
39,local,10,feeling,,How did the monkey feel when he heard about the Palace?,explicit,astonished,interested,,explicit,Astonishment,,
40,summary,"8,11",causal relationship,,Why did the jelly fish invite the monkey back with him?,implicit,He needed to bring the monkey for the King.,He was trying to trick the monkey.,,implicit,He was ordered to by the Dragon King and Steward,,
41,local,11,action,,How did the jelly fish bring the monkey back?,explicit,carried him on his back,,,implicit,He carried the monkey on his back,,
42,local,12,causal relationship,,Why did the jelly fish wonder if the monkey had brought his liver?,explicit,knew very little of anatomy,,,explicit,the jelly fish knew very little of anatomy,,
43,local,12,feeling,,How did the monkey feel when he was asked about his liver?,explicit,surprised,,,explicit,Very surprised,,
44,local,12,prediction,outcome resolution,What will happen because the jelly fish asked about the monkey's liver?,implicit,The monkey will become suspicious.,The monkey will figure out his plan.,,implicit,The monkey will get suspicious,The monkey will run away,
45,local,13,causal relationship,,Why did the jelly fish tell the monkey everything?,explicit,He was sorry for him.,,,explicit,"The jelly fish , seeing how anxious the monkey looked, was sorry for him",,
46,local,13,feeling,,How did the monkey feel to learn the truth?,explicit,horrified,angry,fear,explicit,Horrified,Very angry,
47,local,13,prediction,outcome resolution,What will happen because the monkey is clever?,implicit,The monkey will escape.,The monkey will trick the jelly fish back.,,explicit,He might escape,,
48,local,13,action,,What did the monkey do upon hearing the truth?,explicit,trembled with fear,not show any sign of fear,think of some way by which he might escape,explicit,He trembled in fear at the thought of what was in sotre for him,,
49,summary,"12,14",action,,How was the monkey able to trick the jelly fish?,explicit,The jelly fish knew very little of anatomy.,,,implicit,The monkey told the Jelly Fish he left his livers hanging on the pine tree,,
50,local,14,prediction,action,What will the jelly fish do because of what the monkey has said?,implicit,take the monkey back,bring the monkey to get his liver,,implicit,Take the monkey back to the island,,
51,local,15,feeling,,How did the jelly fish feel when he heard this?,explicit,disappointed,,,explicit,Very disappointed,,
52,local,15,causal relationship,,Why did the jelly fish agree to take the monkey back?,explicit,The monkey assured him that he would get his very best liver.,The monkey was no good without a liver.,,explicit,the monkey assured him that if he would be so kind as to take him back he would get his very best liver,,
53,local,16,character,,What was too precious?,explicit,his liver,,,explicit,His liver,,
54,local,17,action,,How did the monkey treat the jelly fish once he escaped?,explicit,mockingly,,,explicit,Mockingly,,
55,local,16,causal relationship,,Why did the jelly fish feel discouraged?,implicit,The monkey tricked him.,The monkey would not go back with him.,The monkey did not give him his liver.,explicit,The Monkey replied laughlingly that he couldn't afford to lose his liver,,
56,local,17,action,,What did the jelly fish hear as he left the island?,explicit,The monkey laughing at him.,,,explicit,The Monkey laughing at him,,
57,local,17,prediction,feeling,How will the King feel when he hears of the jelly fish's failure?,explicit,angry,upset,rage,implicit,very angry,upset,let down
58,summary,"7,17",causal relationship,,"Why did the Dragon King, doctor, and chief steward begin to thank the jelly fish profusely when they first saw him return?",implicit,They thought he brought the monkey.,They did not know what happened with the monkey.,They thought the jelly fish was successful,implicit,they assumed he had the monkey,they did not think he would fail,
59,local,19,action,,How did the Dragon King's sentence change jelly fish descendants?,implicit,Jelly fish no longer had bones.,Jelly fish were boneless.,Descendants of the jelly fish were soft and boneless.,explicit,His descendants have all been soft and boneless,,
