question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
56,local,12,outcome resolution,,What happened after Cairnech blessed the clans of Owen and of Niall?,explicit,They returned to their own country.,,,,,,
57,local,12,causal relationship,,Why did Cairnech send messengers?,explicit,to seek Murtough,to draw the king away from the witch woman who sought his destruction,,,,,
58,local,12,outcome resolution,,What happened whenever Murtough made any sign to go to Cairnech?,explicit,"Sheen threw her spell upon the King, so that he could not break away.",,,,,,
59,local,12,causal relationship,,Why did Sheen order the warriors to point their spears and javelins inwards towards the house?,explicit,so that the King would not dare to go out amongst them,,,,,,
60,local,13,action,,"What did Sheen do when she realized it was a night of Samhain-tide, the eve of Wednesday after All Souls' Day?",explicit,"She went everywhere throughout the house, and took lighted brands and burning torches, and scattered them in every part of the dwelling.",,,,,,
61,local,13,causal relationship,,Why did Sheen smile?,explicit,"The King had spoken her name, for she knew by that that the hour of her revenge had come.",,,,,,
62,local,13,causal relationship,,Why did Murtough suddenly scream out of his sleep?,explicit,"He heard the crash of falling timbers and the noise of the magic hosts, and he smelled the strong smell of fire in the palace.",,,,,,
63,local,13,outcome resolution,,What happened after Murtough said Sheen's name?,explicit,"She caused a great snowstorm to come round the house so that drifts of deep snow were piled against the walls, blocking the doors and chilling the folk that were feasting within the house.",,,,,,
64,local,14,action,outcome resolution,What did Murtough do after Sheen told him he was dreaming?,explicit,He slept again and he saw a vision.,,,,,,
65,local,14,setting,,Where did the griffin carry Murtough to?,explicit,her eyrie on the dismal cliff outhanging o'er the ocean,,,,,,
66,local,14,outcome resolution,,What happened after a flame rose from the nest?,explicit,Murtough and the griffin were enveloped in the flame.,,,,,,
67,local,15,outcome resolution,,What happened after the king donned his arms?,explicit,He made one plunge forward seeking for the magic hosts.,,,,,,
68,local,16,action,,What did the clerics find the next day?,explicit,Murtough's corpse,,,,,,
69,local,17,setting,,Where did the clerics carry the corpse to?,explicit,Tuilen,,,,,,
70,local,16,action,,How did Duivsech die?,explicit,weakness came upon her she leaned her back against the ancient tree that is in Aenech Reil,a burst of blood broke from her heart,,,,,
71,local,16,action,,What did Duivsech do when she found her husband dead?,explicit,She struck her hands together and she made a great and mournful lamentation.,,,,,,
72,local,17,setting,,Where were the king and queen laid?,explicit,near the north side of the little church that is in Tuilen,,,,,,
73,local,17,character,,Who did the clerics and Cairnech see coming towards them across the sward?,explicit,a lonely woman,"""Sigh, Sough, Storm, Rough Wind, Winter Night, Cry, Wail, and Groan?""",,,,,
74,local,18,character,,Who was the lonely woman?,explicit,"Sheen, the daughter of Sige, the son of Dian, from whom Ath Sigi or the 'Ford of Sige'",,,,,,
75,local,18,character,,Who did the maiden slay?,explicit,"Murtough of the many deeds, of the race of Conn and Niall, High King of Ireland and of the West",,,,,,
76,local,19,causal relationship,,Why did Sheen slay Murtough?,explicit,"Murtough slew her father, and her mother and sister were slain along with him, in the battle of Cerb upon the Boyne, and there was none of my house to avenge their death.",to avenge the wrong and loss he wrought on them,,,,,
77,local,19,action,,How did Sheen poison the king?,explicit,She made for him magic drink and food which took his strength away.,,,,,,
78,local,19,outcome resolution,action,What did the clerics do after they wondered at those things?,explicit,They wrote them and revised them in a book.,,,,,,
79,local,1,feeling,prediction,How will the people feel when their pagan belief is replaced with Christian teaching?,implicit,confused,shocked,troubled,,,,
80,summary,"3,4",causal relationship,,Why did Sheen dress herself up before she approached the king?,implicit,She wanted to be in a disguise.,She wanted to fool the king.,She did not want the king to suspect her.,,,,
81,summary,"5,6",causal relationship,,Why did Sheen make her wish so long and complicated?,implicit,She wanted revenge against Murtough.,She wanted to get rid of the new religion.,,,,,
82,summary,"5,6",feeling,prediction,How will Murtough feel when he hears Sheen's wish?,implicit,surprised,overwhelmed,shocked,,,,
83,local,6,feeling,prediction,How will Duivsech feel when Murtough drives her family out and follow Sheen's wishes?,implicit,devastated,upset,angry,,,,
84,local,6,causal relationship,,Why did Sheen tell Murtough not to reveal her name?,implicit,She did not want to be targeted.,She wanted to hide her identity from others.,,,,,
85,summary,"5,6,8",action,,How did the king feel towards Sheen?,implicit,fearful,admiration,awe,,,,
86,local,9,causal relationship,,Why did the king ask Sheen to work some great wonders?,implicit,He wanted to see her powers.,He was skeptical of her powers.,He was excited that his new bride was magical.,,,,
87,summary,"10,11,13",outcome resolution,prediction,What will happen when Murtough and the hosts wake up?,implicit,They will be terrified by the battalions.,They will hear the stamping of the battalions.,They will suffer Sheen's revenge.,,,,
88,local,11,action,,How did Duivsech know what was going on?,implicit,She suspected the new bride was trouble.,She heard the stomping and battle-shouting.,She saw battalions.,,,,
89,local,12,action,,How did Cairnech try to save Murtough?,implicit,He tried to invade the fort.,He tried to take Murtough away from the witch.,He tried to curse the king.,,,,
90,local,12,causal relationship,,Why did Cairnech bless the clans of Owen and Niall?,implicit,They tried to save Murtough.,They came to Murtough's aid.,They left their own countries to try to save Murtough.,,,,
91,local,12,action,prediction,How will Murtough feel when he realizes he has been tricked by Sheen?,implicit,betrayed,foolish,upset,,,,
92,local,13,causal relationship,,Why did Sheen tell the king it was all a dream?,implicit,She did not want him to try to stop her.,She wanted to fool him.,She wanted him to suffer her vengeance.,,,,
93,summary,"13,15",outcome resolution,,What did Murtough do after Sheen told him he was dreaming?,implicit,He slept again and he saw a vision.,,,,,,
94,summary,"9,11,13,14",causal relationship,,Why did Murtough have many terrible dreams and visions?,implicit,He drank the wine.,He was cursed by Sheen.,,,,,
95,summary,"18,19",causal relationship,,Why was the king dear to Sheen?,implicit,She loved him.,He treated her well.,,,,,
96,summary,"18,19",feeling,prediction,How did Sheen feel killing the king?,implicit,sad,unhappy,torn,,,,
