document_id,text
strong-desire-and-the-red-sorcerer,"Her path to the lake was perfectly smooth and solid, and the noise Strong Desire had heard was caused by the striking of her walking staff upon the ground."
strong-desire-and-the-red-sorcerer,"The top of this staff was decorated with a string of the toes and bills of birds of every kind, who, at every stroke of the stick, fluttered and sung their various notes in concert."
strong-desire-and-the-red-sorcerer,"She entered her lodge and laid off her mantle, which was entirely composed of the scalps of women."
strong-desire-and-the-red-sorcerer,"Before folding it, she shook it several times, and at every shake the scalps uttered loud shouts of laughter, in which the old hag joined."
strong-desire-and-the-red-sorcerer,"The boy, who lingered at the door, was greatly alarmed, but he uttered no cry."
strong-desire-and-the-red-sorcerer,"After laying by the cloak, she came directly to him."
strong-desire-and-the-red-sorcerer,"Looking at him steadily, she informed him that she had known him from the time he had left his father's lodge, and had watched his movements."
strong-desire-and-the-red-sorcerer,"She told him not to fear or despair, for she would be his protector and friend."
strong-desire-and-the-red-sorcerer,"She invited him into her lodge, and gave him a supper."
strong-desire-and-the-red-sorcerer,"During the repast, she questioned him as to his motives for visiting her."
strong-desire-and-the-red-sorcerer,"He related his history, stated the manner in which he had been disgraced, and the difficulties he labored under."
strong-desire-and-the-red-sorcerer,"""Now tell me truly,"" said the little old woman who makes war, ""you were afraid to go to the water in the dark."""
strong-desire-and-the-red-sorcerer,"""I was,"" Strong Desire answered, promptly."
strong-desire-and-the-red-sorcerer,"As he replied, the hag waved her staff."
strong-desire-and-the-red-sorcerer,"The birds set up a clamorous cry, and the mantle shook violently as all the scalps burst into a hideous shout of laughter."
strong-desire-and-the-red-sorcerer,"""And are you afraid now,"" she asked again."
strong-desire-and-the-red-sorcerer,"""I am,"" again answered Strong Desire, without hesitation."
strong-desire-and-the-red-sorcerer,"""But you are not afraid to speak the truth,"" rejoined the little old woman."
strong-desire-and-the-red-sorcerer,"""You will be a brave man yet."""
strong-desire-and-the-red-sorcerer,"She cheered him with the assurance of her friendship, and began at once to exercise her power upon him."
strong-desire-and-the-red-sorcerer,"His hair being very short, she took a great leaden comb, and after drawing it through his locks several times, they became of a handsome length like those of a beautiful young woman."
strong-desire-and-the-red-sorcerer,"She then proceeded to dress him as a female, furnishing him with the necessary garments, and tinting his face with colors of the most charming dye."
strong-desire-and-the-red-sorcerer,"She gave him, too, a bowl of shining metal."
strong-desire-and-the-red-sorcerer,"She directed him to put in his girdle a blade of scented sword-grass, and to proceed the next morning to the banks of the lake, which was no other than that over which the Red Head reigned."
strong-desire-and-the-red-sorcerer,"Now Hah-Undo-Tah, or the Red Head, was a most powerful sorcerer, living upon an island in the centre of his realm of water, and he was the terror of all the country."
strong-desire-and-the-red-sorcerer,"She informed him that there would be many Indians upon the island, who, as soon as they saw him use the shining bowl to drink with, would come and solicit him to be their wife, and to take him over to the island."
strong-desire-and-the-red-sorcerer,"These offers he was to refuse, and to say that he had come a great distance to be the wife of the Red Head, and that if the chief could not seek her for himself, she would return to her village."
strong-desire-and-the-red-sorcerer,"She said, that as soon as the Red Head heard of this he would come for her in his own canoe, in which she must embark."
strong-desire-and-the-red-sorcerer,"""On reaching the shore,"" added the little old woman, ""you must consent to be his wife; and in the evening you are to induce him to take a walk out of the village, and when you have reached a lonesome spot, use the first opportunity to cut off his head with the blade of grass."""
strong-desire-and-the-red-sorcerer,She also gave Strong Desire general advice how he was to conduct himself to sustain his assumed character of a woman.
strong-desire-and-the-red-sorcerer,"His fear would scarcely permit him to consent to engage in an adventure attended with so much danger; but the recollection of his father's looks and reproaches of the want of courage, decided him."
strong-desire-and-the-red-sorcerer,"Early in the morning he left the lodge of the little old woman who makes war, which was clouded in a heavy brackish fog, so thick and heavy to breathe, that he with difficulty made his way forth."
strong-desire-and-the-red-sorcerer,"When he turned to look back for it, it was gone."
strong-desire-and-the-red-sorcerer,"He took the hard beaten path to the banks of the lake, and made for the water at a point directly opposite the Red Head's lodge."
strong-desire-and-the-red-sorcerer,Where he now stood it was beautiful day.
strong-desire-and-the-red-sorcerer,"The heavens were clear, and the sun shone out as brightly to Strong Desire as on the first morning when he had put forth his little head from the door of his father's lodge."
strong-desire-and-the-red-sorcerer,"He had not been long there, sauntering along the beach, when he displayed the glittering bowl by dipping water from the lake."
strong-desire-and-the-red-sorcerer,Very soon a number of canoes came off from the island.
strong-desire-and-the-red-sorcerer,"The men admired his dress, and were charmed with his beauty, and almost with one voice they all made proposals of marriage."
strong-desire-and-the-red-sorcerer,"These, Strong Desire promptly declined."
strong-desire-and-the-red-sorcerer,"When this was reported to Red Head, he ordered his royal bark to be launched by his chosen men of the oar, and crossed over to see this wonderful girl."
strong-desire-and-the-red-sorcerer,"As they approached the shore, Strong Desire saw that the ribs of the sorcerer's canoe were formed of living rattlesnakes, whose heads pointed outward to guard him from his enemies."
strong-desire-and-the-red-sorcerer,"Being invited, he had no sooner stepped into the canoe, than they began to hiss and rattle furiously, which put him in a great fright; but the magician spoke to them, when they became pacified and quiet."
strong-desire-and-the-red-sorcerer,Shortly after they were at the landing upon the island.
strong-desire-and-the-red-sorcerer,The marriage took place immediately; and the bride made presents of various valuables which had been furnished her by the old witch who inhabited the cloudy lodge.
strong-desire-and-the-red-sorcerer,"As they were sitting in the lodge, surrounded by the friends and relatives, the mother of the Red Head regarded the face of her new daughter-in-law for a long time with fixed attention."
strong-desire-and-the-red-sorcerer,From this scrutiny she was convinced that this singular and hasty marriage boded no good to her son.
strong-desire-and-the-red-sorcerer,"She drew him aside, and disclosed to him her suspicions."
strong-desire-and-the-red-sorcerer,"This can be no female, said she; she has the figure and manners, the countenance, and more especially the eyes, are beyond a doubt those of a man."
strong-desire-and-the-red-sorcerer,"Her husband rejected her suspicions, and rebuked her severely for entertaining such notions of her own daughter-in-law."
strong-desire-and-the-red-sorcerer,"She still urged her doubts, which so vexed the husband that he broke his pipe-stem in her face, and called her an owl."
strong-desire-and-the-red-sorcerer,"This act astonished the company, who sought an explanation; and it was no sooner given, than the mock bride, rising with an air of offended dignity, informed the Red Head that after receiving so gross an affront from his relatives she could not think of remaining with him as his wife, but should forthwith return to her own friends."
strong-desire-and-the-red-sorcerer,"With a toss of the head, like that of an angry female, Strong Desire left the lodge, followed by Red Head, and walked away until he came to the beach of the island, near the spot where they had first landed."
strong-desire-and-the-red-sorcerer,"Red Head entreated him to remain, urging every motive, and making all sorts of magnificent promises-none of which seemed to make the least impression."
strong-desire-and-the-red-sorcerer,"Strong Desire, Red Head thought, was very hard-hearted."
strong-desire-and-the-red-sorcerer,"During these appeals they had seated themselves upon the ground, and Red Head, in great affliction, reclined his head upon his fancied wife's lap."
strong-desire-and-the-red-sorcerer,"Strong Desire now changed his manner, was very kind and soothing, and suggested in the most winning accent that if Red Head would sleep soundly for awhile he might possibly dream himself out of all his troubles."
strong-desire-and-the-red-sorcerer,"Red Head, delighted at so happy a prospect, said that he would fall asleep immediately."
strong-desire-and-the-red-sorcerer,"""You have killed a good many men in your time, Red Head,"" said Strong Desire, by way of suggesting an agreeable train of ideas to the sorcerer."
strong-desire-and-the-red-sorcerer,"""Hundreds,"" answered Red Head; ""and what is better, now that I am fairly settled in life by this happy marriage, I shall be able to give my whole attention to massacre."""
strong-desire-and-the-red-sorcerer,"""And you will kill hundreds more,"" interposed Strong Desire, in the most insinuating manner imaginable."
strong-desire-and-the-red-sorcerer,"""Just so, my dear,"" Red Head replied, with a great leer; ""thousands. There will be no end to my delicious murders. I love dearly to kill people. I would like to kill you if you were not my wife."""
strong-desire-and-the-red-sorcerer,"""There, there,"" said Strong Desire, with the coaxing air of a little coquette, ""go to sleep; that's a good Red Head."""
strong-desire-and-the-red-sorcerer,"No other subject of conversation occurring to the chief, now that he had exhausted the delightful topic of wholesale murder, he straightway fell into a deep sleep."
strong-desire-and-the-red-sorcerer,"The chance so anxiously sought for had come; and Strong Desire, with a smiling eye, drawing his blade of grass with lightning swiftness once across the neck of the Red Head, severed the huge and wicked head from the body."
strong-desire-and-the-red-sorcerer,"In a moment, stripping off his woman's dress, underneath which he had all along worn his male attire, Strong Desire seized the bleeding trophy, plunged into the lake, and swam safely over to the main shore."
strong-desire-and-the-red-sorcerer,"He had scarcely reached it, when, looking back, he saw amid the darkness the torches of persons come out in search of the new married couple."
strong-desire-and-the-red-sorcerer,"He listened until they had found the headless body, and he heard their piercing shrieks of rage and sorrow as he took his way to the lodge of his kind adviser."
strong-desire-and-the-red-sorcerer,"The little old woman who makes war was in an excellent humor, and she received Strong Desire with rejoicing."
strong-desire-and-the-red-sorcerer,"She admired his prudence, and assured him his bravery should never be questioned again."
strong-desire-and-the-red-sorcerer,"Lifting up the head, which she gazed upon with vast delight, she said he need only have brought the scalp."
strong-desire-and-the-red-sorcerer,"Cutting off a lock of the hair for herself, she told him he might now return with the head, which would be evidence of an achievement that would cause his own people to respect him."
strong-desire-and-the-red-sorcerer,"""In your way home,"" added the little old woman, ""you will meet with but one difficulty. Maunkahkeesh, the Spirit of the Earth, requires an offering or sacrifice from all of her sons who perform extraordinary deeds. As you walk along in a prairie there will be an earthquake; the earth will open and divide the prairie in the middle. Take this partridge and throw it into the opening, and instantly spring over it."""
strong-desire-and-the-red-sorcerer,"With many thanks to the little old witch, who had so faithfully befriended him, Strong Desire took leave of her, and having, by the course pointed out, safely passed the earthquake, he arrived near his own village."
strong-desire-and-the-red-sorcerer,He secretly hid his precious trophy.
strong-desire-and-the-red-sorcerer,"On entering the village, he found that his parents had returned from the place of their spring encampment by the wood-side, and that they were in heavy sorrowing for their son, whom they supposed to be lost."
strong-desire-and-the-red-sorcerer,"One and another of the young men had presented themselves to the disconsolate parents, and said, ""Look up, I am your son;"" but when they looked up, they beheld not the familiar face of Strong Desire."
strong-desire-and-the-red-sorcerer,"Having been often deceived in this manner, when their own son in truth presented himself they sat with their heads down, and with their eyes nearly blinded with weeping."
strong-desire-and-the-red-sorcerer,It was some time before they could be prevailed upon to bestow a glance upon him.
strong-desire-and-the-red-sorcerer,"It was still longer before they could recognize him as their son who had refused to draw water from the river, at night, for fear, for his countenance was no longer that of a timid stripling; it was that of a man who has seen and done great things, and who has the heart to do greater still."
strong-desire-and-the-red-sorcerer,When he recounted his adventures they believed him mad.
strong-desire-and-the-red-sorcerer,"The young men laughed at him-him, Strong Desire-who feared to walk to the river at night-time."
strong-desire-and-the-red-sorcerer,"He left the lodge, and ere their laughter had ceased, returned with his trophy."
strong-desire-and-the-red-sorcerer,"He held aloft the head of the Red Sorcerer, with the great ghastly leer which lighted it up before his last sleep, at prospect of a thousand future murders, fresh upon it."
strong-desire-and-the-red-sorcerer,"It was easily recognized, and the young men who had scoffed at Strong Desire shrunk into the corners out of sight."
strong-desire-and-the-red-sorcerer,Strong Desire had conquered the terrible Red Head!
strong-desire-and-the-red-sorcerer,All doubts of the truth of his adventures were dispelled.
strong-desire-and-the-red-sorcerer,"He was greeted with joy, and placed among the first warriors of the nation."
strong-desire-and-the-red-sorcerer,"He finally became a chief, and his family were ever after respected and esteemed."
