question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
17,local,3,feeling,,How did the youngest princess feel after the eagle took her baby?,implicit,sad,upset,horrified,,,,
18,local,3,causal relationship,,Why did the youngest princess stop her cries and complaints?,explicit,She bethought of what he said soon after their marriage.,,,,,,
19,local,3,action,,What did the prince do after the youngest princess went to get her baby back?,explicit,"caught her, and looked at her very seriously",,,,,,
20,local,3,outcome resolution,,What happened after the youngest princess lost her son?,explicit,A beautiful little girl was sent to her.,,,,,,
21,local,3,causal relationship,,Why didn't the youngest princess allow the window to be more than a few inches open?,implicit,The eagle took her last baby.,The window was open when she lost her last baby.,,,,,
22,summary,"3,4",prediction,outcome resolution,What will happen after the youngest princess has a little girl sent to her?,explicit,"A beautiful greyhound stood before them, took the child out of the father's hand.",,,,,,
23,local,4,causal relationship,,Why did the youngest princess believe it was her husband's fault?,explicit,"There were some of the servants in the next room, and all declared that neither child nor dog passed out.",,,,,,
24,local,4,causal relationship,,Why did the youngest princess hardly allow a window or a door to be left open?,implicit,She did not want to lose her third child.,She already lost two of her children.,,,,,
25,local,4,character,,Who took the youngest princess's third baby?,explicit,a lady,,,,,,
26,local,4,feeling,,How did the youngest princess feel when she saw the lady standing by them?,implicit,scared,horrified,terrified,,,,
27,local,5,action,,What did the youngest princess want to do after she recovered?,explicit,see her father and mother and sisters,,,,,,
28,local,5,action,,What did the youngest princess need to do when she felt inclined to return?,explicit,mention her wish when she laid down at night,,,,,,
29,local,5,setting,,Where was the youngest princess after she woke up?,explicit,her own old chamber in her father's palace,,,,,,
30,local,5,feeling,,How did the youngest princess's family feel after they saw her again?,implicit,happy,excited,glad,,,,
31,local,6,causal relationship,,Why did the mother and sisters consult a wise woman that used to bring eggs to the castle?,explicit,They had great faith in her wisdom.,,,,,,
32,local,6,action,,What did the wise woman tell the family to do?,explicit,"secure the bear's skin that the prince was obliged to put on every morning, and get it burned, and then he couldn't help being a man night and day, and the enchantment would be at an end",,,,,,
33,local,6,setting,,Where was the youngest princess after she made the wish to see her husband?,explicit,her husband's palace,,,,,,
34,local,6,causal relationship,,Why did the youngest princess return to her husband?,explicit,She felt so great a longing to see her husband again.,,,,,,
35,local,7,action,,What did the youngest princess's husband give to her every night?,explicit,a sweet drink out of a gold cup,,,,,,
36,local,7,action,,What did the youngest princess do the next night?,explicit,She got a few drops of the sleepy posset that she saved the evening before put into her husband's night drink.,,,,,,
37,local,7,causal relationship,,Why didn't the youngest princess drink the sweet drink that her husband gave her?,implicit,She wanted to use it on her husband.,She needed to save some to make her husband fall asleep.,,,,,
38,local,7,action,,What did the youngest princess find in the corner?,explicit,a Beautiful brown bear's hide,,,,,,
39,local,7,action,,What did the youngest princess do after she found the a Beautiful brown bear's hide?,explicit,"stole back, and went down to the parlour fire, and put the hide into the middle of it till it was all fine ashes",,,,,,
40,local,7,feeling,,How will the husband feel after he finds out that his wife threw away the bear's hide?,implicit,mad,upset,furious,,,,
41,local,7,outcome resolution,,What happened after the youngest princess threw away the bear's hide?,implicit,The husband needed to marry the witch's daughter.,The husband needed to leave his wife.,,,,,
42,local,7,character,,Who was the egg-wife that gave the youngest princess counsel?,explicit,the witch,,,,,,
43,local,8,action,,What did the youngest princess do after her husband left for the witch's castle?,explicit,"shouted after him, and then seeing there was no use, she dressed herself and pursued him",,,,,,
44,local,8,feeling,,How did the youngest princess feel after she realized she made a mistake?,implicit,guilty,upset,sad,,,,
45,local,8,setting,,Where did the husband go to when the sun was about to set?,explicit,a little house,,,,,,
46,local,8,character,,Who was the beautiful little boy in the little house?,explicit,her eldest child,,,,,,
47,local,8,feeling,,How did the youngest princess feel after she was reunited with her eldest child?,implicit,happy,glad,excited,,,,
48,local,9,prediction,outcome resolution,What will happen to the husband after the sun rises?,explicit,He will lose all memory of herself and the children.,,,,,,
49,local,9,action,,What did the husband give to the youngest princess on the second day?,explicit,scissors,,,,,,
50,summary,"9,10",action,,What did the husband give to the youngest princess on the third day?,explicit,a comb,,,,,,
51,local,10,action,,What did the youngest princess need to do to help her husband remember her again?,explicit,put her half-ring to his,,,,,,
52,local,10,prediction,outcome resolution,What will happen after the husband enters the woods?,explicit,He will forget everything that ever happened between them.,,,,,,
53,local,10,setting,,Where did the youngest princess walk to?,explicit,a woodman's cottage on the edge of the wood,,,,,,
54,local,11,action,,What did the youngest princess offer to the woodman and his wife?,explicit,"diamonds, and pearls, and silk stuffs, and gold thread",,,,,,
55,local,12,action,,What did the youngest princess ask the head footman to do?,explicit,put his hand out at the window and cut her off a sprig or two of honeysuckle,,,,,,
56,local,12,character,,Who began to take notice of the beautiful young woman at the lodge?,explicit,the servants and conceited folk at the big house,,,,,,
57,local,11,setting,,Where was the youngest princess's husband?,explicit,in the palace of the young mistress,,,,,,
58,local,12,action,,What did the youngest princess wish for the head footman?,explicit,"a pair of horns spring out of his head, and sing to the lodge",,,,,,
59,local,12,feeling,,How did the head footman feel after the youngest princess tricked him?,implicit,angry,mad,furious,,,,
60,local,13,causal relationship,,Why did the prince stroll down to where the youngest princess lived?,implicit,He heard about what the young princess did.,He heard the story of the young princess and the head footman.,,,,,
61,local,13,causal relationship,,Why did the witch's daughter want the scissors?,implicit,The scissors turned the paper into silk.,She saw the power of the scissors.,,,,,
62,local,13,causal relationship,,Why did the youngest princess want to spend one night outside the prince's chamber?,implicit,She wanted to help her husband.,She wanted to make her husband remember her.,,,,,
63,local,13,feeling,,How did the witch's daughter feel after she heard the youngest princess's request?,implicit,angry,mad,furious,,,,
64,local,13,causal relationship,,Why didn't the witch's daughter say something dreadful to the youngest princess?,explicit,"The scissors kept on cutting, and the silk growing richer and richer every inch.",,,,,,
65,local,14,outcome resolution,,What happened after the youngest princess came into the palace?,explicit,The prince was in such a dead sleep that all she did couldn't awake him.,,,,,,
66,local,14,feeling,,How did the youngest princess feel after she could not wake up the prince?,implicit,sad,upset,frustrated,,,,
67,local,14,action,,What did the youngest princess do while the witch's daughter passed by?,explicit,combed her hair,,,,,,
68,local,14,causal relationship,,Why did the witch's daughter make another bargain with the youngest princess?,implicit,The witch's daughter wanted the comb.,The witch's daughter saw that the comb dropped out pearls and diamonds.,,,,,
69,local,14,outcome resolution,,What happened after the youngest princess came to the prince's chamber on the second night?,implicit,She failed to talk to him.,She failed to wake him up.,,,,,
70,summary,"14,15",causal relationship,,Why couldn't the prince wake up at night?,implicit,The witch's daughter gave him sleepy posset.,The witch's daughter made him a drink that caused him to fall asleep.,,,,,
71,local,15,action,,What did the prince do after he stopped to talk to the youngest princess?,explicit,asked her could he do anything to serve her,,,,,,
72,local,15,causal relationship,,Why did the witch's daughter give the prince sleepy posset to drink?,implicit,She did not want him to talk to the youngest princess.,She did not want her husband to wake up.,,,,,
73,local,15,action,,What did the youngest princess tell the prince to do?,explicit,not tasting any drink to-night,,,,,,
74,local,15,causal relationship,,Why did the witch's daughter make a third bargain with the youngest princess?,implicit,She wanted the hand-reel.,She saw that the hand-reel wound threads of gold.,,,,,
75,summary,"15,16",feeling,,How did the prince feel after he heard the youngest princess's song?,implicit,confused,puzzled,,,,,
76,local,16,outcome resolution,,What happened after the youngest princess and prince connected their rings together?,explicit,"His full memory came back on him, and he flung his arms round his wife's neck, and both burst into tears.",,,,,,
77,local,16,feeling,,How did the prince feel after he regained his memory?,implicit,happy,glad,joyful,,,,
78,local,16,causal relationship,,Why did the castle walls split and crack?,implicit,The enchantment was broken.,The spell was broken.,,,,,
