question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
75,local,16,action,,What did the shoemaker do after he saw the youngest daughter?,implicit,offered her to stay at his home,allowed her to stay in his house,,implicit,He invited her to stay at his house,He invited her to his home,
76,local,17,causal relationship,,Why did the young men need to buy the finest shoes?,explicit,to wear at the wedding,,,explicit,The king of the country was about to marry,,
77,local,17,action,,How much did one of the men offer to marry the youngest daughter?,explicit,a hundred pounds,,,explicit,A hundred pounds,,
78,local,17,action,,What did one of the men need to do to marry the youngest daughter?,explicit,bring his purse with him,,,explicit,bring his purse,,
79,local,17,outcome resolution,,What happened after the youth poured water for the youngest daughter?,explicit,He could not move from the place where he was; and there he stayed till many hours had passed by.,,,explicit,He could not move,,
80,local,17,action,,What did the youngest daughter tell the youth to do?,explicit,give her a drink from the well,,,implicit,Bring her water from the well,,
81,local,18,action,,What did the youngest daughter tell one of the other young men to do?,explicit,See if the latch is on the door.,,,explicit,See if the latch is on the door,,
82,local,18,outcome resolution,,What happened after the young man touched the latch?,explicit,"His fingers stuck to it, and there he had to stay for many hours.",,,explicit,His fingers stuck to it,,
83,local,18,action,,What did the youngest daughter give to the shoemaker?,explicit,the purse of gold,,,explicit,The purse of gold,,
84,local,18,action,,What did the youngest daughter want to see?,explicit,the sight of the king's son before he married,,,explicit,The king's son,,
85,local,18,causal relationship,,Why did the shoemaker need to go to the castle?,explicit,He must carry the shoes for the wedding.,,,implicit,He made the shoes for the wedding,He had to deliver shoes,
86,local,19,outcome resolution,,What happened after the youngest daughter raised the glass to drink?,explicit,"A flame went up out of it, and out of the flame sprang two pigeons, one of gold and one of silver.",,,explicit,A flame went up out of it,"Out of the glame sprang two pigeons, one of gold and one of silver",
87,local,19,action,,How did the youngest daughter help the king's son regain his memory?,implicit,She used the pigeons to talk about their past together.,She made the pigeons talk about what they did together.,,implicit,The gold pigeon told him what to remember,The golden pigeon helped him remember,
88,local,19,outcome resolution,,What happened after the pigeons spoke?,explicit,"The king's son understood that they had come to remind him of what he had forgotten, and his lost memory came back, and he knew his wife, and kissed her.",,,explicit,His lost memory came back,,
89,local,19,causal relationship,,Why were the king's son and the youngest daughter married again?,explicit,"The preparations had been made, it seemed a pity to waste them.",,,explicit,"As the preperations had been made, it seemed a pity to waste them",,
