question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
20,local,5,causal relationship,,Why did Walter decide for Jonas to come with him?,implicit,There could be many wolves.,He could have trouble killing the wolves if there were many of them.,,,,,
21,local,5,action,,How many wolves could Walter hunt by himself?,explicit,three,,,,,,
22,local,5,causal relationship,,Why couldn't Walter hunt more than three wolves?,explicit,He might not have time to kill them all before they ran away.,,,,,,
23,local,6,action,,How many wolves did Jonas think there were?,explicit,not be more than two,,,,,,
24,local,6,causal relationship,,Why didn't Jonas want to hunt wolves with Walter?,implicit,He believed Walter could hunt the wolves by himself.,He did not think there were more than two wolves that Walter needed to hunt.,,,,,
25,local,6,causal relationship,,Why did Walter still want Jonas to come with him even if there were only two wolves?,implicit,Walter was worried one of them might bite his leg.,Walter was concerned that his left hand was not as strong as his right.,,,,,
26,local,6,action,,What did Jonas call Walter after he did not want to hunt wolves by himself?,explicit,a coward,not so brave,,,,,
27,local,6,action,,What was Walter worried about the wolves tearing?,explicit,his new trousers,,,,,,
28,local,7,character,,Who did Jonas want Walter to go with while he hunted wolves?,explicit,the miller's little Lisa,,,,,,
29,local,7,causal relationship,,Why didn't Walter want Lisa to come with him?,implicit,He was worried she would be frightened.,He thought she could not help him.,,,,,
30,local,7,action,,What did Jonas want Lisa to do if she went with Walter?,explicit,sit on a stone and look on,,,,,,
31,local,7,action,,What did Walter offer Jonas if he went with him?,implicit,the wolf's skin,The wolf's coat,,,,,
32,local,7,causal relationship,,Why did Walter want someone to come with him to wolf-hunting?,explicit,He only wanted someone who would see how he struck the wolf and how the dust flew out of his skin.,,,,,,
33,local,8,feeling,,How did Walter feel after Jonas said he was frightened?,implicit,mad,upset,angry,,,,
34,local,8,action,,What did Walter do after Jonas hurt his pride?,explicit,"took his drum, sabre, cock's feather, clasp-knife, pop-gun and air-pistol, and went off quite alone to the wood to hunt wolves",,,,,,
35,local,8,causal relationship,,Why did Walter beat his drum?,implicit,He thought there was a wolf.,He wanted to scare the wolf away.,,,,,
36,local,8,outcome resolution,,What happened after Walter beat his drum?,explicit,A crow flew up from the ditch.,,,,,,
37,local,8,causal relationship,,Why did Walter go to the kiln?,implicit,He wanted to go where the ram was killed.,The miller told him that was where the wolves killed his ram.,,,,,
38,local,9,feeling,,How did Walter feel after he went near the kiln?,implicit,scared,nervous,afraid,,,,
39,local,9,outcome resolution,,What happened after Walter beat his drum again near the kiln?,explicit,"It sounded horrid, and an echo came out from the kiln that seemed almost like the howl of a wolf.",,,,,,
40,local,9,action,,What did Walter want to do after he felt scared?,explicit,go back and say that he struck one wolf and it escaped,,,,,,
41,local,9,causal relationship,,Why did Walter decide not to lie?,implicit,He believed telling a lie was a sin.,He knew lying was wrong.,,,,,
42,local,9,causal relationship,,Why did Walter think the wolves were coming?,implicit,He heard a howl of a wolf.,He heard an echo that sounded like a howl of a wolf.,,,,,
43,local,10,outcome resolution,,What happened after Walter heard the howl of a wolf?,explicit,"A shaggy, reddish-brown wolf's head looked out from under the kiln!",,,,,,
44,local,10,action,,What did Walter do after he saw a wolf's head?,explicit,"threw his drum far away, took to his heels and ran. He ran as fast as he could back to the mill",,,,,,
45,local,10,outcome resolution,,What happened after Walter ran away?,explicit,The wolf ran after him.,,,,,,
46,local,10,feeling,,How did Walter feel while the wolf chased after him?,implicit,terrified,scared,afraid,,,,
47,local,10,character,action,How was the wolf friendly?,explicit,"He certainly jumped on to Walter, but he only shook his coat and rubbed his nose against his face.",,,,,,
48,local,11,causal relationship,,Why did Jonas run and help Walter up?,explicit,Jonas heard his cry of distress.,,,,,,
49,local,11,character,,Who was the friendly wolf?,explicit,Caro,,,,,,
50,local,11,action,,What did Caro find in the kiln?,explicit,leg of the ram,,,,,,
51,local,12,feeling,,How did Walter feel after he realized the wolf was his dog?,explicit,very foolish,,,,,,
52,local,12,action,,What advice did Jonas give to Walter?,explicit,boast a little less,,,,,,
53,local,12,action,,What did Walter want to fight with next?,explicit,bears,,,,,,
