question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
30,local,8,causal relationship,,Why did Ian fall into a dark slumber?,implicit,He touched an enchanted stick.,He brushed against an enchanted stick.,,explicit,The spike of hurt,,
31,local,8,action,,What did the lady do after she could not wake Ian up?,explicit,"gave it up, and lifting his arm, wrote her name across the side",,,explicit,Wrote her name across the side,,
32,local,8,feeling,,How did the lady feel after Ian was stuck in a deep slumber?,implicit,sad,upset,unhappy,explicit,Sorrowful,,
33,local,9,action,,What didn't the dark lad tell Ian?,explicit,the name that was written underneath his arm,,,explicit,The name written underneath his arm,,
34,local,9,outcome resolution,,What happened after Ian entered the church again?,explicit,"He touched with his hand the spike of hurt, and sank down where he stood, wrapped in slumber.",,,explicit,He touched with his hand the spike of hurt,,
35,local,9,action,,What did the lady do after she came into the church?,explicit,"laid his head on her knee, and combed his hair with a golden comb",,,explicit,She laid his head on her knee and combed his hair with a golden comb,,
36,local,9,action,,What did the lady place in Ian's pocket before she left the church?,explicit,a beautifully wrought box,,,explicit,A beautifully wrought box,,
37,local,9,causal relationship,,Why did the lady cry more bitterly than before?,explicit,"She said it was the last chance, and she would never be allowed to come any more.",,,explicit,It was the last chance,,
38,local,10,feeling,,How did Ian feel after he realized he missed meeting the lady for the second time?,implicit,sad,upset,unhappy,implicit,Heart broken,,
39,local,10,action,,What did Ian decide to do after the lady could not visit him anymore?,explicit,search the whole world through till he found her,,,explicit,Search the whole world,,
40,local,11,action,,How long did it take Ian to meet the woman's sister?,explicit,a year and a day,,,explicit,A year and a day,,
41,local,11,action,,What did Ian need to do with the shoes when he reached the woman's sister's house?,explicit,"shake them off, and turn their toes to the known, and their heels to the unknown",,,explicit,Turn their roes to the known and their heels to the unkown,,
42,local,12,action,,What did the second sister give Ian?,explicit,another pair of shoes,,,explicit,Another pair of shoes,,
43,local,12,causal relationship,,Why did Ian need to go meet the third sister?,explicit,"She has a son who is keeper of the birds of the air, and sends them to sleep when night comes.",,,explicit,She has a son,He is very wise and perhaps can help,
44,local,13,character,,How was the third sister different from the two other sisters?,implicit,She gave no counsel to Ian.,She did not give Ian advice.,,explicit,Had no counsel to give him,,
45,local,13,action,,What did the son tell Ian to do?,explicit,get into the bag,,,explicit,Get into the bag,,
46,local,13,outcome resolution,,What happened after the son left the bag to finish his supper?,explicit,"In flew an eagle through the open door, and picked the bag up in her claws and carried it through the air to an island.",,,explicit,In flew an eagle through the open door and pick the bag up in her claws and carried it through the air to an island,,
47,local,13,outcome resolution,,What happened after Ian opened the lid of the box?,explicit,"Three tiny little birds flew out, and flapping their wings they asked, 'Good master, is there anything we can do for thee?'",,,explicit,Three little tiny birds flew out,,
48,local,14,setting,,Where did the bird take Ian to?,explicit,the country under the sea,,,explicit,The kingdom of the King under the waves,,
49,local,14,feeling,,How did Ian feel after he reached the place where the lady lived?,implicit,nervous,anxious,,implicit,Excited,Nervous,
50,local,15,action,,What did Ian want to attend?,explicit,a horse-race in the town,,,explicit,A horse-race,,
51,local,15,causal relationship,,Why did Ian want to attend a horse-race in the town?,explicit,The winner was to have the king's daughter to wife.,,,explicit,The winner is to have the king's daughter to wife,,
52,local,16,causal relationship,,Why did Ian call for the three little birds after he met the weaver?,implicit,"He wanted a horse, dress, and shoes.","He needed their help to get a horse, dress, and shoes.",,explicit,"The finest horse that ever was seen, and the grandest dress, and glass shoes",,
53,summary,"16, 17",causal relationship,,Why did Ian need the finest horse?,implicit,He wanted to win the horse-race.,He wanted to win the prize from the horse-race.,,implicit,To win the race and marry the lady,,
54,local,17,outcome resolution,,What happened after Ian won the horse-race again?,explicit,He left the prize unclaimed.,,,explicit,All the people in the kingdom were gathered to see the race,,
55,local,18,causal relationship,,Why did the messengers believe Ian was not the winner?,explicit,He was dirty and ugly and had such a strange appearance.,,,explicit,He was so dirty and ugly and had such a strange appearance,,
56,local,19,action,,How did the princess recognize Ian?,explicit,The king's daughter saw the name which she had written under it.,,,explicit,She saw the name which she had written,,
57,local,19,feeling,,How did the princess feel after she saw Ian?,implicit,surprised,astonished,amazed,implicit,Very happy,Very excited,
58,local,20,action,,What did the princess do after she saved him from getting killed?,explicit,conducted him into the palace,,,explicit,She conducted him into the palace,,
59,summary,"20, 21",action,,How did Ian know where to find the princess?,explicit,The birds in the box told him.,,,explicit,The birds in the box,,
60,local,21,action,,What did the princess decide to do?,implicit,marry Ian,take Ian as her husband,,explicit,Marry him,,
