document_id,text
gold-tree-and-silver-tree,"""At least put your little finger through the keyhole that I may kiss it."""
gold-tree-and-silver-tree,"The Princess did so, never dreaming that evil could come to her through such a simple action."
gold-tree-and-silver-tree,But it did.
gold-tree-and-silver-tree,"For instead of kissing the tiny finger, her step-mother stabbed it with a poisoned needle."
gold-tree-and-silver-tree,"So deadly was the poison, that, before she could utter a single cry, the poor Princess fell, as one dead, on the floor."
gold-tree-and-silver-tree,"When she heard the fall, a smile of satisfaction crept over Queen Silver-Tree's face."
gold-tree-and-silver-tree,"""Now I can say that I am the handsomest woman in the world,"" she whispered."
gold-tree-and-silver-tree,She went back to the lackey who stood waiting at the end of the passage.
gold-tree-and-silver-tree,"She told him that she had said all that she had to say to her daughter, and that now she must return home."
gold-tree-and-silver-tree,"So the man attended her to the boat with all due ceremony, and she set sail for her own country."
gold-tree-and-silver-tree,No one in the Castle knew that any harm had befallen their dear Mistress.
gold-tree-and-silver-tree,"The Prince came home from his hunting with the key of the Mullioned Chamber, which he had taken from his sheep-dog's neck, in his hand."
gold-tree-and-silver-tree,"He laughed when he heard the story of Queen Silver-Tree's visit, and told the servants that they had done well."
gold-tree-and-silver-tree,Then he ran upstairs to open the door and release his wife.
gold-tree-and-silver-tree,"But what was his horror and dismay, when he did so, to find her lying dead at his feet on the floor."
gold-tree-and-silver-tree,He was nearly beside himself with rage and grief.
gold-tree-and-silver-tree,He knew that a deadly poison such as Queen Silver-Tree had used would preserve the Princess's body so that it had no need of burial.
gold-tree-and-silver-tree,"He had it laid on a silken couch and left in the Mullioned Chamber, so that he could go and look at it whenever he pleased."
gold-tree-and-silver-tree,"He was so terribly lonely, however, that in a little time he married again."
gold-tree-and-silver-tree,His second wife was just as sweet and as good as the first one had been.
gold-tree-and-silver-tree,This new wife was very happy.
gold-tree-and-silver-tree,There was only one little thing that caused her any trouble at all.
gold-tree-and-silver-tree,She was too sensible to let it make her miserable.
gold-tree-and-silver-tree,"That one thing was that there was one room in the Castle--a room which stood at the end of a passage by itself--which she could never enter, as her husband always carried the key."
gold-tree-and-silver-tree,"And as, when she asked him the reason of this, he always made an excuse of some kind."
gold-tree-and-silver-tree,"She made up her mind that she would not seem as if she did not trust him, so she asked no more questions about the matter."
gold-tree-and-silver-tree,But one day the Prince chanced to leave the door unlocked.
gold-tree-and-silver-tree,"As he had never told her not to do so, she went in."
gold-tree-and-silver-tree,"There she saw Princess Gold-Tree lying on the silken couch, looking as if she were asleep."
gold-tree-and-silver-tree,"""Is she dead, or is she only sleeping?"""
gold-tree-and-silver-tree,she said to herself.
gold-tree-and-silver-tree,She went up to the couch and looked closely at the Princess.
gold-tree-and-silver-tree,"And there, sticking in her little finger, she discovered a curiously shaped needle."
gold-tree-and-silver-tree,"""There hath been evil work here,"" she thought to herself."
gold-tree-and-silver-tree,"""If that needle be not poisoned, then I know naught of medicine."""
gold-tree-and-silver-tree,"And, being skilled in leechcraft, she drew it carefully out."
gold-tree-and-silver-tree,In a moment Princess Gold-Tree opened her eyes and sat up.
gold-tree-and-silver-tree,She presently she had recovered sufficiently to tell the Other Princess the whole story.
gold-tree-and-silver-tree,"Now, if her step-mother had been jealous, the Other Princess was not jealous at all."
gold-tree-and-silver-tree,"When she heard all that had happened, she clapped her little hands, crying, ""Oh, how glad the Prince will be. Although he hath married again, I know that he loves you best."""
gold-tree-and-silver-tree,That night the Prince came home from hunting looking very tired and sad.
gold-tree-and-silver-tree,What his second wife had said was quite true.
gold-tree-and-silver-tree,"Although he loved her very much, he was always mourning in his heart for his first dear love, Princess Gold-Tree."
gold-tree-and-silver-tree,"""How sad you are!"""
gold-tree-and-silver-tree,"exclaimed his wife, going out to meet him."
gold-tree-and-silver-tree,"""Is there nothing that I can do to bring a smile to thy face?"""
gold-tree-and-silver-tree,"""Nothing,"" answered the Prince wearily, laying down his bow, for he was too heart-sore even to pretend to be gay."
gold-tree-and-silver-tree,"""Except to give thee back Gold-Tree,"" said his wife mischievously."
gold-tree-and-silver-tree,"""And that can I do. Thou wilt find her alive and well in the Mullioned Chamber."""
gold-tree-and-silver-tree,"Without a word the Prince ran upstairs, and, sure enough, there was his dear Gold-Tree."
gold-tree-and-silver-tree,She was sitting on the couch ready to welcome him.
gold-tree-and-silver-tree,He was so overjoyed to see her that he threw his arms round her neck.
gold-tree-and-silver-tree,He kissed her over and over again.
gold-tree-and-silver-tree,"He forgot his poor second wife, who had followed him upstairs, and who now stood watching the meeting that she had brought about."
gold-tree-and-silver-tree,"She did not seem to be sorry for herself, however."
gold-tree-and-silver-tree,"""I always knew that thy heart yearned after Princess Gold-Tree,"" she said."
gold-tree-and-silver-tree,"""And it is but right that it should be so. She was your first love. Since she has come to life again, I will go back to mine own people."""
gold-tree-and-silver-tree,"""No, indeed you will not,"" answered the Prince."
gold-tree-and-silver-tree,"""It is you who have brought me this joy. You will stay with us, and we shall all three live happily together. And Gold-Tree and thee will become great friends."""
gold-tree-and-silver-tree,And so it came to pass.
gold-tree-and-silver-tree,For Princess Gold-Tree and the Other Princess soon became like sisters.
gold-tree-and-silver-tree,They loved each other as if they had been brought up together all their lives.
gold-tree-and-silver-tree,In this manner another year passed away.
gold-tree-and-silver-tree,"One evening, in the old country, Queen Silver-Tree went, as she had done before, to look at her face in the water of the little well in the glen."
gold-tree-and-silver-tree,"And, as had happened twice before, the trout was there."
gold-tree-and-silver-tree,"""Troutie, troutie,"" she whispered, ""am not I the most beautiful woman in the world?"""
gold-tree-and-silver-tree,"""By my truth, you are not,"" answered the trout, as he had answered on the two previous occasions."
gold-tree-and-silver-tree,"""And who do you say is the most beautiful woman now?"" asked the Queen, her voice trembling with rage and vexation."
gold-tree-and-silver-tree,"""I have given her name to thee these two years back,"" answered the trout."
gold-tree-and-silver-tree,"""The Princess Gold-Tree, of course."""
gold-tree-and-silver-tree,"""But she is dead,"" laughed the Queen."
gold-tree-and-silver-tree,"""I am sure of it this time. It is just a year since I stabbed her little finger with a poisoned needle. I heard her fall down dead on the floor."""
gold-tree-and-silver-tree,"""I would not be so sure of that,"" answered the trout."
gold-tree-and-silver-tree,Without saying another word he dived straight down to the bottom of the well.
gold-tree-and-silver-tree,After hearing his mysterious words the Queen could not rest.
gold-tree-and-silver-tree,"At last she asked her husband to have the Long Ship prepared once more, so that she could go and see her step-daughter."
gold-tree-and-silver-tree,The King gave the order gladly.
gold-tree-and-silver-tree,It all happened as it had happened before.
gold-tree-and-silver-tree,She steered the Ship over the sea with her own hands.
gold-tree-and-silver-tree,When it was approaching the land it was seen and recognised by Princess Gold-Tree.
gold-tree-and-silver-tree,The Prince was out hunting.
gold-tree-and-silver-tree,"The Princess ran, in great terror, to her friend, the Other Princess, who was upstairs in her chamber."
gold-tree-and-silver-tree,"""Oh, what shall I do, what shall I do?"""
gold-tree-and-silver-tree,she cried.
gold-tree-and-silver-tree,"""I see my father's Long Ship coming. I know that my cruel step-mother is on board. She will try to kill me, as she tried to kill me before. Oh! come, let us escape to the hills."""
gold-tree-and-silver-tree,"""Not at all,"" replied the Other Princess, throwing her arms round the trembling Gold-Tree."
gold-tree-and-silver-tree,"""I am not afraid of thy Lady Step-Mother. Come with me. We will go down to the sea shore to greet her."""
gold-tree-and-silver-tree,So they both went down to the edge of the water.
gold-tree-and-silver-tree,"When Queen Silver-Tree saw her step-daughter coming she pretended to be very glad, and sprang out of the boat and ran to meet her."
gold-tree-and-silver-tree,She held out a silver goblet full of wine for her to drink.
gold-tree-and-silver-tree,"""It is rare wine from the East,"" she said, ""and therefore very precious. I brought a flagon with me, so that we might pledge each other in a loving cup."""
gold-tree-and-silver-tree,"Princess Gold-Tree, who was ever gentle and courteous, would have stretched out her hand for the cup, had not the Other Princess stepped between her and her step-mother."
gold-tree-and-silver-tree,"""Nay, Madam,"" she said gravely, looking the Queen straight in the face."
gold-tree-and-silver-tree,"""It is the custom in this land for the one who offers a loving cup to drink from it first herself."""
gold-tree-and-silver-tree,"""I will follow the custom gladly,"" answered the Queen, and she raised the goblet to her mouth."
gold-tree-and-silver-tree,"But the Other Princess, who was watching for closely, noticed that she did not allow the wine that it contained to touch her lips."
gold-tree-and-silver-tree,"So she stepped forward and, as if by accident, struck the bottom of the goblet with her shoulder."
gold-tree-and-silver-tree,Part of its contents flew into the Queen's face.
gold-tree-and-silver-tree,"Before she could shut her mouth, went down her throat."
gold-tree-and-silver-tree,"So, because of her wickedness, she was, as the Good Book says, caught in her own net."
gold-tree-and-silver-tree,"For she had made the wine so poisonous that, almost before she had swallowed it, she fell dead at the two Princesses' feet."
gold-tree-and-silver-tree,No one was sorry for her.
gold-tree-and-silver-tree,She really deserved her fate.
gold-tree-and-silver-tree,"They buried her hastily in a lonely piece of ground, and very soon everybody had forgotten all about her."
gold-tree-and-silver-tree,"As for Princess Gold-Tree, she lived happily and peacefully with her husband and her friend for the remainder of her life."
