document_id,text
the-steadfast-tin-soldier,"So they made a little boat out of newspaper, put the Tin-soldier in it, and made him sail up and down the gutter; both the boys ran along beside him, clapping their hands."
the-steadfast-tin-soldier,"What great waves there were in the gutter, and what a swift current!"
the-steadfast-tin-soldier,"The paper-boat tossed up and down, and in the middle of the stream it went so quick that the Tin-soldier trembled; but he remained steadfast, showed no emotion, looked straight in front of him, shouldering his gun."
the-steadfast-tin-soldier,All at once the boat passed under a long tunnel that was as dark as his box had been.
the-steadfast-tin-soldier,'Where can I be coming now?'
the-steadfast-tin-soldier,"he wondered. ' Oh, dear! This is the black imp's fault! Ah, if only the little lady were sitting beside me in the boat, it might be twice as dark for all I should care!'"
the-steadfast-tin-soldier,Suddenly there came along a great water-rat that lived in the tunnel. ' Have you a passport?' asked the rat.
the-steadfast-tin-soldier,' Out with your passport!'
the-steadfast-tin-soldier,"But the Tin-soldier was silent, and grasped his gun more firmly."
the-steadfast-tin-soldier,"The boat sped on, and the rat behind it."
the-steadfast-tin-soldier,Ugh!
the-steadfast-tin-soldier,"how he showed his teeth, as he cried to the chips of wood and straw: 'Hold him, hold him! he has not paid the toll! He has not shown his passport!'"
the-steadfast-tin-soldier,But the current became swifter and stronger.
the-steadfast-tin-soldier,The Tin-soldier could already see daylight where the tunnel ended; but in his ears there sounded a roaring enough to frighten any brave man.
the-steadfast-tin-soldier,Only think!
the-steadfast-tin-soldier,at the end of the tunnel the gutter discharged itself into a great canal; that would be just as dangerous for him as it would be for us to go down a waterfall.
the-steadfast-tin-soldier,Now he was so near to it that he could not hold on any longer.
the-steadfast-tin-soldier,"On went the boat, the poor Tin-soldier keeping himself as stiff as he could: no one should say of him afterwards that he had flinched."
the-steadfast-tin-soldier,"The boat whirled three, four times round, and became filled to the brim with water: it began to sink!"
the-steadfast-tin-soldier,"The Tin-soldier was standing up to his neck in water, and deeper and deeper sank the boat, and softer and softer grew the paper; now the water was over his head."
the-steadfast-tin-soldier,"He was thinking of the pretty little Dancer, whose face he should never see again, and there sounded in his ears, over and over again: 'Forward, forward, soldier bold! Death's before thee, grim and cold!'"
the-steadfast-tin-soldier,"The paper came in two, and the soldier fell-but at that moment he was swallowed by a great fish."
the-steadfast-tin-soldier,Oh!
the-steadfast-tin-soldier,"how dark it was inside, even darker than in the tunnel, and it was really very close quarters!"
the-steadfast-tin-soldier,"But there the steadfast little Tin-soldier lay full length, shouldering his gun."
the-steadfast-tin-soldier,"Up and down swam the fish, then he made the most dreadful contortions, and became suddenly quite still."
the-steadfast-tin-soldier,"Then it was as if a flash of lightning had passed through him; the daylight streamed in, and a voice exclaimed, 'Why, here is the little Tin-soldier!'"
the-steadfast-tin-soldier,"The fish had been caught, taken to market, sold, and brought into the kitchen, where the cook had cut it open with a great knife."
the-steadfast-tin-soldier,"She took up the soldier between her finger and thumb, and carried him into the room, where everyone wanted to see the hero who had been found inside a fish; but the Tin-soldier was not at all proud."
the-steadfast-tin-soldier,"They put him on the table, and-no, but what strange things do happen in this world!-the Tin-soldier was in the same room in which he had been before!"
the-steadfast-tin-soldier,"He saw the same children, and the same toys on the table; and there was the same grand castle with the pretty little Dancer."
the-steadfast-tin-soldier,She was still standing on one leg with the other high in the air; she too was steadfast.
the-steadfast-tin-soldier,"That touched the Tin-soldier, he was nearly going to shed tin-tears; but that would not have been fitting for a soldier."
the-steadfast-tin-soldier,"He looked at her, but she said nothing."
the-steadfast-tin-soldier,"All at once one of the little boys took up the Tin-soldier, and threw him into the stove, giving no reasons; but doubtless the little black imp in the snuff-box was at the bottom of this too."
the-steadfast-tin-soldier,"There the Tin-soldier lay, and felt a heat that was truly terrible; but whether he was suffering from actual fire, or from the ardour of his passion, he did not know."
the-steadfast-tin-soldier,"All his colour had disappeared; whether this had happened on his travels or whether it was the result of trouble, who can say?"
the-steadfast-tin-soldier,"He looked at the little lady, she looked at him, and he felt that he was melting; but he remained steadfast, with his gun at his shoulder."
the-steadfast-tin-soldier,"Suddenly a door opened, the draught caught up the little Dancer, and off she flew like a sylph to the Tin-soldier in the stove, burst into flames-and that was the end of her!"
the-steadfast-tin-soldier,"Then the Tin-soldier melted down into a little lump, and when next morning the maid was taking out the ashes, she found him in the shape of a heart."
the-steadfast-tin-soldier,"There was nothing left of the little Dancer but her gilt rose, burnt as black as a cinder."
