document_id,text
how-brave-walter-hunted-wolves,Walter went very slowly and cautiously.
how-brave-walter-hunted-wolves,At every step he looked all round him to see if perchance there was anything lurking behind the stones.
how-brave-walter-hunted-wolves,He quite thought something moved away there in the ditch.
how-brave-walter-hunted-wolves,Perhaps it was a wolf.
how-brave-walter-hunted-wolves,"'It is better for me to beat the drum a little before I go there,' thought Walter."
how-brave-walter-hunted-wolves,"Br-r-r, so he began to beat his drum."
how-brave-walter-hunted-wolves,Then something moved again.
how-brave-walter-hunted-wolves,Caw! caw!
how-brave-walter-hunted-wolves,a crow flew up from the ditch.
how-brave-walter-hunted-wolves,Walter immediately regained courage.
how-brave-walter-hunted-wolves,"'It was well I took my drum with me,' he thought, and went straight on with courageous steps."
how-brave-walter-hunted-wolves,"Very soon he came quite close to the kiln, where the wolves had killed the ram."
how-brave-walter-hunted-wolves,But the nearer he came the more dreadful he thought the kiln looked.
how-brave-walter-hunted-wolves,It was so gray and old.
how-brave-walter-hunted-wolves,Who knew how many wolves there might be hidden there?
how-brave-walter-hunted-wolves,Perhaps the very ones which killed the ram were still sitting there in a corner.
how-brave-walter-hunted-wolves,"Yes, it was not at all safe here, and there were no other people to be seen in the neighbourhood."
how-brave-walter-hunted-wolves,"It would be horrible to be eaten up here in the daylight, thought Walter to himself."
how-brave-walter-hunted-wolves,"The more he thought about it the uglier and grayer the old kiln looked, and the more horrible and dreadful it seemed to become the food of wolves."
how-brave-walter-hunted-wolves,"'Shall I go back and say that I struck one wolf and it escaped?' thought Walter. ' Fie!' said his conscience, 'Do you not remember that a lie is one of the worst sins, both in the sight of God and man? If you tell a lie to-day and say you struck a wolf, to-morrow surely it will eat you up.'"
how-brave-walter-hunted-wolves,"'No, I will go to the kiln,' thought Walter, and so he went."
how-brave-walter-hunted-wolves,But he did not go quite near.
how-brave-walter-hunted-wolves,"He went only so near that he could see the ram's blood which coloured the grass red, and some tufts of wool which the wolves had torn from the back of the poor animal."
how-brave-walter-hunted-wolves,It looked so dreadful.
how-brave-walter-hunted-wolves,"'I wonder what the ram thought when they ate him up,' thought Walter to himself."
how-brave-walter-hunted-wolves,Just then a cold shiver ran through him from his collar right down to his boots.
how-brave-walter-hunted-wolves,"'It is better for me to beat the drum,' he thought to himself again, and so he began to beat it."
how-brave-walter-hunted-wolves,"But it sounded horrid, and an echo came out from the kiln that seemed almost like the howl of a wolf."
how-brave-walter-hunted-wolves,"The drumsticks stiffened in Walter's hands, and he thought now they are coming...!"
how-brave-walter-hunted-wolves,"Yes, sure enough, just then a shaggy, reddish-brown wolf's head looked out from under the kiln!"
how-brave-walter-hunted-wolves,What did Walter do now?
how-brave-walter-hunted-wolves,"Yes, the brave Walter who alone could manage four, threw his drum far away, took to his heels and ran."
how-brave-walter-hunted-wolves,He ran as fast as he could back to the mill.
how-brave-walter-hunted-wolves,"But, alas!"
how-brave-walter-hunted-wolves,the wolf ran after him.
how-brave-walter-hunted-wolves,Walter looked back; the wolf was quicker than he and only a few steps behind him.
how-brave-walter-hunted-wolves,Then Walter ran faster.
how-brave-walter-hunted-wolves,"But fear got the better of him, he neither heard nor saw anything more."
how-brave-walter-hunted-wolves,"He ran over sticks, stones and ditches."
how-brave-walter-hunted-wolves,"He lost drum-sticks, sabre, bow, and air-pistol, and in his terrible hurry he tripped over a tuft of grass."
how-brave-walter-hunted-wolves,"There he lay, and the wolf jumped on to him...."
how-brave-walter-hunted-wolves,It was a gruesome tale!
how-brave-walter-hunted-wolves,Now you may well believe that it was all over with Walter and all his adventures.
how-brave-walter-hunted-wolves,That would have been a pity.
how-brave-walter-hunted-wolves,"But do not be surprised if it was not quite so bad as that, for the wolf was quite a friendly one."
how-brave-walter-hunted-wolves,"He certainly jumped on to Walter, but he only shook his coat and rubbed his nose against his face."
how-brave-walter-hunted-wolves,Walter shrieked.
how-brave-walter-hunted-wolves,"Yes, he shrieked terribly!"
how-brave-walter-hunted-wolves,"Happily Jonas heard his cry of distress, for Walter was quite near the mill now, and he ran and helped him up."
how-brave-walter-hunted-wolves,' What has happened?'
how-brave-walter-hunted-wolves,he asked.
how-brave-walter-hunted-wolves,"'Why did Walter scream so terribly?' 'A wolf! A wolf!' cried Walter, and that was all he could say."
how-brave-walter-hunted-wolves,'Where is the wolf?' said Jonas.
how-brave-walter-hunted-wolves,'I don't see any wolf.'
how-brave-walter-hunted-wolves,"'Take care, he is here, he has bitten me to death,' groaned Walter."
how-brave-walter-hunted-wolves,Then Jonas began to laugh.
how-brave-walter-hunted-wolves,"Yes, he laughed so that he nearly burst his skin belt."
how-brave-walter-hunted-wolves,"Well, well, was that the wolf?"
how-brave-walter-hunted-wolves,"Was that the wolf which Walter was to take by the neck and shake and throw down on its back, no matter how much it struggled?"
how-brave-walter-hunted-wolves,"Just look a little closer at him: he is your old friend, your own good old Caro."
how-brave-walter-hunted-wolves,I quite expect he found a leg of the ram in the kiln.
how-brave-walter-hunted-wolves,"When Walter beat his drum, Caro crept out, and when Walter ran away, Caro ran after him, as he so often does when Walter wants to romp and play."
how-brave-walter-hunted-wolves,"'Down, Caro! you ought to be rather ashamed to have put such a great hero to flight!'"
how-brave-walter-hunted-wolves,Walter got up feeling very foolish.
how-brave-walter-hunted-wolves,"' Down, Caro!'"
how-brave-walter-hunted-wolves,"he said, both relieved and annoyed."
how-brave-walter-hunted-wolves,"'It was only a dog, then if it had been a wolf I certainly should have killed him....' 'If Walter would listen to my advice, and boast a little less, and do a little more,' said Jonas, consolingly."
how-brave-walter-hunted-wolves,"' Walter is not a coward, is he?' 'I! You shall see, Jonas, when we next meet a bear. You see I like so much better to fight with bears.'"
how-brave-walter-hunted-wolves,'Indeed!' laughed Jonas. ' Are you at it again?'
how-brave-walter-hunted-wolves,"'Dear Walter, remember that it is only cowards who boast. A really brave man never talks of his bravery.'"
