document_id,text
the-little-spirit-or-boy-man,"She looked out, and seeing the four large men coming straight to their lodge she was in great fear, and running in, exclaimed: ""He is coming, four times as strong as ever!"""
the-little-spirit-or-boy-man,for she supposed that the one man whom her brother had offended had become so angry as to make four of himself in order to wreak his vengeance.
the-little-spirit-or-boy-man,"The boy-man said, ""Why do you mind them? Give me something to eat."""
the-little-spirit-or-boy-man,"""How can you think of eating at such a time?"""
the-little-spirit-or-boy-man,she replied.
the-little-spirit-or-boy-man,"""Do as I request you, and be quick."""
the-little-spirit-or-boy-man,"She then gave little spirit his dish, and he commenced eating."
the-little-spirit-or-boy-man,Just then the brothers came to the door.
the-little-spirit-or-boy-man,"""See!"" cried the sister, ""the man with four heads!"""
the-little-spirit-or-boy-man,"The brothers were about to lift the curtain at the door, when the boy-man turned his dish upside down."
the-little-spirit-or-boy-man,"Immediately the door was closed with a stone, upon which the four brothers set to work and hammered with their clubs with great fury."
the-little-spirit-or-boy-man,At length they succeeded in making a slight opening.
the-little-spirit-or-boy-man,"One of the brothers presented his face at this little window, and rolled his eye about at the boy-man in a very threatening way."
the-little-spirit-or-boy-man,"The little spirit, who, when he had closed the door, had returned to his meal, which he was quietly eating, took up his bow and arrow which lay by his side, He let fly the shaft, which, striking the man in the head, he fell back."
the-little-spirit-or-boy-man,"The boy-man merely called out ""Number one"" as he fell, and went on with his meal."
the-little-spirit-or-boy-man,"In a moment a second face, just like the first, presented itself."
the-little-spirit-or-boy-man,"As he raised his bow, his sister said to him: ""What is the use? You have killed that man already."""
the-little-spirit-or-boy-man,"Little spirit fired his arrow--the man fell--he called out ""Number two,"" and continued his meal."
the-little-spirit-or-boy-man,"The two others of the four brothers were dispatched in the same quiet way, and counted off as ""Number three"" and ""Number four."""
the-little-spirit-or-boy-man,"After they were all well disposed of in this way, the boy-man directed his sister to go out and see them."
the-little-spirit-or-boy-man,"She presently ran back, saying: ""There are four of them."""
the-little-spirit-or-boy-man,"""Of course,"" the boy-man answered, ""and there always shall be four of them."""
the-little-spirit-or-boy-man,"Going out himself, the boy-man raised the brothers to their feet, and giving each a push, one with his face to the East, another to the West, a third to the South, and the last to the North, he sent them off to wander about the earth."
the-little-spirit-or-boy-man,"Whenever you see four men just alike, they are the four brothers whom the little spirit or boy-man dispatched upon their travels."
the-little-spirit-or-boy-man,But this was not the last display of the boy-man's power.
the-little-spirit-or-boy-man,"When spring came on, and the lake began to sparkle in the morning sun, the boy-man said to his sister: ""Make me a new set of arrows, and a bow."""
the-little-spirit-or-boy-man,"Although he provided for their support, the little spirit never performed household or hard work of any kind, and his sister obeyed."
the-little-spirit-or-boy-man,"When she had made the weapons, which, though they were very small, were beautifully wrought and of the best stuff the field and wood could furnish, she again cautioned him not to shoot into the lake."
the-little-spirit-or-boy-man,"""She thinks,"" said the boy-man to himself, ""I can see no further into the water than she. My sister shall learn better."""
the-little-spirit-or-boy-man,"Regardless of her warnings, he on purpose discharged a shaft into the lake."
the-little-spirit-or-boy-man,"He waded out into the water till he got into its depth, and paddled about for his arrow, so as to call the attention of his sister, and as if to show that he hardily braved her advice."
the-little-spirit-or-boy-man,"She hurried to the shore, calling on him to return."
the-little-spirit-or-boy-man,"But instead of heeding her, he cried out: ""You of the red fins, come and swallow me!"""
the-little-spirit-or-boy-man,"Although his sister did not clearly understand whom her brother was addressing, she too called out: ""Don't mind the foolish boy!"""
the-little-spirit-or-boy-man,"The boy-man's order seemed to be best attended to, for immediately a monstrous fish came and swallowed him."
the-little-spirit-or-boy-man,"Before disappearing entirely, catching a glimpse of his sister standing in despair upon the shore, the boy-man hallooed out to her: ""Me-zush-ke-zin-ance!"""
the-little-spirit-or-boy-man,She wondered what he meant.
the-little-spirit-or-boy-man,At last it occurred to her that it must be an old moccasin.
the-little-spirit-or-boy-man,"She accordingly ran to the lodge, and bringing one, she tied it to a string attached to a tree, and cast it into the water."
the-little-spirit-or-boy-man,The great fish said to the boy-man under water.
the-little-spirit-or-boy-man,"""What is that floating?"""
the-little-spirit-or-boy-man,"To which the boy-man replied: ""Go, take hold of it, swallow it as fast as you can. It is a great delicacy."""
the-little-spirit-or-boy-man,"The fish darted toward the old shoe and swallowed it, making of it a mere mouthful."
the-little-spirit-or-boy-man,"The boy-man laughed in himself, but said nothing, till the fish was fairly caught, when he took hold of the line and began to pull himself in his fish-carriage ashore."
the-little-spirit-or-boy-man,"The sister, who was watching all this time, opened wide her eyes as the huge fish came up and up upon the shore."
the-little-spirit-or-boy-man,She opened them still more when the fish seemed to speak.
the-little-spirit-or-boy-man,"She heard from within a voice, saying, ""Make haste and release me from this nasty place."""
the-little-spirit-or-boy-man,"It was her brother's voice, which she was accustomed to obey."
the-little-spirit-or-boy-man,"She made haste with her knife to open a door in the side of the fish, from which the boy-man presently leaped forth."
the-little-spirit-or-boy-man,"He lost no time in ordering her to cut it up and dry it, telling her that their spring supply of meat was now provided."
the-little-spirit-or-boy-man,The sister now began to believe that her brother was an extraordinary boy.
the-little-spirit-or-boy-man,Yet she was not altogether satisfied in her mind that he was greater than the rest of the world.
the-little-spirit-or-boy-man,"They sat, one evening, in the lodge, musing with each other in the dark, by the light of each other's eyes--for they had no other of any kind--when the sister said, ""My brother, it is strange that you, who can do so much, are no wiser than the Ko-ko, who gets all his light from the moon; which shines or not, as it pleases."""
the-little-spirit-or-boy-man,"""And is not that light enough?"" asked the little spirit."
the-little-spirit-or-boy-man,"""Quite enough,"" the sister replied."
the-little-spirit-or-boy-man,"""If it would but come within the lodge and not sojourn out in the tree-tops and among the clouds."""
the-little-spirit-or-boy-man,"""We will have a light of our own, sister,"" said the boy-man."
the-little-spirit-or-boy-man,"Casting himself upon a mat by the door, he commenced singing:"
the-little-spirit-or-boy-man,"Fire-fly, fire-fly, bright little thing, Light me to bed and my song I will sing."
the-little-spirit-or-boy-man,"Give me your light, as you fly o'er my head, That I may merrily go to my bed."
the-little-spirit-or-boy-man,"Give me your light o'er the grass as you creep, That I may joyfully go to my sleep."
the-little-spirit-or-boy-man,"Come, little fire-fly, come little beast, Come!"
the-little-spirit-or-boy-man,and I'll make you to-morrow a feast.
the-little-spirit-or-boy-man,"Come, little candle, that flies as I sing, Bright little fairy-bug, night's little king."
the-little-spirit-or-boy-man,Come and I'll dream as you guide me along.
the-little-spirit-or-boy-man,"Come and I'll pay you, my bug, with a song."
the-little-spirit-or-boy-man,"As the boy-man chanted this call, they came in at first one by one, then in couples, till at last, swarming in little armies, the fire-flies lit up the little lodge with a thousand sparkling lamps, just as the stars were lighting the mighty hollow of the sky without."
the-little-spirit-or-boy-man,"The faces of the sister and brother shone upon each other, from their opposite sides of the lodge, with a kindly gleam of mutual trustfulness."
the-little-spirit-or-boy-man,Never more from that hour did a doubt of each other darken their little household.
