document_id,text
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""May I draw the bow across the strings?"""
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"They told him he might, but no sooner did he have the fiddle in his hand than he took a step, and suddenly he was a thousand miles away."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"A little later he met an old man, and him he asked whether he knew where the place might be that was ""farther south than south, and farther north than north, and in the great hill of gold."""
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"The man said yes, he knew well enough, but it would not do the young fellow much good to get there, for the troll who lived there killed every one."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""O, I have to make the attempt, whether it lead to life or death,"" said the young fellow, for he was fonder than fond of the middle one of the three maidens."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"So he learned the way from the old man, and finally reached the hill."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"There he had to pass through three rooms, before he came into the hall to the maidens."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"And there were locks on every door, and at each stood a watchman."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""Where do you want to go?"" asked the first watchman."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""In to the maidens,"" said the young fellow."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""In you may go, but you'll not get out again,"" said the watchman, ""for now the troll will be along before long."""
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"But the young fellow said that, at any rate, he would make the attempt, and went on."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,So he came to the second watchman.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""Where do you want to go?"" asked the latter."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""In to the maidens,"" said the young fellow."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""In you may go, but you'll not get out again,"" said the watchman, ""for the troll will be here any minute."""
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""And yet I will make the attempt,"" said the young fellow, and the watchman let him pass."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,So he came to the third watchman.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""Where do you want to go?"""
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,the latter asked him.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""In to the maidens,"" said the young fellow."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""In you may go, but you'll never get out again, for the troll will be here in three shakes of a lamb's tail,"" said the watchman."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""And yet I will make the attempt,"" said the young fellow, and this watchman also let him pass."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,Then he reached the inner chamber where the maidens sat.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"They were so beautiful and distinguished, and the room was so full of gold and silver, that the young fellow never could have imagined anything like it."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"Then he showed the ring, and asked whether the maidens recognized it."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,Indeed they did recognize him and the ring.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""But you poor unfortunate, this is the end of us and of you!"" said they."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""The troll with three heads will be along before long, and you had better hide behind the door!"""
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""O, I'm so frightened, I'm so frightened!"" wailed the maiden whom the young fellow had chosen."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""Just you stop crying,"" said the young fellow."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""I think fortune will favor us!"""
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,The troll came that very moment and thrust his three heads into the door.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""Uff, it smells like Christian blood here!"" said he."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"The young fellow struck at the heads with his bamboo cane, and the troll was dead in a minute."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,So they carried out the body and hid it.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,A little later the troll with six heads came home.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""Uff, it smells like Christian blood here!"" said he."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""some one must have crept into the place! But what has become of the other troll?"" said he, when he did not see the troll with three heads."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""He has not yet come home,"" said the maidens."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""He must have come home,"" said the troll."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""Perhaps he has gone to look for the fellow who crept in here."""
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"At that moment the young fellow struck all six of his heads with his bamboo cane, and the troll at once fell dead to the ground."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,Then they dragged out the corpse.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,A while later came the troll with nine heads.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""Uff, it smells like Christian blood here!"" said he, and grew very angry."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""But where are the two others?"" said he."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""They have not yet come home,"" said the maidens."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""Indeed they have come,"" said the troll, ""but they are probably looking for the Christian who has crept in here!"""
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"At that moment, the young fellow sprang from behind the door, and struck one head after another with his bamboo cane."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"But he had no more than reached the eighth than it seemed to him that the troll was getting the upper hand, and he ran out of the door."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,The troll was so furious that he came near bursting.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"He seized all the maidens and killed them, and then out he flew after the young fellow."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"The latter had hidden behind a big rock, and when the troll came darting up, showering sparks in his rage, he struck at his ninth head, too, and the troll fell on his back, dead."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"Then the young fellow ran in again, took his fiddle and played, and all the maidens came back to life."
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,Now they wanted to go home; but did not know how to find the long road back.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"""I know what we must do,"" said the young fellow, ""I will take you on my back, one by one, and then the journey will not be long for us."""
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,And this he did.
farther-south-than-south-and-farther-north-than-north-and-in-great-hill-of-gold,"He carried home all the gold and silver he found in the hill, and then celebrated his wedding with the middle one of the maidens, and if they have not died, they are living this very day."
