document_id,text
notscha,But no sooner had he drawn the little snake from his sleeve than it assumed human shape.
notscha,"The dragon then swore that he would punish Li Dsing in a terrible manner, and disappeared in a flash of lightning."
notscha,Li Dsing was now angry with his son in earnest.
notscha,Therefore Notscha's mother sent him to the rear of the house to keep out of his father's sight.
notscha,"Notscha disappeared and went to his master, in order to ask him what he should do when the dragon returned."
notscha,His master advised him and Notscha went back home.
notscha,"And all the Dragon Kings of the four seas were assembled, and had bound his parents, with cries and tumult, in order to punish them."
notscha,"Notscha ran up and cried with a loud voice: ""I will take the punishment for whatever I have done! My parents are blameless! What is the punishment you wish to lay upon me?"""
notscha,"""Life for life!"" said the dragon."
notscha,"""Very well then, I will destroy myself!"""
notscha,And so he did and the dragons went off satisfied; while Notscha's mother buried him with many tears.
notscha,"But the spiritual part of Notscha, his soul, fluttered about in the air, and was driven by the wind to the cave of the Great One."
notscha,"He took it in and said to it: ""You must appear to your mother! Forty miles distant from your home rises a green mountain cliff. On this cliff she must build a shrine for you. And after you have enjoyed the incense of human adoration for three years, you shall once more have a human body."""
notscha,"Notscha appeared to his mother in a dream, and gave her the whole message, and she awoke in tears."
notscha,But Li Dsing grew angry when she told him about it.
notscha,"""It serves the accursed boy right that he is dead! It is because you are always thinking of him that he appears to you in dreams. You must pay no attention to him."""
notscha,"The woman said no more, but thenceforward he appeared to her daily, as soon as she closed her eyes, and grew more and more urgent in his demand."
notscha,Finally all that was left for her to do was to erect a temple for Notscha without Li Dsing's knowledge.
notscha,And Notscha performed great miracles in his temple.
notscha,All prayers made in it were granted.
notscha,And from far away people streamed to it to burn incense in his honor.
notscha,Thus half a year passed.
notscha,"Then Li Dsing, on the occasion of a great military drill, once came by the cliff in question, and saw the people crowding thickly about the hill like a swarm of ants."
notscha,Li Dsing inquired what there were to see upon the hill.
notscha,"""It is a new god, who performs so many miracles that people come from far and near to honor him."""
notscha,"""What sort of a god is he?"" asked Li Dsing."
notscha,They did not dare conceal from him who the god was.
notscha,Then Li Dsing grew angry.
notscha,"He spurred his horse up the hill and, sure enough, over the door of the temple was written: ""Notscha's Shrine."""
notscha,"And within it was the likeness of Notscha, just as he had appeared while living."
notscha,"Li Dsing said: ""While you were alive you brought misfortune to your parents. Now that you are dead you deceive the people. It is disgusting!"""
notscha,"With these words he drew forth his whip, beat Notscha's idolatrous likeness to pieces with it, had the temple burned down, and the worshipers mildly reproved."
notscha,Then he returned home.
notscha,Now Notscha had been absent in the spirit upon that day.
notscha,When he returned he found his temple destroyed; and the spirit of the hill gave him the details.
notscha,Notscha hurried to his master and related with tears what had befallen him.
notscha,"The latter was roused and said: ""It is Li Dsing's fault. After you had given back your body to your parents, you were no further concern of his. Why should he withdraw from you the enjoyment of the incense?"""
notscha,"Then the Great One made a body of lotus-plants, gave it the gift of life, and enclosed the soul of Notscha within it."
notscha,"This done he called out in a loud voice: ""Arise!"""
notscha,"A drawing of breath was heard, and Notscha leaped up once more in the shape of a small boy."
notscha,He flung himself down before his master and thanked him.
notscha,"The latter bestowed upon him the magic of the fiery lance, and Notscha thenceforward had two whirling wheels beneath his feet: The wheel of the wind and the wheel of fire."
notscha,With these he could rise up and down in the air.
notscha,The master also gave him a bag of panther-skin in which to keep his armlet and his silken cloth.
notscha,Now Notscha had determined to punish Li Dsing.
notscha,"Taking advantage of a moment when he was not watched, he went away, thundering along on his rolling wheels to Li Dsing's dwelling."
notscha,The latter was unable to withstand him and fled.
notscha,"He was almost exhausted when his second son, Mutscha, the disciple of the holy Pu Hain, came to his aid from the Cave of the White Crane."
notscha,"A violent quarrel took place between the brothers; they began to fight, and Mutscha was overcome; while Notscha once more rushed in pursuit of Li Dsing."
notscha,"At the height of his extremity, however, the holy Wen Dschu of the Hill of the Five Dragons, the master of Gintscha, Li Dsing's oldest son, stepped forth and hid Li Dsing in his cave."
notscha,"Notscha, in a rage, insisted that he be delivered up to him; but Wen Dschu said: ""Elsewhere you may indulge your wild nature to your heart's content, but not in this place."""
notscha,"And when Notscha in the excess of his rage turned his fiery lance upon him, Wen Dschu stepped back a pace, shook the seven-petaled lotus from his sleeve, and threw it into the air."
notscha,"A whirlwind arose, clouds and mists obscured the sight, and sand and earth were flung up from the ground."
notscha,Then the whirlwind collapsed with a great crash.
notscha,"Notscha fainted, and when he regained consciousness found himself bound to a golden column with three thongs of gold, so that he could no longer move."
notscha,Wen Dschu now called Gintscha to him and ordered him to give his unruly brother a good thrashing.
notscha,"And this he did, while Notscha, obliged to stand it, stood grinding his teeth."
notscha,"In his extremity he saw the Great One floating by, and called out to him: ""Save me, O Master!"""
notscha,But the latter did not notice him; instead he entered the cave and thanked Wen Dschu for the severe lesson which he had given Notscha.
notscha,Finally they called Notscha in to them and ordered him to be reconciled to his father.
notscha,Then they dismissed them both and seated themselves to play chess.
notscha,"But no sooner was Notscha free than he again fell into a rage, and renewed his pursuit of his father."
notscha,He had again overtaken Li Dsing when still another saint came forward to defend the latter.
notscha,This time it was the old Buddha of the Radiance of the Light.
notscha,"When Notscha attempted to battle with him he raised his arm, and a pagoda shaped itself out of red, whirling clouds and closed around Notscha."
notscha,Then Radiance of Light placed both his hands on the pagoda and a fire arose within it which burned Notscha so that he cried loudly for mercy.
notscha,Then he had to promise to beg his father's forgiveness and always to obey him in the future.
notscha,Not till he had promised all this did the Buddha let him out of the pagoda again.
notscha,And he gave the pagoda to Li Dsing; and taught him a magic saying which would give him the mastery over Notscha.
notscha,It is for this reason that Li Dsing is called the Pagoda-bearing King of Heaven.
notscha,"Later on Li Dsing and his three sons, Gintscha, Mutscha and Notscha, aided King Wu of the Dschou dynasty to destroy the tyrant Dschou-Sin."
notscha,None could withstand their might.
notscha,Only once did a sorcerer succeed in wounding Notscha in the left arm.
notscha,Any other would have died of the wound.
notscha,"But the Great One carried him into his cave, healed his wound and gave him three goblets of the wine of the gods to drink, and three fire-dates to eat."
notscha,When Notscha had eaten and drunk he suddenly heard a crash at his left side and another arm grew out from it.
notscha,He could not speak and his eyes stood out from their sockets with horror.
notscha,"But it went on as it had begun: six more arms grew out of his body and two more heads, so that finally he had three heads and eight arms."
notscha,"He called out to his Master: ""What does all this mean?"""
notscha,"But the latter only laughed and said: ""All is as it should be. Thus equipped you will really be strong!"""
notscha,Then he taught him a magic incantation by means of which he could make his arms and heads visible or invisible as he chose.
notscha,"When the tyrant Dschou-Sin had been destroyed, Li Dsing and his three sons, while still on earth, were taken up into heaven and seated among the gods."
