document_id,text
comrade,"But they could not grasp it, and drowned in the river."
comrade,"After they had again wandered on for a few days, the comrade said: ""Now we will soon reach the castle in which she lives, the princess of whom you dreamed, and when we reach it, you must go to the castle and tell the king what you dreamed, and your journey's aim."""
comrade,"When they got there, the youth did as he was told, and was very well received."
comrade,"He was given a room for himself, and one for his servant, and when it was time to eat, he was invited to the king's own table."
comrade,"When he saw the princess, he recognized her at once as the vision of his dream."
comrade,"He told her, too, why he was there, and she replied that she liked him quite well, and would gladly take him, but first he must undergo three tests."
comrade,"When they had eaten, she gave him a pair of gold shears and said: ""The first test is that you take these shears and keep them, and give them back to me to-morrow noon. That is not a very severe test,"" she said, and smiled, ""but, if you cannot stand it, you must die, as the law demands, and you will be in the same case as the suitors whose bones you may see lying without the castle gate."""
comrade,"""That is no great feat,"" thought the youth to himself."
comrade,"But the princess was so merry and active, and so full of fun and nonsense, that he thought neither of the shears nor of himself."
comrade,"While they were laughing and joking, she secretly robbed him of the shears without his noticing it."
comrade,"When he came to his room in the evening, and told what had occurred, and what the princess had said to him, and about the shears which she had given him to guard, his comrade asked: ""And have you still the shears?"""
comrade,"The youth looked through all his pockets; but his shears were not there, and he was more than unhappy when he realized that he had lost them."
comrade,"""Well, well, never mind. I will see whether I can get them back for you,"" said his comrade, and went down into the stable."
comrade,"There stood an enormous goat which belonged to the princess, and could fly through the air more swiftly than he could walk on level ground."
comrade,"The comrade took the Three-Sisters Sword, gave him a blow between the horns, and asked: ""At what time does the princess ride to meet her lover to-night?"""
comrade,"The goat bleated, and said he did not dare tell."
comrade,"When the comrade had given him another thump, he did say that the princess would come at eleven o'clock sharp."
comrade,"Then the comrade put on the Three-Sisters Hat, which made him invisible, and waited for the princess."
comrade,"When she came, she anointed the goat with a salve she carried in a great horn, and cried out: ""Up, up! over gable and roof, over land and sea, over hill and dale, to my dearest, who waits for me in the hill!"""
comrade,"As the goat flew upward, the comrade swung himself up in back, and then they were off like the wind through the clouds: it was not a long journey."
comrade,"Suddenly they stood before a wall of rock, she knocked, and then they took their way into the interior of the hill, to the troll who was her dearest."
comrade,"""And now a new suitor has come who wants to win me, sweetheart,"" said she."
comrade,"""He is young and handsome, but I will have none but you,"" she went on, and made a great time over the troll."
comrade,"""I have set him a test, and here are the shears that he was to keep and guard. You shall keep them now!"""
comrade,Then both of them laughed as though the youth had already lost his head.
comrade,"""Yes, I will keep them, and take good care of them, and a kiss from you shall pledge the truth, when crows are cawing around the youth!"""
comrade,said the troll.
comrade,He laid the shears in an iron chest with three locks.
comrade,"But at the moment he was dropping the shears into the chest, the comrade caught them up."
comrade,"None could see him, for he was wearing the Three-Sisters Hat."
comrade,"So the troll carefully locked the empty chest, and put the key into a hollow double-tooth, where he kept other magic things."
comrade,"""The suitor could hardly find it there,"" said he."
comrade,After midnight the princess set out for home.
comrade,"The comrade swung himself up in back again, and the trip home did not take long."
comrade,The following noon the youth was invited to dine at the king's table.
comrade,"But this time the princess kept her nose in the air, and was so haughty and snappish that she hardly condescended to glance in the youth's direction."
comrade,"But after they had eaten, she looked very solemn, and asked in the sweetest manner: ""You probably still have the shears I gave you to take care of yesterday?"""
comrade,"""Yes, here they are,"" said the youth; and he flung them on the table so that they rang."
comrade,The princess could not have been more frightened had he thrown the shears in her face.
comrade,"But she tried to make the best of a bad bargain, and said in a sweet voice: ""Since you have taken such good care of the shears, you will not find it hard to keep my ball of gold twine for me. I should like to have it back by to-morrow noon. But if you cannot give it to me then, you must die, according to the law."""
comrade,"The youth thought it would not be so very hard, and put the ball of gold twine in his pocket."
comrade,"Yet the princess once more began to toy and joke with him, so that he thought neither of himself nor of the ball of gold twine, and while they were in the midst of their merry play she stole the golden ball from him, and then dismissed him."
comrade,"When he came up into his room, and told what she had said and done, his comrade asked: ""And have you still the ball of gold twine?"""
comrade,"""Yes, indeed,"" said the youth, and thrust his hand into the pocket in which he had placed it."
comrade,"But there was no ball in it, and he fell into such despair that he did not know what to do."
comrade,"""Do not worry,"" said his comrade."
comrade,"""I will see whether I cannot get it back for you."""
comrade,"He took his sword and his hat, and went to a smith and had him weld twelve extra pounds of iron to his sword."
comrade,"Then, when he entered the stable, he gave the goat such a blow between the horns with it that he staggered, and asked: ""At what time does the princess ride to her dearest to-night?"""
comrade,"""At twelve o'clock sharp,"" said the goat."
comrade,"The comrade once more put on his Three-Sisters Hat, and waited until the princess came with the horn of ointment and anointed the goat."
comrade,"Then she repeated what she had already said: ""Up, up! over gable and tower, over land and sea, over hill and dale, to my dearest who waits for me in the hill!"""
comrade,"And when the goat arose, the comrade swung himself up in back, and off they were like lightning through the air."
comrade,"Soon they had reached the troll-hill, and when she had knocked thrice they passed through the interior of the hill till they met the troll who was her dearest."
comrade,"""What manner of care did you take of the golden shears I gave you yesterday, my friend?"" asked the princess."
comrade,"""The suitor had them, and he gave them back to me."""
comrade,"That was quite impossible, said the troll, for he had locked them up in a chest with three locks, and had thrust the key into his hollow tooth."
comrade,"But when they had unlocked the chest and looked, there were no shears there."
comrade,Then the princess told him that she had now given him her ball of golden twine.
comrade,"""Here it is,"" said she."
comrade,"""I took it away from him again without his having noticed it; but what are we to do if he is a master of such arts?"""
comrade,The troll could not think of anything to suggest.
comrade,"After they had reflected a while they hit on the idea of lighting a great fire, and burning the ball of gold twine, for then the suitor could surely not regain it."
comrade,"Yet when she threw it into the flames, the comrade leaped forward and caught it, without being seen, for he was wearing the Three-Sisters Hat."
comrade,"After the princess had stayed a little while she returned home, and again the comrade sat up behind, and the trip home was swiftly and safely made."
comrade,"When the youth was asked to the king's table, the comrade gave him the ball."
comrade,"The princess was still more sharp and disdainful in her remarks than before, and after they had eaten she pinched her lips, and said: ""Would it not be possible for me to get my ball of gold twine again, which I gave you yesterday?"""
comrade,"""Yes,"" said the youth, ""you can have it; there it is!"""
comrade,and he flung it on the table with such a thud that the king leaped up in the air with fright.
comrade,The princess grew as pale as a corpse.
comrade,"She made the best of a bad bargain, and said that he had done well."
comrade,Now there was only one more little test for him to undergo.
comrade,"""If you can bring me what I am thinking about by to-morrow noon, then you may have me and keep me."""
comrade,The youth felt as though he had been condemned to death.
comrade,"It seemed altogether impossible for him to know of what the princess was thinking, and still more impossible to bring her the thing in question."
comrade,And when he came to his room his comrade could scarcely quiet him.
comrade,"He said he would take the matter in hand, as he had done on the other occasions, and at last the youth grew calmer, and lay down to sleep."
comrade,"In the meantime the comrade went to the smith, and had him weld an additional twenty-four pounds of iron on his sword."
comrade,"When this had been done, he went to the stable, and gave the goat such a smashing blow between the horns that he flew to the other side of the wall."
comrade,"""At what time does the princess ride to her dearest to-night?"" said he."
comrade,"""At one o'clock sharp,"" bleated the goat."
comrade,"When the time came, the comrade was standing in the stable, wearing his Three-Sisters Hat, and after the princess had anointed the goat and spoken her formula, off they went through the air as before, with the comrade sitting in back."
comrade,"But this time he was anything but gentle, and kept giving the princess a cuff here, and a cuff there, until she had received a terrible drubbing."
comrade,"When she reached the wall of rock, she knocked three times, the hill opened, and they flew through it to her dearest."
comrade,"She complained bitterly to him, and said she would never have thought it possible that the weather could affect one so."
comrade,"It had seemed to her as though some one were flying along with them, beating her and the goat, and her whole body must be covered with black and blue spots, so badly had she been thrashed."
comrade,And then she told how the suitor had again had the ball of twine.
comrade,"How he had managed to get it, neither she nor the troll could guess."
comrade,"""But do you know the thought that came to me?"" said she."
comrade,Of course the troll did not.
comrade,"""Well,"" said she, ""I have told him he is to bring me the thing I am thinking of by to-morrow noon, and that thing is your head. Do you think, dear friend, that he will be able to bring it to me?"""
comrade,and she made a great time over the troll.
comrade,"""I do not think he can,"" said the troll, who felt quite sure of himself, and laughed and chortled with pleasure in the most malicious way."
comrade,"For he and the princess were firmly convinced that the youth would be more apt to lose his own head, and be left to the ravens, than that he would be able to bring the princess the head of the troll."
comrade,"Toward morning the princess wanted to fly home again, but she did not venture to ride alone; the troll must accompany her."
comrade,"He was quite ready to do so, took his goat from the stable--he had one just like that of the princess--and anointed him between the horns."
comrade,"When the troll had mounted, the comrade swung up in back of him, and off they were through the air in the direction of the king's castle."
comrade,"But on the way the comrade beat away lustily at the troll and his goat, and gave him thump after thump, and blow after blow with his sword, until they were flying lower and lower, and at last nearly fell into the sea across which their journey led them."
comrade,"When the troll noticed how stormy the weather was, he accompanied the princess to the castle, and waited outside to make sure that she really came home safely."
comrade,"But the moment when the door closed on the princess, the comrade hewed off his head, and went up with it to the youth's room."
comrade,"""Here is the thing of which the princess was thinking,"" said he."
comrade,"Then everything was in apple-pie order, and when the youth was invited to the king's table and they had eaten, the princess grew as merry as a lark."
comrade,"""Have you, perhaps, the thing of which I was thinking?"""
comrade,"""To be sure,"" said the youth, and he drew forth the head from beneath his coat, and flung it on the table so that the table and all that was on it fell over."
comrade,The princess looked as though she had come from the grave.
comrade,"Yet she could not deny that this was the thing of which she had thought, and now she had to take the youth, as she had promised."
comrade,"So the wedding was celebrated, and there was great joy throughout the kingdom."
comrade,"But the comrade took the youth aside, and said that on their wedding-night he might close his eyes and pretend to sleep."
comrade,"If he loved his life, and followed his advice, he would not sleep a wink until the princess was freed from her troll-skin."
comrade,"He must whip it off with nine new switches of birch-wood, and strip it off with three milk-baths beside."
comrade,"First he must scrub it off in a tub of year-old whey, then he must rub it off in a tub of sour milk, and finally, he must sponge it off in a tub of sweet milk."
comrade,"He had laid the birch switches beneath the bed, and had stood the tubs of milk in the corner; all was prepared."
comrade,"The youth promised to follow his advice, and do as he had told him."
comrade,"When night came, and he lay in his bed, the princess raised herself on her elbows, to see if he were really asleep, and she tickled him under the nose; but he was sleeping quite soundly."
comrade,Then she pulled his hair and his beard.
comrade,But it seemed to her that he slept like a log.
comrade,"Then she drew a great butcher's knife out from beneath her pillow, and wanted to cut off his head."
comrade,"But the youth leaped up, struck the knife from her hand, seized her by the hair, whipped her with the switches, and did not stop until not one was left."
comrade,"Thereupon he threw her into the tub of whey, and then he saw what sort of creature she really was, for her whole body was coal-black."
comrade,"But when he had scrubbed her in the whey, and rubbed her in the sour milk, and sponged her in the sweet milk, the troll-skin had altogether disappeared, and she was lovelier than she had ever been before."
comrade,On the following day the comrade said that now they must get on their way.
comrade,"The youth was ready to set forth, and the princess, too, for her dower had long since been made ready."
comrade,"During the night the comrade had brought all the gold and silver, and all the valuables which the troll had left in the hill to the castle."
comrade,"When they wanted to start in the morning, the castle court-yard was so full they could scarcely get through."
comrade,"The dower supplied by the troll was worth more than the king's whole country, and they did not know how they were to take it home."
comrade,But the comrade found a way out of the difficulty.
comrade,The troll had also left six goats who could fly through the air.
comrade,"These he loaded so heavily with gold and silver that they had to walk on the ground, and were not strong enough to rise into the air."
comrade,"What the goats could not carry, had to be left at the castle."
comrade,"Thus they traveled for a long time, but at last the goats grew so weary and wretched that they could go no further."
comrade,The youth and the princess did not know what to do.
comrade,"When the comrade saw that they could not move from the spot, he took the whole treasure on his back, topped it with the goats, and carried it all until they were no more than half a mile from the youth's home."
comrade,"Then the comrade said: ""Now I must part from you, for I can stay with you no longer."""
comrade,"But the youth would not hear of parting, and would not let him go at any price."
comrade,"So he went along another half mile, but further than that he could not go."
comrade,"When the youth pressed him, and insisted that he come home with him, and stay there; or that he at least celebrate their home-coming, he merely said no, he could not do so."
comrade,Then the youth asked him what he wished in the way of payment for his company and aid.
comrade,"""If I am to wish for something, then I would like to have half of all that you may gain in the course of the next five years,"" said his comrade."
comrade,And this was promised him.
comrade,"Now when the comrade had gone, the youth hid all his treasure, and went straight home."
comrade,And there they celebrated a home-coming feast that was talked about in seven kingdoms.
comrade,"When that was over they spent the whole winter going back and forth with the goats, and his father's twelve horses, bringing all the gold and silver home."
comrade,After five years the comrade came again and asked for his share.
comrade,Then the man divided all his possessions into two equal parts.
comrade,"""Yet there is one thing you have not divided,"" said the comrade."
comrade,"""What could that be?"" asked the man."
comrade,"""I thought I had divided everything."""
comrade,"""You have been blessed with a child,"" said the comrade, ""and that you must also divide into two equal parts."""
comrade,"Yes, such was really the case."
comrade,"Then he took up his sword, but when he raised it and was about to divide the child, his comrade seized the point of the sword so that he could not strike."
comrade,"""Are you not happy, since you need not strike?"" said he."
comrade,"""Yes, indeed, I never was happier,"" said the man."
comrade,"""That is how happy I was when you delivered me out of the block of ice,"" said the comrade."
comrade,"""Keep all you have: I need nothing, for I am a disembodied spirit."""
comrade,"And he told him he was the wine-dealer who had lain in the block of ice before the church door, spat upon by all."
comrade,"He had become his comrade, and had aided him, because the youth had sacrificed all he had in order that he might have peace, and a burial in consecrated ground."
comrade,"He had been permitted to accompany him for the space of a year, and the time had run out when he had first parted with him."
comrade,"Now he had once more been allowed to visit him; yet on this occasion he would have to part for all time, for the bells of heaven were calling him."
