question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
25,summary,"5,6",outcome resolution,,What happened after the younger brother came home to help manage the property?,explicit,"The crops were not so good as they had been, and the old man gave orders that some fine houses he was building in the city should be left unfinished.",,,,,,
26,local,6,causal relationship,,Why did the old man give orders to leave some houses to be left unfinished?,explicit,It would take all the savings to complete them.,,,,,,
27,local,6,outcome resolution,,What happened after the elder son left his home?,explicit,"He would never even hear his name mentioned, and died at last without ever seeing his face, leaving to the younger, as he had promised, all his lands, as well as his money.",,,,,,
28,local,6,causal relationship,,Why did the elder son grow poorer and poorer?,implicit,He gave his money to his younger brother.,He was disinherited.,,,,,
29,local,6,action,,What did the elder son and his wife do after they grew poorer and poorer?,explicit,"looking out for something to do, and never spent a penny that they could help",,,,,,
30,local,6,causal relationship,,Why was luck against the elder son and his wife?,explicit,At the time of his father's death they had hardly bread to eat or clothes to cover them.,,,,,,
31,local,6,causal relationship,,Why did the elder son swallow his pride and crossed the mountains to his old home?,explicit,He could not bear to watch his children becoming weaker day by day.,,,,,,
32,local,6,feeling,,How did the elder son feel after he realized his children were getting weaker?,implicit,sad,upset,guilty,,,,
33,local,7,action,,What did the elder son ask for?,explicit,unfinished houses,,,,,,
34,local,7,action,,What did the elder son want to do with his younger brother's unfinished houses?,explicit,"make them watertight, so that his wife and children can live in them",,,,,,
35,local,7,causal relationship,,Why did the elder son want his younger brother's unfinished houses?,explicit,save their money on rent,to not spend money on rent,,,,,
36,local,7,action,,What did the younger brother do after he listened to his elder brother's request?,explicit,gave him the houses that he asked for,,,,,,
37,local,7,prediction,feeling,How will the elder son feel after his brother gives him the houses?,explicit,happy,,,,,,
38,local,8,action,,What did the younger brother do after he began to feel lonely?,implicit,decided to get married,decided to find a wife,,,,,
39,local,8,character,,Who was very wealthy and greedy?,implicit,the younger brother's wife,The rich son's wife,,,,,
40,local,8,character,action,How was the younger brother's wife very greedy?,explicit,"However much she had, she always wanted more.",,,,,,
41,local,8,feeling,,How did the younger brother feel after he got married?,implicit,unhappy,sad,,,,,
42,local,8,causal relationship,,Why did the younger brother regret the day that he had first seen his wife?,explicit,Her meanness and shabby ways put him to shame.,,,,,,
43,local,8,action,,What did the bride want to do a few months after she got married?,explicit,wanted to go into the city and buy herself some new dresses,,,,,,
44,local,8,action,,What did the bride plan to do after she finished shopping?,explicit,"pay a visit to her unknown sister-in-law, and rest for a bit",,,,,,
45,local,8,action,,What did the bride resolve to do after she saw the houses?,explicit,resolved to get them for herself,,,,,,
46,summary,"8,9,10",prediction,outcome resolution,What will happen after the bride decides to buy the unfinished houses?,implicit,Her husband will not allow her to buy the houses.,Her husband will not want to buy the houses.,,,,,
47,summary,"7,8",setting,,Where did the bride's unknown sister-in-law live?,implicit,in the unfinished houses,the younger brother's unfinished houses,,,,,
48,local,8,causal relationship,,Why did the bride want to buy the unfinished houses?,explicit,This lady saw that by spending some money the houses could be made as splendid as they were originally intended to be.,,,,,,
49,summary,"9,10",prediction,feeling,How will the wife feel after the younger brother refused to buy the unfinished houses?,explicit,very angry,,,,,,
50,local,9,action,,What did the wife do after she reached home?,explicit,"went straight to her husband, and told him that he must get back those houses from his brother",,,,,,
51,local,9,action,,What did the wife want to turn the unfinished houses into?,explicit,a palace as fine as the king's,,,,,,
52,local,9,causal relationship,,Why didn't her husband want to buy the houses?,explicit,He had long since made a gift of them to his brother.,,,,,,
53,summary,"9,10",causal relationship,,Why did the wife get angry at her husband?,implicit,He did not allow her to buy the houses.,She did not get what she wanted.,,,,,
54,local,9,action,,What did the husband suggest because he could not buy the unfinished houses?,explicit,buy houses in some other part of the town,,,,,,
55,local,9,character,,Who had lived at the unfinished houses for many years?,explicit,his brother,,,,,,
56,local,10,causal relationship,,Why did the younger brother do what his wife wished?,explicit,"She lamented all day and all night, till the poor man was nearly worried to death.",,,,,,
57,local,10,causal relationship,,Why did the wife think it was absurd for her husband to decline her request?,explicit,The gift was worth nothing.,,,,,,
58,local,10,prediction,outcome resolution,What will happen after the younger brother summons his brother in a court of law?,explicit,The judge will decide in favor of the poor man.,,,,,,
59,local,10,prediction,outcome resolution,What will happen after the husband is not able to get the unfinished houses back?,implicit,His wife will keep trying to fight for the unfinished houses.,His wife will not give up the houses.,,,,,
60,local,10,prediction,feeling,How will the wife feel after the judge favors the poor man?,explicit,furious,,,,,,
61,local,10,causal relationship,,Why did the wife decide to not rest until she got the unfinished houses?,implicit,She was very greedy.,She was selfish.,,,,,
62,local,10,prediction,feeling,How will the husband feel after his wife tries to get what she wants?,explicit,tired and ashamed,,,,,,
63,local,10,setting,,Where did the younger brother and elder brother have their case before the highest judge of all?,explicit,in the city of Evora,,,,,,
64,local,10,action,,What did the younger brother regret not doing?,explicit,putting a stop to it in the beginning,,,,,,
65,local,11,causal relationship,,Why didn't the elder brother have a horse or plenty of food to eat?,implicit,He was poor.,He was not rich.,,,,,
66,local,11,causal relationship,,Why did the two brothers stay at a farmer's house?,implicit,It was nighttime.,They needed to rest.,,,,,
67,local,11,character,,Who had planned to have a particularly good supper as it was his wife's birthday?,explicit,a farmer,,,,,,
68,local,11,causal relationship,,Why did the elder brother ask timidly if he might spend the night in a corner?,implicit,He was worried the farmer would decline.,He was not rich like his brother.,,,,,
69,local,11,action,,What did the farmer's wife want from the elder brother?,explicit,one of the onions,,,,,,
70,summary,"11,12",prediction,outcome resolution,What will happen after the farmer's wife eats the onion?,implicit,She will feel sick.,She will feel unwell.,,,,,
71,local,12,causal relationship,,Why did the farmer believe the elder brother poisoned his wife?,implicit,She was in pain.,She did not feel well.,,,,,
72,local,12,feeling,,How did the farmer feel after he believed the elder brother poisoned his wife?,implicit,angry,mad,furious,,,,
73,local,12,action,,What did the younger brother suggest to the farmer?,implicit,accuse his brother at Evora,file a law-suit against his brother,,,,,
74,local,12,causal relationship,,Why did the elder brother fear more ill-treatment?,implicit,He was accused by his brother and the farmer.,He was going to court for two cases.,,,,,
75,local,13,character,,Who were carefully skirting the swamp at some distance off?,explicit,the two horsemen,,,,,,
76,local,13,causal relationship,,What made the mule laden with baggage stuck?,explicit,The road was so thick with mud.,,,,,,
77,local,13,action,,What did the two horsemen do after the muleteer appealed to them?,explicit,paid no heed to his cries,,,,,,
78,local,14,prediction,outcome resolution,What will happen after the elder brother helps the muleteer?,implicit,The muleteer will be mad at him.,The elder brother will ruin the mule.,,,,,
79,local,14,causal relationship,,Why was the muleteer mad at the elder brother?,explicit,The elder brother removed the mule's tail.,The elder brother accidentally took the mule's tail.,,,,,
80,local,14,causal relationship,,Why did the muleteer and the elder brother set about finding some sout logs of wood?,explicit,"His frantic struggles had broken his bridle, and he was deeper in than ever.",,,,,,
81,local,14,feeling,,How did the muleteer feel after the elder brother ruined his mule?,implicit,mad,upset,furious,,,,
82,local,16,character,,Who lived near by had begged to be carried out and to be laid at the foot of the wall?,explicit,an old sick man,,,,,,
83,local,15,causal relationship,,Why did the elder brother want to die?,explicit,"He had struggled so long, and was so very, very tired.",,,,,,
84,local,17,causal relationship,,Why did the two young men take the elder brother before the judge?,explicit,He had killed their father.,,,,,,
85,local,17,setting,,Where did the two young men take the elder brother?,explicit,the court-house,,,,,,
86,summary,"16,17",feeling,,How did the two young men feel after the elder brother landed on their father?,implicit,mad,upset,angry,,,,
87,local,16,action,,How did the elder brother fall on the old man?,implicit,He jumped from the wall.,He jumped forward.,,,,,
88,local,17,action,,What verdict did the judge make after he heard the story about the unfinished houses?,implicit,The elder brother would keep his property.,The younger brother had to pay a thousand pounds.,,,,,
89,local,18,feeling,,How did the younger brother feel after the judge made his verdict?,explicit,angry,mad,upset,,,,
90,local,18,causal relationship,,Why was the younger brother angry at the judge's verdict?,implicit,He lost money.,He did not get his houses back.,,,,,
91,local,18,causal relationship,,Why wasn't the elder brother safe yet?,explicit,The farmer filed a law-suit against him.,The elder brother still had another case.,,,,,
92,local,18,action,,What did the farmer need to give to the elder brother?,explicit,twelve hundred pounds,,,,,,
93,local,18,action,,What did the judge ask the farmer?,explicit,if the wife was dead before the farmer left the house,,,,,,
94,local,18,action,,What did the judge tell the muleteer?,explicit,he had proved himself mean and ungrateful for the help that had been given him,,,,,,
95,local,18,action,,How was the muleteer ungrateful and mean to the elder brother?,implicit,The muleteer did not appreciate his help.,The muleteer got angry over a small mistake.,,,,,
96,local,18,action,,What did the muleteer need to give to the elder brother?,explicit,the mule,,,,,,
97,local,19,action,,What did the young men decide to do?,explicit,pay eight hundred pounds,,,,,,
98,local,19,feeling,,How did the elder brother feel after the judge completed all of the verdicts?,implicit,happy,content,grateful,,,,
99,local,19,action,,What did the elder brother do after the cases were over?,explicit,"rode the mule home, and brought back to his family enough money to keep them in comfort to the end of their days",,,,,,
