question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
31,local,6,action,,What was in the spear?,explicit,twenty nails of gold of Arabia,,,,,,
32,local,7,causal relationship,,Why was the mantle a wonder?,explicit,"innumerable stars twinkled in the blue, and the likeness of clouds passed through it",,,,,,
33,local,7,outcome resolution,,What happened after these things were given to FInn?,explicit,The man was not seen.,,,,,,
34,local,7,causal relationship,,Why was there a ring of flame around Tara?,explicit,the Fians and the warriors of Conn had torches in their hands,all the royal buildings of Tara showed clear in the light,,,,,
35,local,7,character,,Who stood silent and alert?,explicit,warriors of all Erin,,,,,,
36,local,7,setting,,Where was the House-of-the-going-round-of-Mead?,explicit,between the palace and Conn,,,,,,
37,local,8,setting,,Where was the fairy tune coming from?,explicit,the mountains of Slieve Gullion,,,,,,
38,local,8,outcome resolution,,What happened to the torches after the fairy tune was played?,explicit,two-thirds of the torches fell to the ground,,,,,,
39,local,8,character,,Who reeled and tottered and strove in vain to keep his feet?,explicit,Conn the Hundred-Fighter,,,,,,
40,local,9,setting,,Where did Finn stand alone?,explicit,one the dark hill-side,,,,,,
41,local,9,outcome resolution,,What happened after the enchanter saw all was silent and dark?,explicit,He laughed and from his mouth blew a red fire-ball at the Teck-Midcuarta.,,,,,,
42,local,10,outcome resolution,,What happened to the enchanter on the third occasion Finn caught the fire-ball?,explicit,"The enchanter saw Finn's face, and recognised his conqueror.",,,,,,
43,local,10,causal relationship,,Why did the enchanter flee?,explicit,"He might recover the protection of his enchanted palace before the ""fair-faced youth clad in skins"" should overtake him.",,,,,,
44,local,11,setting,,Where did FInn find the body of Midna?,explicit,on the threshold of the enchanted palace,,,,,,
45,local,11,setting,,Where was the fire of the son of Midna?,explicit,"in a depression on the north side of the hill of Tara, called the Glen of the Mantle, Glen-a-Brat",,,,,,
46,local,11,action,,What did Finn return to Tara?,explicit,the enchanter's head,,,,,,
47,local,12,action,,What came upon Finn?,explicit,the sickness and faintness of death,,,,,,
48,local,12,action,,How did strength return to Finn?,explicit,"He recalled one of his marvellous attributes, and approaching a silver vessel, he made a cup with his two hands and, lifting it to his mouth, drank.",,,,,,
49,local,12,feeling,,How did the soldiers feel waking up?,explicit,dazed,stupid,,,,,
50,local,13,feeling,,How did the soldiers feel seeing that Tara was still standing?,explicit,astonished,,,,,,
51,local,13,causal relationship,,Why did the captains ask about Midna's head?,explicit,The heads of men slain in battle were always brought away for trophies.,,,,,,
52,local,13,feeling,,How did the men feel when they saw Midna's head?,explicit,joy,,,,,,
53,local,14,character,,Who was Finn?,explicit,"the son of Cool, the son of Trenmor, the son of Basna",he whom the sons of Morna have been seeking to destroy from the time that I was born,,,,,
54,local,14,causal relationship,,Why did Conn believe Finn was the son of a great king or champion?,explicit,heroic feats like thine were not performed by the sons of inconsiderable and unknown men,,,,,,
55,local,14,action,,What did Finn claim as his inheritance?,explicit,the Fian leadership of Fail,,,,,,
56,summary,"1,2,4",causal relationship,,Why was every face gloomy?,implicit,They expected the son of Midna to arrive.,The warriors could not defeat Allen.,Allen was expected to arrive.,,,,
57,local,2,feeling,,How did the soldiers feel hearing the tread of a giant?,implicit,scared,terrified,afraid,,,,
58,local,3,feeling,prediction,How will Finn feel being warmly received?,implicit,honored,pleased,content,,,,
59,local,4,causal relationship,,Why did Allen enjoy destroying Tara?,implicit,He liked to mock the king.,He felt triumphant doing it.,"He knew Tara would be rebuilt, and he could destroy it again the following year.",,,,
60,local,5,causal relationship,,Why did the king send the women and children out of Tara?,implicit,Allen was coming.,The king wanted to protect them.,The king knew Tara would be attacked.,,,,
61,summary,"5,6",causal relationship,,Why did the soldiers fill their ears with wax and wool?,implicit,They did not want to hear the fairy music.,They did not want to fall asleep.,They did not want to fall under Allen's trance.,,,,
62,local,6,causal relationship,,Why was the king willing to give anything to Finn as a reward?,implicit,Allen was impossible to defeat.,The king could not protect Tara for many years.,The king would be grateful to Finn.,,,,
63,local,9,outcome resolution,prediction,What will happen when the soldiers hear the fairy music?,implicit,They will fall asleep.,They will not be able to stay awake.,,,,,
64,summary,"10,11",action,,How did the enchanter know his power over Tara was at an end?,implicit,Finn did not fall asleep.,Finn caught the fire-balls.,Finn was protecting Tara.,,,,
65,summary,"11,13",feeling,prediction,How will the people feel about Finn defeating the son of Midna?,implicit,proud,happy,thankful,,,,
