question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
26,local,2,setting,,Where did Fergus Mac Roy and the King sit?,explicit,in the part that surrounded the King's palace,,,,,,
27,local,2,action,,What were Fergus Mac Roy and the King's attention on?,explicit,the game,,,,,,
28,local,2,setting,,Where did Setanta set to go?,explicit,Emania,,,,,,
29,local,3,character,,Who were at their sports at a distance?,explicit,young nobles,,,,,,
30,local,3,action,,What did Fergus and the King see when they looked up?,explicit,"a strange boy rushing backwards and forwards through the crowd of young nobles, urging the ball in any direction that he pleased",,,,,,
31,local,3,outcome resolution,,What happened after Setanta interrupted the young nobles' game?,explicit,The boys came together into a group and held a council.,,,,,,
32,local,3,setting,,Where did the boys shelter?,explicit,the trees,,,,,,
33,local,3,character,,Who did the boys run around?,explicit,Conchubar Mac Nessa and his knight,,,,,,
34,local,3,outcome resolution,,What happened after the boy sprang over the chess table?,explicit,Conchubar seized him deftly by the wrist and brought him to a stand.,,,,,,
35,local,4,causal relationship,,Why was Setanta so enraged?,explicit,They have not treated him with the respect due to a stranger.,,,,,,
36,local,4,character,,Who was Dectera to Conchubar?,explicit,sister,,,,,,
37,local,4,outcome resolution,,What happened after Setanta told Conchubar who he was?,explicit,"Setanta was regularly received into the military school, where, ere long, he became a favourite both with old and young.",,,,,,
38,local,4,feeling,,How did Fergus Mac Roy feel about Setanta?,explicit,proud,,,,,,
39,local,5,character,,Who was chief of the black country of Ulla?,explicit,Culain,,,,,,
40,local,5,action,,What was forever heard?,explicit,the sound of the hammer and husky bellows,,,,,,
41,local,5,causal relationship,,Why did Conchubar and his knights pass through the park?,explicit,to partake of an entertainment at the house of the armourer,,,,,,
42,local,5,feeling,,How did Conchubar's nephew feel when Conchubar called him?,explicit,flushed,shy,,,,,
43,local,5,causal relationship,,Why was Conchubar's nephew flushed and shy?,explicit,There were with the King the chief warriors of the Red Branch.,,,,,,
44,local,5,setting,,Where did Conchubar proceed to?,explicit,Culain's house,,,,,,
45,local,5,setting,,Where was Culain's house?,explicit,"west of Emain Macha, and more than a mile distant from the city",,,,,,
46,local,5,outcome resolution,,What did the King and his knights do after they went to Culain's house?,explicit,went on to the feast,,,,,,
47,local,6,action,,What did Culain bade one of his apprentices to do?,explicit,go out and let loose the great mastiff that guarded the house,,,,,,
48,local,6,action,,What did the great mastiff guard?,explicit,all the smith's property outside the house,,,,,,
49,local,6,action,,What was the great mastiff accustomed to do?,explicit,rend him,,,,,,
50,local,6,causal relationship,,Why were there many jests concerning Culain?,explicit,"He was wont to cause laughter to Conchubar Mac Nessa and his knights, yet he was good to his own people and faithful to the Crave Rue.",,,,,,
51,summary,"6,7",feeling,,How did Fergus Mac Roy and his guests feel when they rushed to the door?,explicit,fear,,,,,,
52,local,7,causal relationship,,Why were Fergus Mac Roy and his guests fearful?,explicit,They said that the boy was torn in pieces.,,,,,,
53,local,7,action,,What did Fergus Mac Roy find when the bolts were drawn back?,explicit,"the dog dead, and Setanta standing over him with his hurle",,,,,,
54,local,7,action,,What did Fergus Mac Roy do after finding Setanta?,explicit,"snatched him up on his shoulder, and returned with great joy into the banquet hall",,,,,,
55,local,7,feeling,,How did Fergus Mac Roy feel seeing Setanta defeat the dog?,explicit,joy,,,,,,
56,local,7,character,,Who was not pleased at the preservation of the boy?,explicit,Culain,,,,,,
57,local,7,action,,What was Culain lamenting over?,explicit,the death of his dog,,,,,,
58,local,7,action,prediction,What will Setanta do for slaying Culain's dog?,explicit,Setanta will perform those services for Culain himself until a dog equally good is procured to take the place of him he slew.,,,,,,
59,local,1,causal relationship,,Why was everyone surprised when Setanta had a passion for arms and martial life?,implicit,It was premature and violent.,Setanta was still young.,It was not suitable for young children.,,,,
60,local,1,causal relationship,,Why did Setanta fancy the great school of martial exercises and military art?,implicit,He had a passion for arms and the martial life.,He wanted to learn martial exercises and military art.,He wanted Fergus Mac Roy to be his instructor.,,,,
61,local,2,causal relationship,,Why was Dectera alarmed?,implicit,Her son wanted to join the military academy.,Her son was too young to learn such arts.,Her son had a passion for something violent.,,,,
62,local,2,feeling,prediction,How will Setanta feel when his mother laughed at his desire to attend the military school?,implicit,discouraged,unhappy,sad,,,,
63,local,2,causal relationship,,Why did Setanta run away?,implicit,He wanted to join the military academy.,He wanted to be trained by Fergus Mac Roy.,He was not supported by his mother.,,,,
64,summary,"2,3",outcome resolution,prediction,What will happen when Setanta arrives at Emania?,implicit,Setanta will look for Fergus Mac Roy.,Setanta will ask to join the military academy.,,,,,
65,local,3,causal relationship,,Why did the noise cease?,implicit,The young nobles' sport was interrupted.,Setanta was disrupting the young nobles' game.,,,,,
66,local,3,feeling,prediction,How will the young nobles feel when Setanta interrupt their sports?,implicit,annoyed,irritated,upset,,,,
67,local,3,feeling,prediction,How will the boys feel when Setanta attacks them?,implicit,scared,afraid,terrified,,,,
68,local,4,causal relationship,,Why was Fergus Mac Roy proud of Setanta?,implicit,Setanta had courage.,Setanta was improving greatly.,Setanta was famous in Ulla.,,,,
69,local,5,causal relationship,,Why was Setanta shy and flushed?,implicit,He admired the Red Branch.,He was praised by the King to the Red Branch.,,,,,
70,summary,"6,7",causal relationship,,Why did the dog attack Setanta?,implicit,Setanta did not ring the gong before approaching the house.,The dog was trained to attack strangers.,The dog did not recognize Setanta.,,,,
