question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
26,local,6,action,prediction,What will Granua do if all else fails?,explicit,"She will give FInn a cast of heather broth, or a panada of oak bark.",,,,,,
27,local,7,feeling,,How did Finn feel in the meantime?,explicit,melancholy,,,,,,
28,local,8,action,,How did Oonagh find out the best way of succeeding in anything?,explicit,drew the nine woollen threads of different colors,,,,,,
29,local,8,action,,What did Oonagh do with the iron griddles?,explicit,kneaded into the hearts of one-and-twenty cakes of bread,,,,,,
30,local,8,outcome resolution,,What happened after Oonagh prepared the threads?,explicit,Oonagh sent round to the neighbors and borrowed one-and-twenty iron griddles.,,,,,,
31,local,8,outcome resolution,prediction,What will happen if Finn lost the middle finger on his right hand?,explicit,He will be no more than a common man.,,,,,,
32,local,9,action,,What did Oonagh desire Finn to do?,explicit,lie down in the cradle and cover himself up with the clothes,,,,,,
33,local,9,character,,Who was named the strongest and bravest man in Ireland?,explicit,Finn M'Coul,,,,,,
34,local,9,causal relationship,,Why was Finn not at home?,explicit,He set out there to try if he could catch Far Rua.,,,,,,
35,local,10,action,,What did Far Rua do after he pulled the middle finger and cracked it three times?,explicit,"went outside, and getting his arms about the house, completely turned it as Oonagh had wished",,,,,,
36,summary,"10,11",action,,What did Far Rua do after he cracked his right middle finger?,explicit,"stooped down, tore a cleft about four hundred feet deep and a quarter of a mile in length",,,,,,
37,local,10,action,,What did Oonagh depend on?,explicit,her woman's wit,,,,,,
38,local,10,causal relationship,,Why didn't Finn pull the well asunder?,explicit,He left the place in such a fury that he never thought of it.,,,,,,
39,local,11,causal relationship,,Why did Oonagh treat Far Rua kindly in her house?,explicit,"If she didn't do it, Finn would not be pleased with her.",,,,,,
40,local,11,feeling,,How did Oonagh and Finn feel when they heard a noise that resembled something between a growl and a yell?,explicit,stunned,,,,,,
41,local,11,outcome resolution,,What happened after Far Rua bit into one of the cakes?,explicit,Two of Far Rua's teeth were out.,,,,,,
42,local,12,character,,Who could eat Finn's bread?,explicit,Finn,Finn's child,,,,,
43,local,12,action,,What did Finn do that frightened the giant?,explicit,gave a skirl,,,,,,
44,local,12,action,,What did Oonagh give Finn when he was in the cradle?,explicit,a cake that had no griddle in it,,,,,,
45,local,12,causal relationship,,Why did Far Rua thank his stars that he missed meeting Finn?,explicit,"He'd have no chance with a man who could eat such bread as that, which even his son that's in the cradle can munch before his eyes.",,,,,,
46,local,13,outcome resolution,,What happened after Far Rua squeezed the stone?,explicit,He got black in the face with the efforts.,,,,,,
47,local,13,action,,How did Finn trick the giant into thinking he squeezed water out of the stone?,explicit,"Finn took the stone, slyly exchanged it for the curds, and squeezed until the whey oozed out.",,,,,,
48,local,14,action,,What did Far Rua assure Oonagh?,explicit,"He never wished to hear of, much less to see, her husband.",,,,,,
49,local,14,feeling,,How did Finn feel about Far Rua about to departure?,explicit,delight,,,,,,
50,local,14,causal relationship,,Why was Finn delighted?,explicit,Far Rua was about to take his departure without discovering the tricks that been played off on him.,,,,,,
51,local,14,action,,What did Far Rua ask before he left?,explicit,what kind of teeth could eat griddle-cakes like that,,,,,,
52,local,14,feeling,,How did Far Rua feel finding the powerful grinders in the child?,explicit,surprised,,,,,,
53,local,14,outcome resolution,,What happened after Far Rua laid a finger where Finn's strength depended?,explicit,Far Rua gave one loud groan and fell down at once with terror and weakness.,,,,,,
54,local,14,causal relationship,,Why did Finn want Far Rua to lay a finger where his strength depended?,explicit,He now knew that his most powerful and bitterest enemy was completely at his mercy.,,,,,,
55,summary,"1,2",causal relationship,,Why did Far Rua swear he would never rest?,implicit,He wanted to give Finn a considerable beating.,He wanted to defeat every giant.,He had not beaten Finn yet.,,,,
56,local,2,causal relationship,,Why did Finn have a strong disinclination to meet Far Rua?,implicit,He did not want to be beaten by Far Rua.,He did not want trouble.,Far Rua had a bad temper.,,,,
57,local,2,feeling,prediction,How will Oonagh feel when Finn comes home?,implicit,happy,pleased,delighted,,,,
58,local,3,causal relationship,,Why did Finn say he would sooner or later meet Far Rua?,implicit,His thumb told him so.,He could not hide forever.,Far Rua was always looking for him.,,,,
59,local,4,feeling,prediction,How will Granua feel when she sees Far Rua?,implicit,terrified,shocked,afraid,,,,
60,summary,"5,6",feeling,prediction,How will Granua feel when she does not receive the miscaun?,implicit,disappointed,upset,unhappy,,,,
61,local,6,action,,How did Far Rua know he was invited to the top of Cullamore?,implicit,He heard three whistles.,He saw smoke on top of the hill.,He remembered a sign that meant strangers were welcomed.,,,,
62,local,7,causal relationship,,Why was Finn very melancholy?,implicit,Far Rua was going to defeat him.,Finn did not know what to do.,Finn felt ashamed and cowardly.,,,,
63,summary,"4,8",causal relationship,,Why did Finn have great confidence in his wife?,implicit,She had got him out of many troubles.,She was a fairy.,She always did good.,,,,
64,local,9,causal relationship,,Why did Finn lie in the cradle?,implicit,His wife told him to.,He had to hide from Far Rua.,He had to pretend to be his own child.,,,,
65,local,9,feeling,prediction,How will Finn feel pretending to be a child in a cradle?,implicit,ridiculous,embarrassed,foolish,,,,
66,local,10,causal relationship,,Why did Far Rua never see Finn?,implicit,Finn was always hiding.,Finn kept his distance.,Far Rua never got close to Finn to know what he looked like.,,,,
67,local,10,causal relationship,,Why did Oonagh bring Far Rua to the well?,implicit,to distract Far Rua,to give Finn time to escape,to ask Far Rua for a favor,,,,
68,summary,"11,12",outcome resolution,prediction,What will happen when Far Rua bites into another cake?,implicit,Far Rua's teeth will fall out.,Far Rua will become more hungry.,Far Rua will become more angry.,,,,
69,local,12,causal relationship,,Why did Far Rua want to see the child in the cradle?,implicit,to know what Finn's child looked like,to see the child eat the cake,to see if he was being tricked,,,,
70,local,13,feeling,prediction,How will Far Rua feel when the baby squeezes water out of the stone?,implicit,shocked,embarrassed,surprised,,,,
71,summary,"11,12,13,14",causal relationship,prediction,Why will Far Rua avoid Finn in the future?,implicit,Finn will be much stronger than Far Rua.,Finn will eat griddle cakes.,Finn's child will be very strong.,,,,
