question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
19,local,7,outcome resolution,,What happened after Aggo discovered his daughter had been stolen?,explicit,Aggo's indignation was so thoroughly awakened that he would have forthwith torn every hair from his head.,Aggo hopped off half a mile in every direction.,,,,,
20,local,7,action,,What did Aggo vow?,explicit,His single leg should never know rest again until he had found his beautiful daughter and brought her home.,,,,,,
21,local,7,causal relationship,,Why could Aggo not easily track the buffalo-king when he reached the banks of the river?,explicit,"There having been a frosty night or two since, the water was so covered with thin ice that Aggo could not venture upon it.",,,,,,
22,local,7,action,,What did Aggo do to cross over the lake?,explicit,encamped hard by till it became more solid,,,,,,
23,local,8,action,,How did Aggo's daughter guide her father to find her?,explicit,She purposely had branches broken off and strewed behind.,,,,,,
24,local,8,action,,What did Aggo's daughter use as signs to her father?,explicit,twigs,,,,,,
25,local,8,action,,How did the daughter appear to the king when she saw her father?,explicit,She appeared to relent in her heart.,,,,,,
26,local,9,character,,Who did the king espy by the light of the moon?,explicit,Aggo Dah Gauda with his daughter in his arms,,,,,,
27,local,9,action,,What did the king order his herd to do?,explicit,take Aggo dead or alive,,,,,,
28,local,9,action,,What did the king consider to be a mortal shame?,explicit,to be outstripped by a man with one leg tied up,,,,,,
29,local,10,outcome resolution,,What happened after Aggo kept the buffalos zig-zagging?,explicit,The buffalos were driven half out of their wits.,"The buffalos roared, and brandished their tails, and foamed, as if they would put out of countenance and frighten out of sight the old man in the moon",,,,,
30,local,10,causal relationship,,Why did the king flee?,explicit,He lost at last all patience at the absurd idea of chasing a man with one leg all night long.,,,,,,
31,local,10,outcome resolution,,What happened to the king after he fled in disgust?,explicit,The king never more appeared in all that part of the country.,,,,,,
32,local,11,feeling,,How did Aggo feel when the king fled?,explicit,relieved,,,,,,
33,local,11,character,,Who did Aggo's daughter marry?,explicit,a very worthy young warrior,,,,,,
34,local,11,character,,How was the young warrior different from the king of the buffalos?,explicit,The young warrior was not the owner of any more of the buffalos than a splendid skin robe which he wore.,,,,,,
35,local,1,causal relationship,,Why did the king of the buffalos want to carry off with Aggo's daughter?,implicit,He wanted to marry her.,He wanted to make her his wife.,,,,,
36,local,1,prediction,feeling,How will Aggo feel if his daughter is taken away by the king of the buffalos?,implicit,angry,heartbroken,devastated,,,,
37,local,2,causal relationship,,Why did Aggo fear that the daughter would be taken away while he went fishing?,implicit,He would not be there to protect her.,She never saw her strange and industrious lover before.,He was going to be out of the lodge.,,,,
38,local,3,feeling,prediction,How will the daughter feel being kept in doors forever?,implicit,bored,lonely,isolated,,,,
39,summary,"3,4",causal relationship,,Why was the daughter taken by the king of the buffalos?,implicit,He loved her.,She was wholly occupied in combing her hair.,She was outside the lodge.,,,,
40,local,4,feeling,prediction,How will the daughter feel being with the king of the buffalos?,implicit,unhappy,uncomfortable,upset,,,,
41,local,5,action,,Why did the king's subjects treat Aggo's daughter well?,implicit,They did not want the pain of instant death.,They did not want to displease her.,They had to follow the special edict.,,,,
42,summary,"5,6",feeling,prediction,How will the king feel when Aggo's daughter does not return his affections?,implicit,sad,heartbroken,unhappy,,,,
43,local,8,causal relationship,,Why did the daughter ask for the royal dipper?,implicit,to get the king a drink of water,to sneak away to her father,,,,,
44,local,8,causal relationship,,Why did the king wait with impatience for her return?,implicit,The daughter was willing to submit to him.,The daughter was getting him a drink.,The daughter was responding to his affections.,,,,
45,local,9,causal relationship,,Why did the buffalos think they could overtake Aggo easily?,implicit,Aggo only had one leg.,Aggo was carrying his daughter.,The buffalos were plenty and powerful.,,,,
46,local,10,action,,How did Aggo outsmart the buffalos?,implicit,Aggo would hop to be in contact with another herd.,Aggo kept the whole company of buffalos zig-zagging.,Aggo changed the direction of his hopping.,,,,
47,summary,"10,11",causal relationship,,Why did Aggo hop about livelier than ever on his daughter's wedding-day?,implicit,His daughter was marrying a very worthy young warrior.,His daughter was not marrying the king of the buffalos.,The king of the buffalos was no longer pursuing his daughter.,,,,
