question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
34,local,4,outcome resolution,,What happened because the king rose and asked for his daughter?,explicit,The king sent out messengers on all sides and had the church bells run for her.,,,explicit,"The king sent out messengers on all sides, and had the church-bells rung for her",,
35,local,5,setting,,Where did the bull and king's daughter come to?,explicit,a great copper forest,,,explicit,A great copper forest,,
36,local,5,action,,What must the king's daughter not do?,explicit,touch so much as a single leaf,,,explicit,Not to touch so much as a single leaf,,
37,local,5,character,,Who lives in the forest?,explicit,a troll with three heads,,,explicit,A troll with three heads,,
38,local,5,outcome resolution,,What happened because the forest was so thick?,explicit,The king's daughter tore off a leaf.,,,explicit,the King's duaghter did tear off a life and it remained in her hand,,
39,local,5,prediction,outcome resolution,What will happen because the king's daughter tore a leaf?,implicit,The troll will come out.,The troll will attack them.,,implicit,They will be found by the troll,The troll will come find them,
40,local,5,prediction,feeling,How will the troll feel when he realizes someone is there?,implicit,angry,unhappy,upset,implicit,Angry,Mad,Upset
41,local,6,action,,How did the bull defeat the troll?,explicit,gored and butted with might and main,,,explicit,The bull gored and butted with might and main,,
42,local,6,outcome resolution,,What happened to the bull after he gained the upper hand?,explicit,He had so many wounds and was so weak that he could scarcely walk.,,,explicit,He had so many wounds,,
43,local,6,action,,What did the bull tell the king's daughter to do because he was so weak?,explicit,take the horn of ointment that hung at the troll's girdle and anoint him with the salve,,,explicit,The horn of ointment,,
44,local,6,outcome resolution,,What happened to the bull after he was anointed with the salve?,explicit,He grew strong and well again.,,,explicit,He grew strong and well again,,
45,local,6,causal relationship,,Why were the bull and king's daughter able go on the next day?,explicit,The bull grew strong and well again.,,,implicit,The salve made the bull strong and healthy again,,
46,summary,"5,6",prediction,action,What will the bull tell the king's daughter to do at the silver forest?,implicit,not touch a single leaf,not touch anything,,implicit,Not to touch so much as a single leaf,,
47,local,7,character,,How many heads did the troll have in the silver forest?,explicit,six,,,explicit,six heads,,
48,local,7,character,,Who owned the forest?,explicit,a troll with six heads,,,explicit,A stroll with sex heads,,
49,local,7,causal relationship,,Why must the bull and the king's daughter be careful?,implicit,The troll was very strong.,The troll may attack them.,,implicit,The bull will hardly be able to hold his own against him,,
50,local,8,action,,What remained in the king's daughter's hand?,explicit,a leaf,,,explicit,A leaf did remain in her hand,,
51,local,8,character,,How was the six headed troll different from the first one?,explicit,The troll with six heads is twice as strong as the first one.,,,explicit,The troll with six heads is twice as strong as the first one,,
52,local,9,action,,How many days did the troll and bull fight?,explicit,three,,,explicit,It took three whole days,,
53,local,9,causal relationship,,Why did the troll and bull fight for three days?,explicit,The troll was just as strong.,,,implicit,The troll was very strong,,
54,local,9,causal relationship,,Why were the bull and the king's daughter not able to keep going immediately?,implicit,The bull needed to heal.,The bull was hurt from the fight.,The bull needed time to recover.,explicit,The bull was so weak and feeble that he could scarecely move and so full of wounds that this blood ran in streams,,
55,local,10,outcome resolution,,What happened after the bull and the king's daughter came to the golden forest?,explicit,All went as it had in the copper and silver forests.,,,implicit,The bull told the king's daughter in no case was she to touch anything,,
56,local,10,action,,How did the king's daughter want to spare him?,implicit,by walking on her own,not sitting on the bulls back,,implicit,She wanted to walk on her own feet,She did not want the bull to carry her anymore,
57,local,11,action,,What did the king's daughter hold in her hand?,explicit,a golden apple,,,explicit,A golden apple in her hand,,
58,local,11,prediction,outcome resolution,What will happen because the king's daughter touched the golden apple?,implicit,The troll will cry out.,The troll will fight the bull.,,implicit,The troll with nine heads will come and fight,The troll will fight the bull,The troll will try to kill them
59,local,11,causal relationship,,Why did the bull have doubt as to whether it would end well?,explicit,He did not believe he could hold his own against him.,The troll was much larger and stronger than the two others.,,explicit,The battle would be a hard one,,
60,local,12,outcome resolution,,What happened because the troll with nine heads so frightful?,explicit,The king's daughter could scarcely bear to look at him.,,,explicit,The king's daughter could scarcely bear to look at him,,
61,summary,"6,9,12",causal relationship,,How did the king's daughter know to take the horn of ointment and anoint the bull with the salve?,implicit,The bull had told her to do it before.,She did it for the last two fights.,,implicit,The other two trolls had the same horn of ointment,She did the same thing the past two times,
62,summary,"6,9,12",causal relationship,,Why was the bull's recovery time longer than the first two?,implicit,The troll was stinger.,The battle was fiercer.,The bull fought harder.,explicit,His whole body was covered with wounds,He was so wretched and so weak that he could not move a bit,
63,local,12,action,,How long did the bull and the king's daughter stay in the golden forest?,explicit,three whole weeks,,,explicit,Three whole weels,,
64,summary,"12,13",causal relationship,,Why did the bull and the king's daughter go slowly?,implicit,The bull was still healing from the fight.,The bull was hurt from the fight.,,implicit,The bull was still weak,The bull was tired,The bull did not have full strength
65,local,13,action,,What did the king's daughter see far in the distance?,explicit,a small castle,,,explicit,A small castle,,
66,local,13,causal relationship,,Why did the castle seem small?,implicit,They were far away from it.,The castle was not close to them.,,explicit,"it was far, far in the distance",,
67,local,13,outcome resolution,,What happened to the castle as the bull and king's daughter got closer to it?,implicit,It looked bigger and bigger.,It looked much larger.,,explicit,"It got much, much larger",,
68,local,14,action,,What must the king's daughter place alongside the bull's skin?,explicit,"the copper leaf, and the silver leaf, and the golden apple",,,explicit,"The copper leaf, and the silver liear, and the golden apple",,
69,local,14,causal relationship,,Why did the princess not want to do as the bull asked?,implicit,The bull was her friend.,She thought she would hurt the bull.,She did not want to leave the bull.,explicit,It made her heart ache,,
70,local,14,feeling,,How did the princess feel about the bull's request?,implicit,sad,upset,heartbroken,implicit,Heart-broken,Unwilling,Sad
71,local,14,prediction,setting,Where will the princess go after she laid the items at the foot of the rock?,explicit,the castle,,,explicit,The castle,,
72,local,15,action,,What job was Kari given?,explicit,a place in the kitchen,,,implicit,A job in the kitchen,,
73,local,15,causal relationship,,Why was Kari able to have the place in the kitchen?,explicit,The girl who had formerly attended to it had run away.,,,explicit,The girl who had formerly attended to it had run away,,
74,local,16,character,,To whom did Kari want to take the water to wash in?,explicit,the prince,,,explicit,To the Prince,,
75,local,16,action,,What did the others do when Kari asked to take the water to the prince?,explicit,laughed at her,,,explicit,They laughed at her and cried,,
76,local,17,action,,How did the prince treat Kari?,implicit,rudely,meanly,,implicit,Poorly,He treated her badly,
77,local,17,character,,Who came out of the rock?,explicit,a man,,,explicit,A man,,
78,local,17,causal relationship,,Why did the Kari go to the rock?,implicit,to see the bull,to ask for a dress to wear,,explicit,The bull told her to,,
79,local,17,outcome resolution,,What happened because Kari looked so beautiful at the church?,explicit,"All the people wondered who she might be, and none of them listened to the sermon, because they were all looking at her.",,,explicit,No one listend to the sermon because they were all looking at her,She ever pleased the prince so much that he could not keep from looking at her,
80,local,18,action,,What did the  prince keep from Kari?,explicit,one of the gloves she wore,,,explicit,One of the gloves,,
81,local,18,action,,What did the prince ask Kari?,explicit,where she came from,,,explicit,Where she came from,,
82,summary,"18,19",causal relationship,,Why did the prince treat Kari so poorly?,implicit,He did not know she was  girl from the church.,He was unkind.,,implicit,He thought she was just an attendant,He thought her poor and ugly,
83,local,19,feeling,,How did the prince feel when Kari handed him the towel?,implicit,disgusted,annoyed,,implicit,Disgusted,Angry,
84,local,20,action,,What did the dress look like?,explicit,"embroidered all over with silver, and gleamed like the silver forest",,,explicit,Far handsomer than the first; it was embroidered all over with silver,,
85,local,20,action,,What else did the man give Kari aside from the dress?,explicit,"a splendid horse, with housings embroidered with silver, and a silver bridle",,,explicit,A spledid horse,,
86,local,20,causal relationship,,Why did Kari not need help dismounting the horse?,explicit,The horse was so tame that it would stand still when she commanded.,,,explicit,She jumped right down,The horse was so tame that it would stand still when she commanded,
87,local,21,causal relationship,,Why did no one pay any attention to the sermon?,explicit,They were all looking at Kari.,,,explicit,They were all looking at Kari,,
88,local,21,causal relationship,,Why was the prince kind to Kari?,implicit,She was beautiful.,She dressed nicely.,,implicit,She was beautiful,She did not look ugly,
89,summary,"21,22",action,outcome resolution,What did the prince do because he fell in love with Kari?,explicit,"wandered about in the world, far and wide, looking for her native land",,,explicit,Ask where she came from,,
90,local,22,causal relationship,,Why did the others discourage Kari from seeing the prince and going to church?,implicit,She was ugly.,She did not have clothes fit to appear in before others.,,implicit,She was treated poorly last time,She was ugly,
91,local,23,action,,What were the people doing when Kari came to the church?,explicit,"standing before the church door, waiting for her",,,explicit,"Standing before the church door, waiting for her",,
92,local,23,feeling,,How did the prince feel about Kari at the church?,explicit,love,,,explicit,In love,,
93,local,24,action,,What did the king's daughter leave behind?,explicit,one of her golden shoes,,,explicit,One of her golden shoes,,
94,local,24,causal relationship,,Why was the prince unable to help the king's daughter?,explicit,She stepped right into the middle of the tar and leaped over.,,,explicit,"She stepped right into the middle of the tar, and leaped over",,
95,local,24,causal relationship,,Why did the prince pour tar on the floor of the vestibule?,explicit,so  that he might have a chance to help the king's daughter across,,,explicit,So that he might have a chance to help the King's daughter across,,
96,summary,"24,25",causal relationship,,Why could the prince not find combland?,implicit,It did not exist.,The king's daughter made it up.,,implicit,It did not exist,The King's daughter made it up,
97,local,25,outcome resolution,,What happened because the prince could not find Combland?,explicit,He let it be known that he would marry the girl whose foot the golden shoe fitted.,,,explicit,He let it be known that he would marry the girl whose foot the golden shoe fitted,,
98,local,25,character,,Whose foot fit the shoe?,explicit,Kari's evil stepmother's daughter,,,implicit,The step-mother's daughter,,
99,local,25,feeling,,How did the prince feel about marrying the step-mother's daughter?,implicit,upset,unsatisfied,hesitant,implicit,Unwilling,Unsatisfied,
100,local,26,outcome resolution,,What happened because Kari's foot fit the shoe?,implicit,She married the prince.,The prince and the king's daughter were married.,,implicit,She married the Prince,She was able to marry the prince,
