question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
41,local,12,outcome resolution,,What happened because Murmur did not want to have the king's people killed?,explicit,He would see that he dealt with the enemy himself.,,,,,,
42,local,12,action,,What did Murmur need to fight the enemy?,explicit,a proper club,,,,,,
43,local,13,causal relationship,,Why was the six hundred-weight club not enough for Murmur Goose-Egg?,implicit,He did not think it was big enough.,He did not think it was strong enough.,,,,,
44,local,13,causal relationship,,Why did Murmur Goose-Egg go into the smithy himself?,explicit,The smith and all his workmen together could not forge a larger one.,,,,,,
45,local,13,action,,What did Murmur take down the hill?,explicit,knapsack,club,,,,,
46,local,13,action,,What was the knapsack made of?,explicit,fifteen ox-skins,,,,,,
47,local,14,action,,What did Murmur Goose-Egg do before he wanted to attack the soldiers?,explicit,eat,,,,,,
48,local,14,causal relationship,,Why did Murmur Goose-Egg not have a mind to attack the soldiers yet?,implicit,He wanted to eat first.,He was hungry.,,,,,
49,local,14,action,,What did the soldiers do while Murmur ate?,explicit,began to fire at him,,,,,,
50,local,14,causal relationship,,Why was Murmur not wounded by the bullets?,implicit,He had the knapsack before him/,He was too strong.,The bullets were not strong.,,,,
51,local,15,action,,What did Murmur do when a bomb flew into his windpipe?,explicit,"""Faugh!"" said he and spat it out again",,,,,,
52,local,15,prediction,feeling,How will Murmur feel after the chain and bullet tore away the bread?,explicit,angry,,,,,,
53,local,16,outcome resolution,,What happened when Murmur struck a few more blows?,explicit,The hills and valleys round about trembled.,All the enemy flew up into the air.,That was the end of the war.,,,,
54,local,16,feeling,,How did the king feel to see Murmur return?,implicit,astonished,disbelief,,,,,
55,local,16,setting,,Where did the king send Murmur?,explicit,the devil's place,,,,,,
56,local,17,action,,What was Murmur sent to do at the devil's place?,explicit,fetch the tribute from him,,,,,,
57,local,17,character,,Who was home when Murmur arrived at the devil's place?,explicit,his grandmother,,,,,,
58,local,17,action,,What did Murmur do while he waited for the devil to return?,explicit,ate his provisions,,,,,,
59,local,17,feeling,,How did Murmur feel after he had eaten all his provisions?,explicit,weary,,,,,,
60,local,18,prediction,action,What will the devil's grandmother do after Murmur shook the fir-tree?,implicit,give him the tribute,give Murmur what he wants,,,,,
61,local,19,feeling,,How did the devil feel when he heard what Murmur had done?,implicit,angry,mad,rage,,,,
62,local,19,causal relationship,,Why did Murmur begin to run as fast as he could?,explicit,the devil was at his heels,,,,,,
63,local,19,action,,How did Murmur keep the devil from coming to close quarters?,explicit,stretched out the club behind him,,,,,,
64,local,19,outcome resolution,,What happened because the devil followed Murmur so hotly?,explicit,"He ran into the club, fell down into the valley and broke it foot.",,,,,,
65,summary,"17,19",setting,prediction,Where will Murmur take the tribute?,explicit,the royal castle,home,,,,,
66,local,20,outcome resolution,,What happened when Murmur flung down the knapsack of money?,explicit,The whole castle tottered.,,,,,,
67,local,20,action,,What did Murmur want in exchange for the tribute?,explicit,more work to do,,,,,,
68,local,20,causal relationship,,Why did the king send Murmur to the hill-troll?,implicit,He wanted to get rid of Murmur.,He wanted to send Murmur away.,,,,,
69,local,20,action,,What did the hill-troll do?,explicit,robbed the king of the sword of his ancestors,,,,,,
70,local,20,causal relationship,,Why did not one venture to go to the castle by the sea?,implicit,It was dangerous.,It was scary.,,,,,
71,local,21,action,,What was Murmur given before he set out?,explicit,a few cart-loads of provisions in his big knapsack,,,,,,
72,local,21,causal relationship,,Why could Murmur not get to the troll?,explicit,The troll was not out in the open and the mountain was closed.,,,,,,
73,local,21,outcome resolution,,What happened while Murmur was working?,explicit,The first cart-load of provisions had already been eaten up.,,,,,,
74,local,21,character,,Who had a better appetite than Murmur?,explicit,whoever got hold of his cart,,,,,,
75,local,22,causal relationship,,Why did Murmur pretend to sleep by his cart?,implicit,to catch whoever was eating his provisions,to find out who ate his food,,,,,
76,local,22,character,,How many heads did the troll have?,explicit,seven,,,,,,
77,local,23,action,,What was the horse doing when Murmur went into the hill?,explicit,eating out of a barrel of glowing ashes,,,,,,
78,local,23,causal relationship,,Why could the horse not eat from the barrel filled with oats?,explicit,He cannot turn around.,,,,,,
79,local,24,outcome resolution,,What happened because the man was enchanted?,explicit,He turned into a horse by the troll.,,,,,,
80,summary,"23,24",causal relationship,,Why did the horse help Murmur look for the sword?,implicit,Murmur had helped him.,Murmur helped the horse break the curse.,Murmur helped him turn back into a man.,,,,
81,local,24,outcome resolution,,What happened because Murmur ran off with the sword?,explicit,The old troll grandmother came after them.,The old troll grandmother commenced to drink so that the water went down and grew lower.,,,,,
82,local,25,action,,What did Murmur Goose-Egg do because the sword could not be moved?,explicit,took it up and carried it up alone,,,,,,
83,local,25,feeling,,How did the king feel to see Murmur carry the sword?,implicit,shocked,surprised,disbelief,,,,
84,local,25,action,,What was Murmur to do at the troll's castle?,explicit,remain there until he had built a bridge across the sound so that people could cross,,,,,,
85,local,27,action,,What did Murmur see when the gate flew wide open?,explicit,nothing but a pair of yawning jaws that reached from the threshold to the top of the door.,,,,,,
86,local,27,action,,What did Murmur want to do when the tumult and rumbling started?,explicit,sleep,,,,,,
87,summary,"19,27",prediction,character,Who will the jaws turn out to be?,implicit,the devil,,,,,,
88,local,28,action,,What did Murmur and the devil do together?,explicit,play cards together,,,,,,
89,local,28,outcome resolution,,What happened because Murmur had won all the devil had?,explicit,The devil had to give him some of the gold and silver that was in the castle.,,,,,,
90,local,28,causal relationship,,Why did Murmur always win?,explicit,He made a cross on the cards.,,,,,,
91,local,28,prediction,action,What will Murmur do to the devil?,implicit,trick him,trap him,,,,,
92,local,29,action,,What did Murmur want to devil to do in exchange for being let go?,explicit,"build a bridge over the sound, on which one could go back and forth at all seasons of the year",,,,,,
93,local,29,causal relationship,,Why did the king come to see Murmur Goose-Egg?,explicit,to see whether he were lying crushed on the ground or had merely been badly beaten,,,,,,
94,summary,"28,30",causal relationship,,Why was Murmur surrounded by money?,implicit,He won money from the devil.,The money was from the devil.,,,,,
95,local,30,action,,What was Murmur doing when the king arrived?,explicit,lay in the bed and snored,,,,,,
96,local,30,outcome resolution,,What happened when the bridge was finished?,explicit,"On it stood the devil, ready to collect the toll promised him.",,,,,,
97,summary,"25,30",causal relationship,,Why did the king cry about his daughter?,implicit,He had promised his daughter to Murmur.,"If Murmur builds the bridge, he will marry the king's daughter.",,,,,
98,local,31,causal relationship,,Why did Murmur Goose-Egg want the king to be the first to try the bridge?,implicit,so the devil would have his soul,to give the devil the king's soul,to save his own soul,,,,
99,local,31,outcome resolution,,What happened after the devil flew home?,explicit,Since then nothing more has been heard or seen of him.,,,,,,
100,local,32,action,,What did the king do when Murmur asked for his reward?,explicit,hesitated and began to make all shorts of excuses in order not to have to keep his promise,,,,,,
101,local,32,causal relationship,,Why did the king make excuses to not keep his promise?,implicit,He did not want to give Murmur his daughter.,He did not want Murmur to marry his daughter.,,,,,
102,local,32,feeling,,How did Murmur feel when the king did not keep his promise?,implicit,upset,angry,,,,,
