question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
24,local,7,action,,What would the king's son be allowed to do once he fetched the giant's tribute?,explicit,rest of the remainder of the time,,,,,,
25,local,7,causal relationship,,Why did the giant think he was a kind master?,implicit,The giant gave seemingly simple tasks.,The giant gave tasks that seem easy but were actually tricky.,,,,,
26,local,7,causal relationship,,Why did the king's son go to the Master Girl?,implicit,He did not know how much to ask for.,He had never been to the devil's place.,He needed her help.,,,,
27,local,7,action,,What must the king's son do with the club?,explicit,strike the rock with it,,,,,,
28,local,8,action,,How much did the king's son ask for from the rock?,explicit,as much as he could carry,,,,,,
29,local,8,action,,What did the king's son see when he went in?,explicit,a great deal of gold and silver lying in the hill,,,,,,
30,local,8,prediction,feeling,How will the giant feel when he finds out the king's son has spoken to the Master Girl?,implicit,angry,furious,enraged,,,,
31,local,9,causal relationship,,Why did the Master Girl not slaughter the king's son like the giant told her to?,implicit,She did not want to kill him.,She wanted to trick the giant.,,,,,
32,local,9,action,,What did the giant do while the Master Girl was to make the soup?,explicit,slept,,,,,,
33,local,9,causal relationship,,Why were the Master Girl and king's son able to leave the giant's castle?,implicit,The giant was asleep.,The giant didn't know they were leaving.,,,,,
34,local,10,causal relationship,,Why did the giant not realize that the Master Girl and king's son had escaped?,explicit,The giant thought the voice was the Master Girl.,,,,,,
35,local,10,feeling,,How did the giant feel when he woke up and could not find the Master Girl?,implicit,confused,uncertain,,,,,
36,local,10,action,,What did the giant realize had come to pass when he saw a light?,implicit,The Master Girl and king's son had run away.,The Master Girl and king's son had tricked him.,,,,,
37,local,11,outcome resolution,,What happened when the sea-sucker swallowed the water?,explicit,lowered the water so that the giant could see the king's son and Master Girl out on the ship,,,,,,
38,local,11,action,,What did the hill-borer do?,explicit,bored a hole through the rock,,,,,,
39,local,11,action,,What did the Master Girl and king's son do before the sea-sucker could take a single swallow?,explicit,landed,,,,,,
40,local,12,causal relationship,,Why did the king's son want the Master Girl to wait until he fetched the seven horses?,explicit,He did not think going afoot fitting for either of them.,,,,,,
41,local,12,action,,What did the Master Girl think the king's son would do when he returned home?,explicit,forget her,,,,,,
42,local,12,causal relationship,,Why did the king's son think he would not forget the Master Girl?,explicit,They had passed through so many hardships together and they love each other so dearly.,,,,,,
43,local,12,action,,What must the king's son do when people come to meet him?,explicit,act as though he did not see them,,,,,,
44,local,13,action,,What was occurring when the king's son returned home?,explicit,One of his brothers was just getting married.,,,,,,
45,local,13,action,,What did the people do because the king's son would not come into the castle?,explicit,came out with food and drink,,,,,,
46,local,13,outcome resolution,,What happened when the king's son took a bite of the apple?,explicit,He had forgotten the Master Girl and that he was to fetch her.,,,,,,
47,local,13,character,,Who gave the king's son the apple?,explicit,the bride's sister,,,,,,
48,local,14,character,,Who lived in the little hut?,explicit,an old woman,an arrant and evil witch,,,,,
49,local,14,causal relationship,,Why did the old woman agree to take in the Master Girl?,explicit,for love of money,,,,,,
50,local,14,action,,What did the old woman not want the Master Girl to do?,explicit,clean up a bit,,,,,,
51,local,14,feeling,,How did the old woman feel when the Master Girl began to clean?,explicit,angry,,,,,,
52,local,14,action,,What did the old woman do when the gold flamed up?,explicit,ran out as though the evil one were after her,,,,,,
53,local,15,causal relationship,,Why was the bailiff surprised by the golden hut?,implicit,It seemed out of place.,It was a random golden hut.,,,,,
54,local,15,feeling,,How did the bailiff feel when he finally let go of the poker?,implicit,frightened,terrified,scared,,,,
55,local,15,action,,What did the bailiff do once he let go of the poker?,explicit,ran like a madman,,,,,,
56,local,16,outcome resolution,,What happened once the clerk had the door-knob in his hand?,implicit,He was stuck.,The Master Girl made the doorknob stick to him.,The clerk had to dance the whole night.,,,,
57,local,16,action,,What did the clerk do because he was in such a hurry to leave?,explicit,forgot his sacksful of money and his wish to marry,,,,,,
58,local,17,action,,What did the Master Girl ask the magistrate to fetch?,explicit,the calf,,,,,,
59,local,17,character,,What did the magistrate look like after his dance with the calf?,explicit,ragged and badly beaten,,,,,,
60,local,18,character,,Who was to be marry on the following day?,explicit,the older prince,the one who had stayed with the giant,,,,,
61,summary,"15,18",action,,How did the bailiff know of the poker?,implicit,He had been stuck to it.,He had been to the maiden's place before.,,,,,
62,local,18,action,,What did the poker do?,implicit,kept the axle from breaking,fixed the axle,,,,,
63,local,19,outcome resolution,,What happened every time the coach left the court-yard?,explicit,The bottom kept breaking.,,,,,,
64,local,19,character,,Who else had been invited to the wedding besides the bailiff?,explicit,the clerk,the magistrate,,,,,
65,local,19,outcome resolution,,What happened because the calf pulled the coach?,explicit,It moved from the spot quickly enough.,"It flew over stick and stone, hill and dale, so that the people inside could hardly catch their breath.",,,,,
66,local,20,causal relationship,,Why did the king's son want to invite the Master Girl?,explicit,"She had lent them the poker, and the door, and the calf.",,,,,,
67,local,20,feeling,,How did the king's son feel when he recognized the Master Girl?,explicit,happy,,,,,,
68,local,20,causal relationship,,Why did the king give the Master Girl a place at the head of the table?,explicit,She was more than she appeared to be.,,,,,,
69,summary,"13,20",causal relationship,,Why was the witch punished?,implicit,She had tricked the king's son.,She had made the king's son forget the Master Girl.,,,,,
70,local,20,feeling,,How did the Master Girl feel to be reunited with the king's son?,implicit,happy,elated,overjoyed,,,,
