question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
38,local,6,prediction,outcome resolution,What will happen if the Many-furred creature drops a hair in the soup?,explicit,The Many-furred Creature will get nothing to eat in future.,,,explicit,you will get nothing to eat in the future!,,
39,local,6,action,,What did the Many-furred Creature do after she made a bread-soup?,explicit,"fetched her gold ring from her little room, and laid it in the tureen in which the soup was to be served up",,,explicit,laid a gold ring in the tureen in which the was to be served,,
40,local,7,action,,What did the king discover at the bottom of the dish?,explicit,a gold ring,,,explicit,a gold ring,,
41,local,7,feeling,,How did the cook feel when the king called him in?,explicit,terrified,,,explicit,terrified,,
42,local,7,causal relationship,,Why did the king say the cook did not prepare his soup?,explicit,It was quite different and much better soup than the cook have ever cooked.,,,explicit,it was quite different and much better soup than you have ever cooked,,
43,local,7,character,,Who did the cook say cooked the soup?,explicit,the Many-furred Creature,,,explicit,the Many-furred Creature did,,
44,local,8,character,,Who did the Many-furred Creature go upstairs looking like?,explicit,a king's daughter,,,explicit,a King's daughter,,
45,summary,"5,8",prediction,action,What will the king do with the beautiful maiden when he sees her again?,explicit,dance,,,implicit,Dance with her,,
46,local,8,feeling,,How did the king feel seeing the maiden again?,explicit,delighted,,,explicit,delighted,,
47,local,9,outcome resolution,,What happened when the dance ended?,explicit,The maiden disappeared again so quickly that the King could not see which way she went.,,,explicit,she disappeared again so quickly,,
48,summary,"8,9",action,,What did the Many-furred Creature say her use was?,explicit,have boots thrown at her head,,,explicit,to have boots thrown at her head,,
49,local,9,action,,What did the cook think the Many-furred Creature was?,explicit,a witch,,,explicit,a witch,,
50,local,9,causal relationship,,Why did the cook think the Many-furred Creature was a witch?,explicit,"She always put something in the soup, so that it is much better and tastes nicer to the King than any that he cooked.",,,explicit,"they always put something in the soup, so that it is much better and tatses nicer to the King than any that I cook",,
51,local,9,causal relationship,,Why did the cook let the Many-furred Creature go up for the usual time?,explicit,She begged hard.,,,explicit,she begged hard,,
52,local,10,action,,What did the king do to the maiden while they were dancing?,explicit,He put a gold ring on her finger without her seeing it.,,,explicit,he put a gold ring on her finger without her seeing it,,
53,local,10,outcome resolution,,What happened because the maiden stayed too long beyond the half-hour?,explicit,She could not stop to take off the beautiful dress.,She did not make herself quite black with the soot.,,explicit,could not stop to take off the beautiful dress,thew the fur cloak over it,did not make herself quite black with the soot
54,local,11,action,,What did the king see when he saw the Many-furred Creature?,explicit,the white finger,the ring which he had put on her hand in the dance,,explicit,he saw the white finger,the ring which he had put on her hand in the dance,
55,local,11,outcome resolution,,What happened when the king tore the cloak off of the Many-furred Creature?,explicit,"Her golden hair came down, and she stood there in her full splendour.",,,explicit,Her golden hair came down,,
56,local,1,feeling,,How did the king feel when his wife died?,implicit,devastated,alone,sad,implicit,he felt very sad,he was inconsolable,he could not be comforted
57,local,1,causal relationship,,Why did the king's wife tell the king the new queen had to be as beautiful as her?,implicit,She wanted to preserve her image.,She wanted the king to have a beautiful wife.,,implicit,so that the king would never marry,,
58,local,1,causal relationship,,Why did the king not think about taking a second wife?,implicit,He was mourning his first wife.,He was too upset.,He did not think about marrying so soon.,implicit,he was grieving the queen,no one is as beautiful as the queen,
59,summary,"2,3",causal relationship,,Why was the king's daughter not pleased with what her father told the councillors?,implicit,She had no say in his decision.,She could not choose who she wanted to marry.,She did not want to marry a councillor.,implicit,she did not want to marry someone she did not care for,,
60,summary,"2,3",causal relationship,,Why did the king say tomorrow was the princess' wedding day?,implicit,He made her the dresses and coat.,He fulfilled her request.,,implicit,He finished the tasks/requests,so that there will be a new Queen,
61,local,3,feeling,prediction,How will the princess feel when the king fulfills her request?,implicit,surprised,shocked,upset,implicit,surprised,scared,upset
62,local,4,causal relationship,,Why did the dogs bark at the tree?,implicit,They could smell something in the tree.,The princess was hiding in the tree.,,implicit,they smelled the princess hiding in the tree,,
63,local,4,causal relationship,,Why was the princess frightened when she awoke?,implicit,She was discovered by the huntsmen.,She was seized.,She did not think she would be caught.,implicit,she saw the King's huntsmen in front of her,,
64,local,4,causal relationship,,Why did the princess not tell the huntsmen she was the king's daughter?,implicit,She did not want the king to find her.,She did not want to be wed.,She wanted to remain hidden.,implicit,she would have been forced into marriage,she did not want to be recognized,
65,local,6,causal relationship,,Why did the cook want to peep at the company upstairs?,implicit,He heard about a fair maiden there.,He wanted to party.,He wanted to talk to the guests.,implicit,he wanted to see the guests upstairs,he wanted to attend the party,
66,local,6,causal relationship,,Why did the princess leave her gold ring in the bread-soup?,implicit,to give a hint to her father about her whereabouts,to taunt her father,,implicit,to tease her father,to hint to who she really is,
67,local,8,causal relationship,,Why did the Many-furred Creature say she did not know where the ring came from?,implicit,She did not want the king to know she was his daughter.,She wanted to tease the king.,She had to pretend she did not know what was going on.,implicit,she did not want to reveal that she was the King's daughter,,
68,local,9,causal relationship,,Why did the king have the cook sent to him again?,implicit,He found a golden spinning-wheel in the soup.,He wanted to know who made the soup.,He enjoyed the soup.,implicit,he really liked the soup,he found the golden spinning-wheel,
69,summary,"7,9",feeling,prediction,How will the cook feel when he hears the king likes the Many-furred Creature's soup better than his?,implicit,jealous,envious,sour,implicit,jealous,inferior,upset
70,local,10,causal relationship,,Why did the king want to keep the maiden's hand in his?,implicit,He loved her.,He did not want her to run away.,He wanted to know who she really was.,implicit,he wanted to keep her from running away,he wanted to find out who she was,
71,summary,"10,11",causal relationship,,Why did the king put a gold ring on the maiden's finger?,implicit,to figure out who she was,to keep track of her,,implicit,so that he can find her later,,
72,summary,"10,11",action,,How did the king know the Many-furred creature was the maiden?,implicit,She wore the ring.,He saw the white finger.,He saw her dress.,explicit,he saw the ring he had put on her hand in the dance,,
