document_id,text
little-lasse,"The oars were locked up in the boat-house, and Little Lasse had not noticed that the boat was empty."
little-lasse,It is not so easy as one thinks to row to Asia without oars.
little-lasse,What could Little Lasse do now?
little-lasse,"The boat was already some distance out on the sea, and the wind, which blew from land, was driving it still further out."
little-lasse,Lasse was frightened and began to cry.
little-lasse,But there was no one on the shore to hear him.
little-lasse,"Only a big crow perched alone in the birch tree; and the gardener's black cat sat under the birch tree, waiting to catch the crow."
little-lasse,"Neither of them troubled themselves in the least about Little Lasse, who was drifting out to sea."
little-lasse,Ah!
little-lasse,"how sorry Little Lasse was now that he had been disobedient and got into the boat, when father and mother had so often forbidden him to do so!"
little-lasse,"Now it was too late, he could not get back to land."
little-lasse,Perhaps he would be lost out on the great sea.
little-lasse,What should he do?
little-lasse,"When he had shouted until he was tired and no one heard him, he put his two little hands together and said, 'Good God, do not be angry with Little Lasse.'"
little-lasse,And then he went to sleep.
little-lasse,"For although it was daylight, old Nukku Matti was sitting on the shores of the 'Land of Nod,' and was fishing for little children with his long fishing rod."
little-lasse,"He heard the low words which Little Lasse said to God, and he immediately drew the boat to himself and laid Little Lasse to sleep on a bed of rose leaves."
little-lasse,"Then Nukku Matti said to one of the Dreams, 'Play with Little Lasse, so that he does not feel lonesome.'"
little-lasse,"It was a little dream-boy, so little, so little, that he was less than Lasse himself; he had blue eyes and fair hair, a red cap with a silver band, and white coat with pearls on the collar."
little-lasse,"He came to Little Lasse and said, 'Would you like to sail round the world?' ' Yes,' said Lasse in his sleep, 'I should like to.'"
little-lasse,"' Come, then,' said the dream-boy, 'and let us sail in your pea-shell boats. You shall sail in Hercules and I shall sail in The Flea.'"
little-lasse,"So they sailed away from the 'Land of Nod,' and in a little while Hercules and The Flea were on the shores of Asia away at the other end of the world, where the Ice Sea flows through Behring Straits into the Pacific Ocean."
little-lasse,A long way off in the winter mist they could see the explorer Nordenskiold with his ship Vega trying to find an opening between the ice.
little-lasse,"It was so cold, so cold; the great icebergs glittered strangely, and the huge whales now lived under the ice, for they could not make a hole through with their awkward heads."
little-lasse,"All around on the dreary shore there was snow and snow as far as the eye could see; little grey men in shaggy skins moved about, and drove in small sledges through the snow drifts, but the sledges were drawn by dogs."
little-lasse,"'Shall we land here?' asked the dream-boy. ' No,' said Little Lasse."
little-lasse,"'I am so afraid that the whales would swallow us up, and the big dogs bite us. Let us sail instead to another part of the world.'"
little-lasse,"'Very well,' said the dream-boy with the red cap and the silver band; 'it is not far to America'--and at the same moment they were there."
little-lasse,The sun was shining and it was very warm.
little-lasse,Tall palm trees grew in long rows on the shore and bore coconuts in their top branches.
little-lasse,"Men red as copper galloped over the immense green prairies and shot their arrows at the buffaloes, who turned against them with their sharp horns."
little-lasse,An enormous cobra which had crept up the stem of a tall palm tree threw itself on to a little llama that was grazing at the foot.
little-lasse,Knaps!
little-lasse,it was all over the little llama.
little-lasse,"'Shall we land here?' asked the dream-boy. ' No,' said Little Lasse."
little-lasse,"'I am so afraid that the buffaloes will butt us, and the great serpent eat us up. Let us travel to another part of the world.'"
little-lasse,"'Very well,' said the dream-boy with the white coat, 'it is only a little way to Polynesia'--and then they were there."
little-lasse,"It was very warm there, as warm as in a hot bath in Finland."
little-lasse,"Costly spices grew on the shores: the pepper plant, the cinnamon tree, ginger, saffron; the coffee plant and the tea plant."
little-lasse,"Brown people with long ears and thick lips, and hideously painted faces, hunted a yellow-spotted tiger among the high bamboos on the shore, and the tiger turned on them and stuck its claws into one of the brown men."
little-lasse,Then all the others took to flight.
little-lasse,"'Shall we land here?' asked the dream-boy. ' No,' said Little Lasse. ' Don't you see the tiger away there by the pepper plant? Let us travel to another part of the world.'"
little-lasse,"'We can do so,' said the dream-boy with the blue eyes."
little-lasse,'We are not far from Africa'--and as he said that they were there.
little-lasse,They anchored at the mouth of a great river where the shores were as green as the greenest velvet.
little-lasse,A little distance from the river an immense desert stretched away.
little-lasse,"The air was yellow; the sun shone so hot, so hot as if it would burn the earth to ashes, and the people were as black as the blackest jet."
little-lasse,"They rode across the desert on tall camels; the lions roared with thirst, and the great crocodiles with their grey lizard heads and sharp white teeth gaped up out of the river."
little-lasse,"'Shall we land here?' asked the dream-boy. ' No,' said Little Lasse. ' The sun would burn us, and the lions and the crocodiles would eat us up. Let us travel to another part of the world.'"
little-lasse,"'We can travel back to Europe,' said the dream-boy with the fair hair."
little-lasse,And with that they were there.
little-lasse,They came to a shore where it was all so cool and familiar and friendly.
little-lasse,"There stood the tall birch tree with its drooping leaves; at the top sat the old crow, and at its foot crept the gardener's black cat."
little-lasse,"Not far away was a house which Little Lasse had seen before; near the house there was a garden, and in the garden a pea bed with long pea shells."
little-lasse,An old gardener with a green coat walked about and wondered if the cucumbers were ripe.
little-lasse,"Fylax was barking on the steps, and when he saw Little Lasse he wagged his tail."
little-lasse,"Old Stina was milking the cows in the farmyard, and there was a very familiar lady in a check woollen shawl on her way to the bleaching green to see if the clothes were bleached."
little-lasse,"There was, too, a well-known gentleman in a yellow summer coat, with a long pipe in his mouth; he was going to see if the reapers had cut the rye."
little-lasse,"A boy and a girl were running on the shore and calling out, 'Little Lasse! Come home for bread-and-butter!'"
little-lasse,"'Shall we land here?' asked the dream-boy, and he blinked his blue eyes roguishly."
little-lasse,"'Come with me, and I shall ask mother to give you some bread-and-butter and a glass of milk,' said Little Lasse."
little-lasse,"'Wait a little,' said the dream-boy."
little-lasse,"And now Little Lasse saw that the kitchen door was open, and from within there was heard a low, pleasant frizzling, like that which is heard when one whisks yellow batter with a wooden ladle into a hot frying-pan. ' Perhaps we should sail back to Polynesia now?' said the happy dream-boy. ' No; they are frying pancakes in Europe just now,' said Little Lasse; and he wanted to jump ashore, but he could not."
little-lasse,"The dream-boy had tied him with a chain of flowers, so that he could not move."
little-lasse,"And now all the little dreams came about him, thousands and thousands of little children, and they made a ring around him and sang a little song:"
little-lasse,"The world is very, very wide, Little Lasse, Lasse, And though you've sailed beyond the tide, You can never tell how wide It is on the other side, Lasse, Little Lasse."
little-lasse,"You have found it cold and hot, Little Lasse, Lasse; But in no land is God not, Lasse, Little Lasse."
little-lasse,"Many men live there as here, But they all to God are dear, Little Lasse, Lasse."
little-lasse,"When His angel is your guide, Little Lasse, Lasse, Then no harm can e'er betide, Even on the other side Where the wild beasts wander."
little-lasse,"But tell us now, Whene'er you roam, Do you not find the best is home Of all the lands you've looked upon, Lasse, Little Lasse?"
little-lasse,"When the dreams had sung their song they skipped away, and Nukku Matti carried Lasse back to the boat."
little-lasse,"He lay there for a long time quite still, and he still heard the frying-pan frizzling at home of the fire, the frizzling was very plain, Little Lasse heard it quite near him; and so he woke up and rubbed his eyes."
little-lasse,"There he lay in the boat, where he had fallen asleep."
little-lasse,"The wind had turned, and the boat had drifted out with one wind and drifted in with another while Little Lasse slept, and what Lasse thought was frizzling in a frying-pan was the low murmur of the waves as they washed against the stones on the shore."
little-lasse,"But he was not altogether wrong, for the clear blue sea is like a great pan in which God's sun all day makes cakes for good children."
little-lasse,Little Lasse rubbed the sleep out of his eyes and looked around him.
little-lasse,"Everything was the same as before; the crow in the birch tree, the cat on the grass, and the pea-shell fleet on the shore."
little-lasse,"Some of the ships had foundered, and some had drifted back to land."
little-lasse,"Hercules had come back with its cargo from Asia, The Flea had arrived from Polynesia, and the other parts of the world were just where they were before."
little-lasse,Little Lasse did not know what to think.
little-lasse,He had so often been in that grotto in the 'Land of Nod' and did not know what tricks dreams can play.
little-lasse,But Little Lasse did not trouble his head with such things; he gathered together his boats and walked up the shore back to the house.
little-lasse,"His brother and sister ran to meet him, and called out from the distance, 'Where have you been so long, Lasse? Come home and get some bread-and-butter.'"
little-lasse,"The kitchen door stood open, and inside was heard a strange frizzling."
little-lasse,"The gardener was near the gate, watering the dill and parsley, the carrots and parsnips."
little-lasse,"' Well,' he said, 'where has Little Lasse been so long?'"
little-lasse,"Little Lasse straightened himself up stiff, and answered: 'I have sailed round the world in a pea-shell boat.'"
little-lasse,'Oh!' said the gardener.
little-lasse,He has forgotten Dreamland.
little-lasse,But you have not forgotten it; you know that it exists.
little-lasse,"You know the beautiful grotto and the bright silver walls whose lustre never fades, the sparkling diamonds which never grow dim, the music which never ceases its low, soft murmur through the sweet evening twilight."
little-lasse,"The airy fairy fancies of happy Dreamland never grow old; they, like the glorious stars above us, are always young."
little-lasse,Perhaps you have caught a glimpse of their ethereal wings as they flew around your pillow.
little-lasse,"Perhaps you have met the same dream-boy with the blue eyes and the fair hair, the one who wore the red cap with the silver band and the white coat with pearls on the collar."
little-lasse,"Perhaps he has taken you to see all the countries of the world and the peoples, the cold waste lands and the burning deserts, the many coloured men and the wild creatures in the sea and in the woods, so that you may earn many things, but come gladly home again."
little-lasse,"Yes, who knows?"
little-lasse,Perhaps you also have sailed round the wide world once in a pea-shell boat.
