question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
34,local,8,feeling,,How did the youth feel to escape?,explicit,happy,satisfied,relieved,,,,
35,local,9,action,,What did the mother do when she came to the door?,explicit,"clasped her hands together over her head, and nearly fainted with joy.",,,,,,
36,local,9,outcome resolution,,What was brought to the mother and son because of the wool?,explicit,a small fortune,,,,,,
37,local,9,action,,What did the mother do with her small fortune?,explicit,decorated her room,,,,,,
38,local,9,outcome resolution,action,What did the mother say would happen if the son did not look for work?,explicit,Both of them would starve to death.,,,,,,
39,local,10,causal relationship,,Why did the mother think her son would not be refused?,explicit,He was such a good-looking fellow.,,,,,,
40,local,10,action,,What did the youth do differently after setting forth this time compared to the previous times?,explicit,"took a roundabout way, the longest he could fine",,,,,,
41,local,10,causal relationship,,Why did the youth choose the longest way?,explicit,He did not want to go down to the rat again because he was sick of her eternal wiggling and waggling and the talk about marriage.,,,,,,
42,local,10,feeling,,How did the youth feel to see the rat again?,implicit,upset,disgusted,repulsed,,,,
43,summary,"7,10",prediction,action,What will happen now that the youth has returned again?,implicit,the wedding,The rat and the youth will marry.,,,,,
44,local,11,outcome resolution,,What happened after the rat whistled?,explicit,"Every corner was alive with swarms of mice and small rats, and six large rats came dragging along a frying-pan.",,,,,,
45,local,11,causal relationship,,Why did the youth need to walk beside the coach?,explicit,The road was a little narrow there.,,,,,,
46,local,11,action,,What did the youth plan to do once they were safely above?,explicit,run away from the whole pack of them,,,,,,
47,local,11,character,,Who sprang up in front to drive the coach?,explicit,two rats,,,,,,
48,local,11,action,,What did the youth hear once after walking in advance?,explicit,"a clear, beautiful voice",,,,,,
49,local,12,feeling,,How did the youth feel when he saw the maiden?,explicit,astonished,,,,,,
50,local,12,causal relationship,,What made the princess and her playmates turn to rats?,explicit,They had all been enchanted together.,,,,,,
51,local,12,action,,How were the princess and her playmates delivered?,explicit,The youth had come down to them and never contradicted.,,,,,,
52,summary,"11,12",character,action,What had the six large rats turned into?,explicit,six white horses,,,,,,
53,local,12,character,,What did the maiden look like?,explicit,fair and beautiful as the sun,,,,,,
54,local,13,setting,,Where did the youth think the princess had lived?,explicit,a hideous rat-hole,,,,,,
55,local,13,setting,,Where did the princess actually live?,explicit,a beautiful castle,,,,,,
56,local,13,setting,,When did the wedding festivities begin?,explicit,when the youth's mother came,,,,,,
57,local,13,feeling,,How did the youth feel when he saw the beautiful castle?,implicit,shocked,awed,amazed,,,,
