question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
41,local,12,causal relationship,,Why were none of the suitors able to ride up more than a little way?,explicit,"The mountain was high, as slippery as ice, and was steep beyond all measure.",,,,,,
42,local,12,outcome resolution,,What happened when the suitors tried to ride up the mountain more than a little way?,explicit,"They tumbled down again, head over heels.",,,,,,
43,local,12,outcome resolution,,What happened because the tumbling made so great a noise?,explicit,The tumult and the shouting could be heard far away.,,,,,,
44,local,13,action,,What did the king's son do when he heard the tumult and the clashing of the arms?,explicit,"sat down on a stone, leaned his cheek on his hand, and became lost in thought",,,,,,
45,local,13,character,,Who was standing before the king's son?,explicit,the wild man,,,,,,
46,local,13,causal relationship,,Why did the wild man appear?,implicit,to help the prince,the prince was in need,,,,,
47,local,13,prediction,action,How will the wild man help the king's son?,implicit,give the prince armor,give the prince a horse,tend to his oxen while he tries to go up Glass Mountain,,,,
48,local,13,causal relationship,,Why was the prince so lonely and full of sorrow?,explicit,He was a fugitive from the land of his father.,He did not even have a horse and armor to ride up the Glass Mountain and fight for the princess.,,,,,
49,local,14,action,,What did the prince do when the wild man told him to ride out and try his luck?,explicit,did not wait to be told a second time,"put on helmet and armor, buckled on his spurts, and hung his sword at his side",,,,,
50,local,15,outcome resolution,,What happened when none of the princess's suitors had won the prize?,explicit,The princess's suitors were about to give up the contest.,,,,,,
51,local,15,causal relationship,,Why did all ask who the knight might be?,explicit,None had ever seen him before.,,,,,,
52,local,15,action,,What did the prince do when he reached the middle of the steep ascent?,explicit,flung around his steed and rode down again,,,,,,
53,local,15,feeling,,How did all the people feel watching the strange knight?,explicit,excitement,,,,,,
54,local,16,causal relationship,,Why was the king's daughter once more led up the Glass Mountain?,explicit,The princess's suitors decided to try their luck a second time.,,,,,,
55,local,18,action,,What was the suit of armor given by the wild man forged from?,explicit,the clearest silver,,,,,,
56,local,19,causal relationship,,Why were people's excitement even greater than the first time?,implicit,He was mysterious.,He was close to reaching the top.,,,,,
57,summary,"12,16,20",action,,How many times did the princess's suitors attempt to go up Glass Mountain?,implicit,three times,,,,,,
58,summary,"24,25",causal relationship,,Why was the golden knight unknown?,implicit,He rode away into the woods right after.,His face was hidden.,,,,,
59,local,24,feeling,,How did people feel when the golden knight did not make his appearance at the castle?,explicit,surprised,,,,,,
