question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
25,summary,"4, 5",causal relationship,,Why did the Fox tell the Wolf that he needed to go to the christening?,implicit,He planned to go to where the Keg of Butter was buried in the sand.,He wanted to eat the butter.,,,,,
26,local,5,causal relationship,,"Why did the Fox look fat and sleek, and well pleased with himself?",implicit,He ate the butter.,He was full.,,,,,
27,summary,"5, 6",prediction,action,What will the Fox do a few days later?,implicit,go to another christening,pretend to go to another christening,,,,,
28,summary,"4, 5, 6",causal relationship,,Why did the Fox declare that it was his duty to go to the christening?,implicit,He wanted to eat more butter.,He wanted to eat the butter without the Wolf.,,,,,
29,local,6,action,,How did the Fox feel after he ate more butter?,implicit,happy,glad,joyful,,,,
30,local,6,action,,What did the Wolf ask the Fox when he came home?,explicit,the name of the child,,,,,,
31,local,7,outcome resolution,,What happened after spring came?,explicit,"The Fox and the Wolf had their larder bare, for food was scarce, and the weather was bleak and cold.",,,,,,
32,local,7,action,,What did the Wolf want to do after food was scarce?,explicit,dig up the Keg of Butter,,,,,,
33,local,7,action,,What did the Fox and the Wolf do after they went to find the Keg of Butter?,explicit,"scraped away the sand, and uncovered it",,,,,,
34,summary,"7, 8",action,,What did the Fox do when he saw the empty Keg of Butter?,implicit,blamed the Wolf for eating it,accused the Wolf,,,,,
35,local,8,causal relationship,,Why did the Fox blame the Wolf for eating the butter?,implicit,He did not want to be blamed for eating it.,He wanted to trick the Wolf.,,,,,
36,local,9,causal relationship,,Why were the Fox's words about the Wolf unjust and untrue?,explicit,The poor Wolf looked as lean and badly nourished as he could possibly be.,,,,,,
37,local,9,action,,What did the Fox and Wolf do while they both went to the cave?,explicit,argued all the way,,,,,,
38,local,9,action,,What did the Wolf do to prove his innocence?,explicit,swore this awful oath,,,,,,
39,local,10,action,,What did the Wolf notice after looking at the Fox keenly?,explicit,His fur looked sleek and fine.,,,,,,
40,summary,"11, 12",prediction,outcome resolution,What will happen after the Fox swears the oath?,implicit,The Wolf will believe him.,The Fox will make another suggestion.,,,,,
41,summary,"10, 11",action,,How did the Fox feel when he needed to swear an oath too?,implicit,nervous,concerned,worried,,,,
42,local,11,action,,What did the Fox do when he did not want to swear an oath?,explicit,made one excuse after another,,,,,,
43,local,11,causal relationship,,Why did the Fox swear an oath?,implicit,He did not have the courage to tell the truth.,,,,,,
44,local,12,causal relationship,,Why didn't the Fox let the matter rest?,explicit,He had an uneasy conscience.,,,,,,
45,local,12,action,,What did the Fox suggest for them to do after he made the oath?,explicit,stand near the fire,,,,,,
46,local,12,causal relationship,,Why did the Fox want them to stand near the fire?,explicit,"When they became hot, the butter would ooze out of the skin of whichever of them was guilty. And he took care that the Wolf should stand in the hottest place.",,,,,,
47,local,13,outcome resolution,,What happened after the Wolf suggested for them to go on a walk?,explicit,The Wolf had seen the Fox beginning to grow greasy.,,,,,,
48,local,12,causal relationship,,Why did the Wolf say that neither of them could have taken the butter?,implicit,He began to feel unpleasantly warm.,He wanted to get away from the fire.,,,,,
49,local,13,action,,What did the Wolf do to take his revenge?,implicit,made the horse kick the Fox,tricked the Fox,,,,,
50,local,13,action,,How did the Wolf trick the Fox to stand near the horse?,implicit,The wolf asked him to read the writing on the smithy door.,The wolf asked him for his help.,,,,,
51,local,13,feeling,,How did the Wolf feel after he realized the Fox tricked him?,implicit,angry,upset,mad,,,,
52,local,13,causal relationship,,Why did the horse kick the Fox?,explicit,He chanced to touch the horse's fetlock.,,,,,,
