question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
23,local,6,prediction,outcome resolution,What will happen if the young lady gets three drops out of the glass the tiny woman has in her hands?,explicit,Her hearing and speech will be back again.,,,,,,
24,local,6,outcome resolution,,What happened after Jamie snatched the glass from the tiny woman?,explicit,He darted to the door.,,,,,,
25,local,6,action,,What were the lady's first words?,explicit,thanks to Jamie,,,,,,
26,local,7,action,,What did the lady want Jamie to get for her?,explicit,paper and pen and ink,,,,,,
27,local,7,causal relationship,,"Why did the lady want paper, pen, and ink?",explicit,to write to her father and tell him what had become of her,,,,,,
28,local,7,causal relationship,,Why did the lady decide to go to Dublin?,explicit,weeks passed and she received no answer,,,,,,
29,local,7,outcome resolution,,What happened after the lady impored Jamie?,explicit,Jamie consent to set out with her and walk all the way from Fannet to Dublin.,,,,,,
30,local,7,character,,What was the name of the servant who opened the door?,explicit,Sullivan,,,,,,
31,local,7,feeling,,How did the old gentleman feel when the lady called him her father?,explicit,angry,,,,,,
32,local,7,causal relationship,,Why was the old gentleman angry?,explicit,He had no daughter.,She was an imposter.,,,,,
33,local,8,character,,Who did the girl say would know her?,explicit,her mother,,,,,,
34,local,8,character,,What was the girl's name?,explicit,Gracie,,,,,,
35,local,8,action,,What did Gracie show her mother?,explicit,this mole on her neck,,,,,,
36,local,8,causal relationship,,Why did Gracie's mother still think her daughter was dead?,explicit,She saw her daughter in the coffin and saw the lind shut down upon her.,,,,,,
37,local,9,action,,What did Jamie tell Gracie's parents?,explicit,"the history of the fairy journey, of the theft of the young lady, of the figure he had seen laid in its place, of her life with his mother in Fannet, of last Halloween, and of the three drops that had released her from her enchantments",,,,,,
38,local,9,action,,How did Gracie's parents treat Jamie?,explicit,with every distinction,,,,,,
39,local,9,causal relationship,,Why did the daughter not let Jamie go without her?,explicit,"He saved her from the fairies, and has worked for her ever since.",,,,,,
40,local,9,action,,How did the mother come to Fannet?,explicit,in a coach-and-four,,,,,,
41,local,9,setting,,Where did they all live together?,explicit,in the grand Dublin house,,,,,,
42,local,9,character,,Who was heir to untold wealth at his father-in-law's death?,explicit,Jamie,,,,,,
43,local,1,action,,How did the neighbors know Jamie was the best son ever known or heard of?,implicit,Jamie took care of his mother well.,Jamie was the widow's sole supporter.,Jamie gave his mother his wages.,,,,
44,local,1,causal relationship,,Why did Jamie never see his neighbors even though they lived closed to him?,implicit,His neighbors were spirits.,His neighbors only came on May Eves or Halloweens.,His neighbors were invisible.,,,,
45,local,1,causal relationship,,Why did nobody have the courage to intrude in the old castle?,implicit,The castle was haunted.,"The castle had ""wee folk.""",The castle was mysterious.,,,,
46,local,1,feeling,,How did the widow feel when Jamie told her he wanted to go to the castle?,implicit,scared,terrified,confused,,,,
47,local,2,feeling,prediction,How will Jamie feel when he is warmly received by the little people?,implicit,happy,honored,pleased,,,,
48,local,2,causal relationship,,Why did Jamie agree to steal a young lady with the little people?,implicit,He was thirsting for adventure.,He had too much fun with the little people.,He wanted a wife.,,,,
49,local,3,causal relationship,,Why was a stick left on the bed?,implicit,so it looked like the young lady was still there,so that it appeared that the young lady did not leave,,,,,
50,summary,"2,3,4",causal relationship,,Why did Jamie say he had the best of luck?,implicit,He partied with the little people.,He stole a young girl.,He brought a young girl home.,,,,
51,local,4,causal relationship,,Why did the widow feel bad for the young girl?,implicit,The young girl was kidnapped.,The young girl would have to eat the family's poor diet.,The young girl would have to live their poor way.,,,,
52,summary,"3,4,5",causal relationship,,Why did the girl bury her face in her hands?,implicit,She was sad.,She was kidnapped.,She did not want to be with Jamie.,,,,
53,local,5,action,prediction,What will Jamie do to seek his fortune?,implicit,look for the wee folk,go to the old castle,do mischief with the wee folk,,,,
54,summary,"3,6",feeling,,How did the wee folk feel towards Jamie?,implicit,hatred,vengeful,angry,,,,
55,local,6,causal relationship,,Why did the wee folk treat Jamie kindly even though they disliked him?,implicit,They did not want him to know they disliked him.,They did not want trouble with him.,They did not want to be caught talking poorly about him.,,,,
56,summary,"7,8",feeling,prediction,How will the lady feel when neither the servant nor her father recognizes her?,implicit,upset,sad,unhappy,,,,
57,local,8,causal relationship,,Why did the lady tell her father to look at the ring on her finger?,implicit,It had their names on it.,to prove she was his daughter,to show she was neither dead nor buried,,,,
58,local,9,causal relationship,,Why did the old gentleman make Jamie his son-in-law?,implicit,His daughter wanted to be with Jamie.,His daughter did not want to separate from Jamie.,Jamie treated his daughter well.,,,,
