question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
49,local,18,causal relationship,,Why did the rich young nobleman want to marry Maisie?,implicit,She was both pretty and useful.,She was beyond his expectations.,,,,,
50,local,18,causal relationship,,Why was Maisie afraid that she would be expected to spin a great deal at the Castle?,explicit,Her husband was sure to find out that she was not really such a good spinstress as he thought she was.,,,,,,
51,local,18,causal relationship,,Why was Maisie's mother overjoyed that she received a proposal?,implicit,She was worried about finding a husband for her daughter.,She was worried that her daughter would never get married.,,,,,
52,local,18,causal relationship,,Why did the rich young nobleman fall in love with her on the spot?,implicit,She was very beautiful.,She was pretty.,,,,,
53,local,18,feeling,,How did Maisie's mother feel when the rich young nobleman proposed?,explicit,overjoyed,,,,,,
54,summary,"18, 19",prediction,action,What will Maisie do before she gets married?,implicit,She will find Habetrot.,She will ask for Habetrot's help.,,,,,
55,local,19,setting,,Where did Maisie go to the night before her wedding?,explicit,to the great boulder by the stream in the glen,,,,,,
56,local,19,action,,What did the Habetrot tell Maisie to do?,explicit,"come here with thy bridegroom next week, when the moon is full",,,,,,
57,local,20,action,,How did Maisie convince her husband to go to the great boulder when the moon was full?,explicit,suggested to her husband that they should take a walk together in the moonlight,,,,,,
58,local,20,feeling,,How did Maisie feel when she was waiting for the little Fairy to help her?,explicit,anxious,,,,,,
59,local,20,action,,What did the prince want Maisie to do?,implicit,use the beautiful new spinning wheel,use the gift he got her,,,,,
60,local,21,causal relationship,,How did Maisie make the little old woman appear?,explicit,"put her head against it and whispered, ""Habetrot, dear Habetrot""",,,,,,
61,summary,21,causal relationship,,Why did Habetrot treat the two as if they were both strangers to her?,implicit,She needed to trick the Prince.,She could not reveal that she made Maisie's thread.,,,,,
62,local,22,causal relationship,,Why was the Prince very startled and surprised by the little old women?,implicit,They were very ugly.,They were not pretty.,,,,,
63,local,21,setting,,Where did Habetrot lead the Prince and Maisie?,explicit,the other valley which Maisie had seen through the hole in the great stone,,,,,,
64,local,22,character,,Who seemed far uglier than they had seemed at first?,explicit,the little old women,,,,,,
65,local,22,action,,What did Maisie notice about the little old women?,explicit,"they now wore caps and dresses of dull grey, and instead of looking happy, they all seemed to be trying who could look most miserable",,,,,,
66,local,23,action,,What did one of the little old women do when the Prince tried to talk to her?,explicit,"tried to tell him, but all the sound that he could hear was something that sounded like SPIN-N-N",,,,,,
67,local,23,action,,What did the Prince do after one of the little old women tried to talk to him?,explicit,seized Maisie by the hand and hurried her through the green door,,,,,,
