question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
48,local,9,causal relationship,,Why did Moti choose a poor little rat of a pony?,explicit,If he fell off this little beast he couldn't hurt himself much.,,,,,,
49,local,9,action,,What weapon did Moti carry with him?,explicit,his staff,,,,,,
50,local,10,causal relationship,,Why did the pony walk slowly?,implicit,It carried heavy man and two big rocks.,It had to walk with heavy man and two big rocks.,,,,,
51,local,10,causal relationship,,Why did the pony completely lose its temper and bolted?,explicit,"He gave him such a tremendous thwack with his staff,",,,,,,
52,local,10,outcome resolution,,What happened after the pony completely lost its temper and bolted?,explicit,One stone became untied and rolled away in a cloud of dust to one side of the road.,,,,,,
53,local,10,feeling,,How did Moti feel while he lost control of his pony?,implicit,angry,mad,furious,,,,
54,local,11,setting,,Where did Moti go to while he lost control of his pony?,explicit,a great field of castor-oil plants,,,,,,
55,local,11,causal relationship,,Why did Moti grasp one of the cator oil plants?,explicit,hoped to escape from the back of his fiery steed,,,,,,
56,local,11,action,character,What did the enemy believe Moti was?,explicit,a mad giant,,,,,,
57,summary,"11, 12",causal relationship,,Why did the enemy think Moti was a mad giant?,implicit,He rode a little pony.,He held the castor-oil plant.,,,,,
58,local,12,feeling,,How did the enemies feel after they saw Moti?,implicit,scared,afraid,terrified,,,,
59,local,12,character,,Who could not keep up on foot with the mad rush?,explicit,one fat officer,,,,,,
60,local,13,action,,What did the poor fat officer do after he met Moti?,explicit,"could do nothing but squat on his knees with his hands together, gasping",,,,,,
61,local,13,action,,What did the enemies do after they ran away?,explicit,"promised never to make war any more, to pay a large sum of money, and altogether do whatever his conqueror wished",,,,,,
