question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
37,local,12,causal relationship,,Why didn't the witches notice that the husband was following them?,explicit,Witches are not in the habit of looking over their shoulders,,,,,,
38,local,12,setting,,Where did the witches and the husband fly to?,explicit,the Bishop's Palace,,,,,,
39,summary,"11, 12",prediction,feeling,How will the witches feel after they find that the husband was among them?,explicit,not too well pleased,,,,,,
40,local,12,causal relationship,,Why didn't the witches drink a lot of wine?,explicit,They knew that if they wanted to get home before cock-crow it behoved them to keep their heads clear.,,,,,,
41,local,12,causal relationship,,Why wasn't the husband so wise?,explicit,"He sipped, and he sipped, until at last he became quite drowsy, and lay down on the floor and fell fast asleep.",,,,,,
42,local,13,action,,How did the wife teach her husband a lesson?,explicit,She departed without waking him.,,,,,,
43,local,13,causal relationship,,Why did the wife want to teach her husband a lesson?,implicit,She did not want him to be so curious in the future.,,,,,,
44,summary,13,prediction,outcome resolution,What will happen after the wife leaves her husband in the Bishop's Palace?,explicit,"The servants dragged him up to the light and shook him, and cuffed him, and asked him how he came to be there.",,,,,,
45,summary,"12, 13",prediction,feeling,How will the husband feel after he is left alone in the Bishoop's Palace?,explicit,confused,,,,,,
46,summary,"12, 13",prediction,feeling,How will the servants feel after they find the husband in the cellar?,explicit,astonished,,,,,,
47,summary,"13, 14",causal relationship,,Why did the servants believe that he was a warlock?,implicit,The husband told them that he travelled on the midnight wind.,The husband told them how he came here.,,,,,
48,local,14,feeling,,How did the servants feel after they believed he was a warlock?,implicit,terrified,scared,afraid,,,,
49,local,14,causal relationship,,Why did the servants drag the husband before the Bishop?,explicit,Bishops in those days had a holy horror of Warlocks and Witches,,,,,,
50,local,14,feeling,,How did the husband feel after the sentence was pronounced?,implicit,scared,worried,afraid,,,,
51,local,14,action,,What did the husband wish for after his sentence was pronounced?,explicit,"wished with all his heart that he had stayed quietly at home in bed, and never hankered after the Bishop's wine",,,,,,
52,local,15,causal relationship,,Why did the husband forget that his wife was a witch?,explicit,The poor old man thought that his last hour had come.,,,,,,
53,local,15,outcome resolution,,What happened after the husband was taken into the courtyard?,implicit,His wife came to save him.,He was brought back home.,,,,,
54,summary,"15, 16",causal relationship,,Why was the Grey Bird's croak the sweetest music that he had ever heard?,explicit,"For to him it was the croak of no earthly bird, but the voice of his wife whispering words of magic to him.",,,,,,
55,local,15,feeling,,How did the husband feel after he realized his wife came to save him?,implicit,happy,glad,,,,,
56,local,15,character,,Who was a little red pirinie?,explicit,the Grey Bird,,,,,,
57,local,16,feeling,,How did the onlookers feel after the husband flew away?,implicit,surprised,astonished,,,,,
58,local,16,causal relationship,,Why did his wife whisper words of magic to him?,implicit,He needed to say these words to escape.,She helped him escape.,,,,,
59,local,16,setting,,Where did the husband fly to?,explicit,the Kingdom of Fife,,,,,,
60,summary,"14, 15, 16",causal relationship,,Why did the husband leave his wife alone and never tried to find out her secrets again?,implicit,He got himself in trouble.,He almost died.,,,,,
