question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
31,local,10,causal relationship,,Why did Thomas and the Queen of Fairies need to take the third road?,implicit,The road lead to Elf-land.,The road would take them to Elf-Land.,,,,,
32,local,10,action,,What did Thomas need to do to go home?,implicit,He cannot speak.,He cannot open his lips.,,,,,
33,local,10,causal relationship,,Why couldn't Thomas speak in Fairy-land?,explicit,The mortals who open his lips rashly in Fairy-land must bide there for ever.,,,,,,
34,local,11,action,,What did Thomas and the Queen of Fairies ride on?,explicit,her palfrey,,,,,,
35,local,11,feeling,,How did Thomas feel after he parted from the daylight?,implicit,scared,afraid,terrified,,,,
36,local,11,action,,What did Thomas do to keep himself from falling off the palfrey?,implicit,held onto the Fairy's ash-grey gown,grabbed onto Fairy's ash-grey gown,,,,,
37,local,12,setting,,Where were Thomas and the Queen of Fairies after they were back in broad sunshine?,explicit,a beautiful orchard,,,,,,
38,local,12,action,,What did Thomas see in the beautiful orchard?,explicit,"apples, pears, dates, figs, and wine-berries",,,,,,
39,local,12,causal relationship,,Why did Thomas want to eat some of the fruit?,explicit,"His tongue was so parched and dry, and he felt so faint.",,,,,,
40,local,12,action,,What did the Queen of Fairies do when Thomas stretched out his hand to pluck some fruit?,explicit,turned in her saddle and forbade him,,,,,,
41,local,12,causal relationship,,Why did the Queen of Fairies forbid Thomas from eating fruits in the orchard?,implicit,It was not safe to eat.,He would be stuck in Fairy-land forever if he ate the fruit.,,,,,
42,summary,"12, 13",causal relationship,,Why did the Queen of Fairies give Thomas a red apple?,implicit,He could eat this fruit.,He would be again a power by eating this fruit.,,,,,
43,local,13,action,,What did men call Thomas?,explicit,True Thomas,,,,,,
44,local,13,causal relationship,,Why did men call Thomas as True Thomas?,explicit,The Grace of Truth rested on his lips.,,,,,,
45,local,13,setting,,Where did Thomas and Queen of Fairies go to after they passed through the orchard?,explicit,a magnificent Castle,,,,,,
46,local,13,action,,What did the Queen of the Fairies order Thomas to do after they arrived at the castle?,implicit,not speak to anyone,not talk to others,,,,,
47,local,14,action,,What did the Queen of Fairies do after she gave Thomas the instructions at the castle?,explicit,"raised her hunting-horn, and blew a loud and piercing blast",,,,,,
48,local,14,outcome resolution,,What happened after the Queen of Fairies blew her hunting-horn?,implicit,She became young and beautiful again.,Her appearance changed.,Thomas's aclothes changed.,,,,
49,local,14,character,,Who hurried out to meet the Queen?,explicit,the King,,,,,,
50,local,14,action,,What did Thomas do after the King hurried out to meet the Queen?,explicit,obeyed her wishes and passed into the Castle unobserved,,,,,,
51,local,14,prediction,feeling,How will everyone feel after the Queen came back?,explicit,very glad,,,,,,
52,local,15,causal relationship,,Why did Thomas feel very lonely at the castle?,implicit,He could not talk to anyone.,The Queen was busy.,,,,,
53,local,15,action,,What did the huntsmen bring back?,explicit,great antlered deer,,,,,,
54,local,15,action,,What did Thomas do while he was in the castle?,explicit,"stood and gazed, and gazed, never speaking a word to anybody",,,,,,
55,local,16,causal relationship,,Why did Thomas only have to stay in Fairy-land for three days instead of seven years?,explicit,Time passed quickly in Fairy-land.,,,,,,
56,local,16,action,,What did Thomas need to do to go back home?,explicit,mount and ride the palfrey,,,,,,
57,local,16,causal relationship,,Why couldn't Thomas stay in Fairy-land any longer?,explicit,"Every seventh year an Evil Spirit came from the Regions of Darkness, and carried back with him one of their followers.",,,,,,
58,local,16,causal relationship,,Why did the Queen fear that the Evil Spirt would take Thomas?,implicit,He was a good fellow.,He was a good man.,,,,,
59,local,16,causal relationship,,Why did the Queen take Thomas back to his country the same night?,implicit,She did not want anything bad to happen to him.,She was worried for him.,,,,,
60,local,16,feeling,,How did Thomas feel after the Queen told him he could leave?,implicit,surprised,amazed,astonished,,,,
61,local,17,setting,,Where did Thomas and the Queen return to after they left Fairy-land?,explicit,the Eildon Tree near the Huntly Burn,,,,,,
62,local,17,action,,What did Thomas ask the Queen for before she left?,explicit,a parting gift,,,,,,
63,local,17,causal relationship,,Why did Thomas want a parting gift?,implicit,He wanted to show people that he had been to Fairy-land.,He wanted proof of his journey to Fairy-land.,,,,,
64,local,17,action,,What did the Queen give to Thomas as a parting gift?,explicit,the Gifts of Prophecy and Poesie,a Harp,,,,,
65,local,17,causal relationship,,Why did the Queen give Thomas the Gifts of Prophecy and Poesie?,implicit,"These gave him the power to foretell the future, and to write wondrous verses.",She wanted to give him more powers.,,,,,
66,local,17,causal relationship,,Why did the Queen give Thomas a harp?,implicit,She wanted to give him something mortals can see.,She already gave him unseen gifts.,,,,,
67,local,17,setting,,Where did the Queen return to after she gave Thomas the gifts?,explicit,Fairy-land,,,,,,
68,local,17,prediction,outcome resolution,What will happen after the Queen leaves for Fairy-land?,implicit,Thomas will become famous for his powers.,Thomas will live many years in his castle.,,,,,
69,summary,"17, 18",causal relationship,,Why was Thomas famous for his poetry and his prophecies?,implicit,The Queen gave him powers.,The Queen gifted him with these powers.,,,,,
70,local,18,causal relationship,,Why did people name him Thomas the Rhymer?,implicit,He was famous for his prophecies.,He was known for his poetry and prophecies.,,,,,
71,summary,"18, 19",action,,What prophecies did Thomas foretell?,explicit,the Battle of Bannockburn,the Union of the Crowns of England and Scotland,,,,,
72,local,20,outcome resolution,,What happened after fourteen long years went by?,explicit,Scotland was at war with England.,,,,,,
73,local,20,action,,What did Thomas want to do while there was a war?,explicit,"make a feast, and invite all the Nobles and Barons",,,,,,
74,local,20,action,,What did Thomas do after the meal ended?,explicit,took his Elfin Harp and sang to his assembled guests song after song of the days of long ago,,,,,,
75,local,21,character,,Who were the messengers of the Queen?,explicit,a snow-white Hart and Hind,,,,,,
76,local,21,causal relationship,,Why were a snow-white Hart and Hind moving slowly down the road?,implicit,They were finding Thomas.,They needed to give a message to Thomas.,,,,,
77,local,21,action,,What did a soldier on guard see?,explicit,a snow-white Hart and Hind,,,,,,
78,local,21,causal relationship,,Why did the soldier call to his officer to come and look at the animals?,explicit,There was something so unusual about the animals.,,,,,,
79,local,21,causal relationship,,Why did the soldier want to call for Thomas?,implicit,He wanted to know if the animals were an omen.,He wanted Thomas's opinion.,,,,,
80,local,22,feeling,,How did Thomas feel after he heard the boy's message?,implicit,surprised,astonished,amazed,,,,
81,summary,"17, 22",action,,How did Thomas know that it was a summons from the Queen?,implicit,The Queen said she would return for him someday.,The Queen mentioned that she would come back.,,,,,
82,local,22,action,,What did Thomas do after he went out?,explicit,walked straight up to the snow-white Hart and Hind,,,,,,
83,local,22,outcome resolution,,What happened after Thomas met the snow-white Hard and Hind?,explicit,"All three moved slowly down a steep bank that sloped to the little river Leader, and disappeared in its foaming waters, for the stream was in full flood.",,,,,,
84,local,22,causal relationship,,"Why did Thomas, the snow-white Hard, and Hind disappear in the river's foaming waters?",implicit,They went to Fairy-land.,They left for Fairy-land.,,,,,
85,local,22,action,,What did everyone do after Thomas disappeared?,implicit,made a careful search,searched for him,,,,,
86,local,22,outcome resolution,,What happened after a careful search was made?,explicit,No trace of Thomas of Ercildoune was found.,,,,,,
87,local,22,feeling,,How did everyone feel after Thomas disappeared?,implicit,confused,concerned,worried,,,,
88,local,22,action,,What did the country folk believe the Hard and Hind were?,explicit,messengers from the Elfin Queen,,,,,,
89,local,22,setting,,Where did the country folk believe Thomas went to?,explicit,Fairy-land,,,,,,
