question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
76,local,19,action,,What did the Giant see while he was on his way home?,explicit,a troop of little Peerie Folk,,,explicit,A troop of little Peerie Folk,,
77,summary,"19,20",causal relationship,,Why were the Peerie Folk's lips so distorted?,explicit,"They used them constantly to wet their fingers, so that they might pull the wool in very fine strands from the distaff.",,,explicit,Their lips were so long and twisted,,
78,local,21,action,,What did the Giant find on the table?,explicit,all the webs of cloth in a pile,,,explicit,All the webs of cloth in a pile,,
79,local,21,action,,What did the Giant give to the youngest Princess as a reward?,explicit,her sisters,,,implicit,Her sisters,,
80,local,"22,23,24",action,,How did the youngest Princess take revenge on the Giant?,explicit,She tricked him.,She killed him.,,implicit,She stole all his belongings,She tricked him into taking her sisters back home for her,She killed him with boiling hot water
81,local,21,feeling,,How did the youngest Princess feel when she found out about her sisters' wounds?,implicit,angry,mad,upset,implicit,Shocked,Worried,Upset
82,local,22,action,,What did the youngest Princess ask the Giant to do?,explicit,carry that creelful of grass home to my mother's cottage for her cow to eat,,,explicit,Carry that creelful of grass home to her mother's cottage for her cow to eat,,
83,local,22,causal relationship,,Why did the youngest Princess ask the Giant to carry a creelful of grass to her home?,explicit,She hid her sisters in the grass.,She wanted to bring her sisters home.,,explicit,It will help to make up for all the cabbages which the giant have stolen from the kailyard,,
84,local,22,action,,What did the youngest Princess take from the Giant's house?,explicit,"all the lace, and silver, and jewellery",,,explicit,All the fine silken hangings and tapestry that she could find,,
85,local,23,causal relationship,,Why did the youngest Princess tell the Giant she would come home late?,implicit,She wanted to hide herself in the creel.,She was tricking the Giant.,,explicit,She would go for a long walk after she had done her housework,,
86,local,23,action,,What did the youngest Princess want the Giant to do while she was on her walk?,explicit,carry the creel to the cottage as he had done on the two previous evenings,,,implicit,Carry another creel of grass to the cottage,,
87,local,24,action,,How did the sisters escape from the Giant?,explicit,hid in the creel that the Giant took back to their mother's cottage,,,implicit,They escpaed in the creel of grass,They were taken to the cottage by the giant,The giant unknowingly took them back home
88,local,24,action,,How did the youngest Princess hide in the creel?,explicit,"crept into the creel herself, and pulled all the fine things in above her, and then she covered everything up with the grass",,,explicit,She covered everything up with the grass,,
89,local,24,action,,How did the sisters defeat the Giant?,implicit,poured a great can of boiling water on him,tricked the Giant,,implicit,They dumped boiling hot water on the giant,They laid a trap for him,
90,local,24,causal relationship,,Why did the Giant set the creel down and turned away?,explicit,No one seemed to be at home.,,,explicit,No one seemed to be at home,,
