question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
35,local,14,action,,What did the Old Spirit do before he yielded?,explicit,"had his last sport with the sand-hills, and he so tossed and vexed the poor hills, and scattered them to and fro, and whirled them up in the air, and far over the land",,,,,,
36,summary,"13,14,15",action,,How did Wassamo amuse himself?,implicit,looked into the cupboard,found a fresh supply of game and every other dainty which his heart desired,listened to the voices of the travelers who passed by the window at the side of the lodge,,,,
37,local,15,causal relationship,,Why was Wassamo rewarded by the Old Spirit?,explicit,Wassamo had been very patient with the Old Spirit's long absence.,,,,,,
38,summary,"13,14,16",causal relationship,,Why did the Old Spirit say to not be surprised whenever the wife disappeared at the sound of thunder?,explicit,The old Island Spirit has a brother down in that part of the country.,,,,,,
39,local,16,action,,What would the wife do while Wassamo slept?,explicit,be at work,,,,,,
40,local,17,character,,Who did Wassamo see as he turned the first point of land by the lake?,explicit,Netawis,,,,,,
41,local,18,feeling,,How did the village feel when they saw Wassamo?,explicit,joyful,,,,,,
42,local,19,action,,What did the Indian people find themselves astonished by when they saw Wassamo's wife?,explicit,"her beauty, at the whiteness of her skin, and that she was able to talk with them in their own language",,,,,,
43,local,20,action,,What did the wife tell her husband before lying down?,explicit,"""No one but yourself must pass on this side of the lodge.""",,,,,,
44,local,21,action,,What did Wassamo reply he would do with the people's requests?,explicit,mention each of their requests to his father-in-law,,,,,,
45,local,21,action,,How did the village ensure that there would be no mistake as to their wants?,explicit,Each one who had given tobacco had painted and marked in distinct characters the totem or family emblem of his family and tribe.,,,,,,
46,local,22,feeling,,How did the old Sand-Spirit feel when he saw Wassamo and his wife?,explicit,delighted,,,,,,
47,local,22,action,,What did the Old Spirit reply regarding the requests of the Indian people?,explicit,"He would attend to all, but he must first invite his friends to smoke with him.",,,,,,
48,local,23,character,,Which manito wished to marry the Old Spirit's daughter?,explicit,Island Spirit,,,,,,
49,local,23,prediction,outcome resolution,What will happen if Wassamo does not sit close by his wife?,explicit,He will be lost.,,,,,,
50,local,24,action,,What did Wassamo hear?,explicit,"a great rumbling and roaring, as of waters tumbling over rocks",,,,,,
51,local,25,causal relationship,,Why did the wicked Island Spirit look grim enough at Wassamo's wife?,explicit,She had rejected him.,,,,,,
52,local,26,action,,What did Wassamo request?,explicit,no sand-squalls among his father's people for three months to come,,,,,,
53,local,27,action,,How was the tobacco divided?,explicit,in equal shares among the company,,,,,,
54,local,27,causal relationship,,Why was Wassamo's wife tarried at home?,explicit,to look after a son,,,,,,
55,local,27,character,,What did Wassamo's name change to?,explicit,"Feather of Flames, Wassamo of the Fire-Plume",,,,,,
56,local,27,outcome resolution,,What happened after Wassamo delivered all of his messages and passed a happy time?,explicit,"Wassamo said, ""I must now bid you all farewell forever.""",,,,,,
57,local,28,action,,What was the special favor Wassamo could now grant?,explicit,Wassamo allowed his parents and friends to accompany him to the sand-banks.,,,,,,
58,local,1,causal relationship,,What made Wassamo believe that he and his cousin were fortunate?,implicit,The weather was clear.,There were little black spots on the water towards their nets.,Everything was calm.,,,,
59,summary,"3,4",causal relationship,,Why was Wassamo trying to wake his cousin up so frantically?,implicit,His cousin did not wake up.,Wassamo was afraid of the women.,The cousin made no reply.,,,,
60,local,4,prediction,feeling,How will Wassamo feel when he sees the women?,implicit,amazed,surprised,scared,,,,
61,local,5,causal relationship,,What made the cousin believe Wassamo would appear?,implicit,The fire flickered and made light and shadow.,Some of the fish were in the bowl.,He did not think Wassamo would leave him alone.,,,,
62,summary,"5,6",causal relationship,,Why was the cousin worried about Wassamo's disappearance?,implicit,He cared for Wassamo.,Wassamo's parents would have thought that he had slain Wassamo.,He did not want to be punished by Wassamo's parents.,,,,
63,local,8,causal relationship,,Why did the village have a struggle of pity?,implicit,They did not believe Netawis killed Wassamo.,They thought Netawis and Wassamo were as close as brothers.,Netawis was innocent.,,,,
64,local,8,prediction,feeling,How will Wassamo's parents feel towards Netawis?,implicit,vengeful,hatred,angry,,,,
65,summary,"10,11",causal relationship,,Why did Wassamo drop his head and make no answer?,implicit,He did not agree to the Old Spirit-man's wish.,He did not want to stay under the earth.,He wanted to return to his kindred.,,,,
66,summary,"10,11",prediction,feeling,How will the Old Spirit's daughter feel about marrying Wassamo?,implicit,happy,pleased,excited,,,,
67,local,12,causal relationship,,Why did the Old Spirit highly value tobacco?,implicit,It was a rare plant.,He loved tobacco.,Tobacco did not grow in this dry place.,,,,
68,local,13,causal relationship,,Why would the Sand-Spirits lie down and not rise until spring?,implicit,It was winter.,They were hibernating.,It was too cold.,,,,
69,local,13,prediction,action,What will the Island Spirit do to Wassamo if he catches him?,implicit,do mischief,hurt Wassamo,,,,,
70,local,18,action,prediction,What will happen now that the village knows Wassamo is alive?,implicit,The village will not kill Netawis.,The village will embrace Wassano.,The village will ask Wassano what happened.,,,,
71,local,18,causal relationship,,Why did the cousin run off with breathless dispatch to the village?,implicit,He wanted to show the village Wassano was alive.,He did not want to be sentenced to death.,He wanted to prove he did not kill Wassano.,,,,
71,summary,"16,19",causal relationship,,Why did the Old Spirit want Wassamo to leave his wife at a short distance from the lodge?,implicit,He wanted Wassamo to be accepted first.,He wanted to protect his daughter.,He wanted his daughter to be accepted by Wassamo's home-village.,,,,
73,local,19,causal relationship,,Why was there a great abundance of tobacco sent to the Old Spirit?,implicit,The Old Spirit told Wassamo to bring him tobacco.,The village heard the Old Spirit was a magician and guardian of great power.,The village wanted to send gifts to Wassamo's father-in-law.,,,,
74,local,20,causal relationship,,Why did the cousin keep close by Wassamo?,implicit,He did not want to lose Wassamo again.,He wanted to know what country Wassamo came from.,He did not want his life to be threatened.,,,,
75,local,20,causal relationship,,What made the sugar-harvest greater than had been ever known in all that region?,implicit,Wassamo's wife help,Wassamo's wife's magical father,,,,,
76,local,20,prediction,feeling,How will the village feel towards Wassamo's wife habit of disappearing at every thunder-storm?,implicit,confused,unsure,curious,,,,
77,local,21,causal relationship,,Why did Netawis want to attend Wassamo and his wife at a distance?,implicit,He wanted to know how Wassamo disappeared.,He wanted to see the magic power.,,,,,
78,local,22,causal relationship,,What made the village not doubt the cousin's word in anything?,implicit,The cousin told the truth in the past.,The cousin was wrongly accused in the past.,The cousin and Wassamo were as close as brothers.,,,,
79,local,23,causal relationship,,Why did the Old Spirit give a caution to Wassamo?,implicit,He cared for Wassamo.,He loved his son-in-law.,He did not want Wassamo to be lost.,,,,
80,local,26,causal relationship,,Why did the Old Spirit's brothers accept Wassamo?,implicit,Wassamo brought tobacco.,The Old Spirit liked Wassamo.,Wassamo was the Old Spirit's son-in-law.,,,,
81,local,26,prediction,feeling,How will the Old Spirit's brothers feel about the tobacco?,implicit,pleased,happy,eager,,,,
82,summary,"26,27",prediction,action,What will the Spirits do after bearing off their tobacco-sacks?,implicit,They will fulfill the people's requests.,They will depart on their own business.,,,,,
83,summary,"27,28",causal relationship,,Why did Wassamo's parents and friends raised their voices in loud lamentation?,implicit,Wassamo would no longer visit them.,They would miss Wassamo.,,,,,
84,summary,"27,28",causal relationship,,Why is Wassamo not allowed to visit his parents and friends again after another holiday?,implicit,Wassamo was a spirit.,Wassamo was a member of the great family of Spirits.,Wassamo was no longer a mortal.,,,,
